ID,receiptNumber,store_ID,posSystem_ID,customer_ID,businessDate,createdAt,netRevenue,vatAmount,grossAmount,discountAmount,currency_code,paymentMethod,itemCount,dwellSeconds
RC-BLN01-0003308,BLN01-0003308,BLN01,SM-BLN01,,2026-05-18,2026-05-18T14:50:19Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,137
RC-BLN01-0003309,BLN01-0003309,BLN01,SM-BLN01,,2026-05-18,2026-05-18T15:05:56Z,3.55,0.25,3.8,0.0,EUR,Card payment VISA,1,100
RC-BLN01-0003310,BLN01-0003310,BLN01,SM-BLN01,,2026-05-18,2026-05-18T15:40:21Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,104
RC-BLN01-0003311,BLN01-0003311,BLN01,SM-BLN01,,2026-05-18,2026-05-18T15:59:02Z,6.45,0.45,6.9,0.0,EUR,Card payment VISA,1,135
RC-BLN01-0003312,BLN01-0003312,BLN01,SM-BLN01,CUST00188,2026-05-18,2026-05-18T15:50:02Z,4.53,0.57,5.1,0.0,EUR,Card payment 20,4,88
RC-BLN01-0003313,BLN01-0003313,BLN01,SM-BLN01,CUST00015,2026-05-18,2026-05-18T15:36:45Z,4.4,0.7,5.1,0.0,EUR,Card payment 20,2,94
RC-BLN01-0003314,BLN01-0003314,BLN01,MO-BLN01,,2026-05-18,2026-05-18T15:42:54Z,2.61,0.18,2.79,0.0,EUR,Card payment 20,1,65
RC-BLN01-0003315,BLN01-0003315,BLN01,SM-BLN01,,2026-05-18,2026-05-18T16:10:56Z,4.82,0.38,5.2,0.0,EUR,Card payment 20,4,98
RC-BLN01-0003316,BLN01-0003316,BLN01,SM-BLN01,CUST00069,2026-05-18,2026-05-18T16:00:10Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,143
RC-BLN01-0003317,BLN01-0003317,BLN01,MO-BLN01,CUST00153,2026-05-18,2026-05-18T16:43:25Z,3.32,0.63,3.95,0.0,EUR,Card payment 20,1,182
RC-BLN01-0003318,BLN01-0003318,BLN01,SM-BLN01,,2026-05-18,2026-05-18T16:01:50Z,3.26,0.62,3.88,0.0,EUR,Card payment 20,3,81
RC-BLN01-0003319,BLN01-0003319,BLN01,SM-BLN01,,2026-05-18,2026-05-18T16:37:04Z,1.66,0.14,1.8,0.0,EUR,Card payment 20,2,134
RC-BLN01-0003320,BLN01-0003320,BLN01,MO-BLN01,CUST00109,2026-05-18,2026-05-18T16:23:32Z,2.1,0.15,2.25,0.0,EUR,Card payment 20,1,93
RC-BLN01-0003321,BLN01-0003321,BLN01,MO-BLN01,CUST00419,2026-05-18,2026-05-18T17:56:44Z,2.77,0.2,2.97,0.01,EUR,Card payment 20,2,115
RC-BLN01-0003322,BLN01-0003322,BLN01,SM-BLN01,CUST00023,2026-05-18,2026-05-18T17:36:45Z,1.25,0.1,1.35,0.0,EUR,Card payment 20,2,171
RC-BLN01-0003323,BLN01-0003323,BLN01,SM-BLN01,,2026-05-18,2026-05-18T18:23:13Z,1.61,0.11,1.72,0.78,EUR,Card payment 20,1,67
RC-BLN01-0003324,BLN01-0003324,BLN01,SM-BLN01,,2026-05-18,2026-05-18T18:27:01Z,4.07,0.28,4.35,0.0,EUR,Card payment,2,129
RC-BLN01-0003325,BLN01-0003325,BLN01,SM-BLN01,CUST00058,2026-05-18,2026-05-18T18:02:29Z,2.73,0.22,2.95,0.0,EUR,Card payment VISA,2,98
RC-BLN01-0003326,BLN01-0003326,BLN01,SM-BLN01,,2026-05-18,2026-05-18T18:45:40Z,1.12,0.08,1.2,0.0,EUR,Card payment 20,1,115
RC-BLN01-0003327,BLN01-0003327,BLN01,MO-BLN01,CUST00419,2026-05-18,2026-05-18T19:15:54Z,1.43,0.27,1.7,0.0,EUR,Card payment 10,1,100
RC-BLN01-0003328,BLN01-0003328,BLN01,MO-BLN01,CUST00077,2026-05-18,2026-05-18T19:56:09Z,7.58,0.92,8.5,0.4,EUR,Card payment 10,3,84
RC-BLN01-0003329,BLN01-0003329,BLN01,SM-BLN01,,2026-05-18,2026-05-18T20:25:30Z,4.77,0.33,5.1,0.0,EUR,Card payment VISA,2,180
RC-BLN01-0003330,BLN01-0003330,BLN01,SM-BLN01,,2026-05-18,2026-05-18T21:22:10Z,2.55,0.2,2.75,0.0,EUR,Card payment 20,2,85
RC-BLN01-0003331,BLN01-0003331,BLN01,MO-BLN01,,2026-05-18,2026-05-18T21:24:08Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,103
RC-BLN01-0003332,BLN01-0003332,BLN01,SM-BLN01,,2026-05-18,2026-05-18T21:26:33Z,2.42,0.18,2.59,0.79,EUR,Card payment VISA,2,75
RC-BLN01-0003333,BLN01-0003333,BLN01,SM-BLN01,,2026-05-18,2026-05-18T22:56:44Z,0.1,0.02,0.12,0.03,EUR,Card payment 20,1,200
RC-BLN01-0003334,BLN01-0003334,BLN01,SM-BLN01,CUST00023,2026-05-19,2026-05-19T08:04:49Z,0.93,0.07,1.0,0.0,EUR,Card payment VISA,1,5
RC-BLN01-0003335,BLN01-0003335,BLN01,SM-BLN01,,2026-05-19,2026-05-19T09:06:45Z,3.42,0.24,3.66,0.14,EUR,Card payment 20,2,104
RC-BLN01-0003336,BLN01-0003336,BLN01,SM-BLN01,,2026-05-19,2026-05-19T09:20:28Z,2.71,0.19,2.9,0.0,EUR,Card payment VISA,1,91
RC-BLN01-0003337,BLN01-0003337,BLN01,SM-BLN01,,2026-05-19,2026-05-19T11:43:35Z,0.21,0.04,0.25,0.0,EUR,Card payment Master Card,1,37
RC-BLN01-0003338,BLN01-0003338,BLN01,SM-BLN01,CUST00058,2026-05-19,2026-05-19T12:13:16Z,2.57,0.33,2.9,0.0,EUR,Card payment 20,2,191
RC-BLN01-0003339,BLN01-0003339,BLN01,SM-BLN01,CUST00028,2026-05-19,2026-05-19T12:18:14Z,1.43,0.27,1.7,0.0,EUR,Card payment 10,1,75
RC-BLN01-0003340,BLN01-0003340,BLN01,SM-BLN01,,2026-05-19,2026-05-19T12:57:13Z,2.43,0.17,2.6,0.0,EUR,Card payment 20,1,72
RC-BLN01-0003341,BLN01-0003341,BLN01,SM-BLN01,CUST00155,2026-05-19,2026-05-19T13:34:35Z,1.87,0.13,2.0,0.0,EUR,Card payment 20,1,173
RC-BLN01-0003342,BLN01-0003342,BLN01,SM-BLN01,CUST00439,2026-05-19,2026-05-19T14:20:24Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,134
RC-BLN01-0003343,BLN01-0003343,BLN01,SM-BLN01,CUST00451,2026-05-19,2026-05-19T14:06:14Z,0.19,0.04,0.22,0.03,EUR,Card payment 20,1,178
RC-BLN01-0003344,BLN01-0003344,BLN01,SM-BLN01,CUST00419,2026-05-19,2026-05-19T15:58:51Z,3.25,0.33,3.58,0.67,EUR,Card payment 20,3,170
RC-BLN01-0003345,BLN01-0003345,BLN01,SM-BLN01,CUST00083,2026-05-19,2026-05-19T15:42:57Z,2.92,0.23,3.15,0.0,EUR,Card payment 10,2,123
RC-BLN01-0003346,BLN01-0003346,BLN01,SM-BLN01,CUST00233,2026-05-19,2026-05-19T15:04:01Z,1.87,0.13,2.0,0.0,EUR,Card payment 20,1,126
RC-BLN01-0003347,BLN01-0003347,BLN01,SM-BLN01,CUST00443,2026-05-19,2026-05-19T16:40:33Z,7.05,0.65,7.7,0.0,EUR,Card payment 20,4,121
RC-BLN01-0003348,BLN01-0003348,BLN01,MO-BLN01,,2026-05-19,2026-05-19T16:38:37Z,1.34,0.26,1.6,0.0,EUR,Card payment 20,1,103
RC-BLN01-0003349,BLN01-0003349,BLN01,SM-BLN01,,2026-05-19,2026-05-19T16:14:37Z,1.87,0.13,2.0,0.0,EUR,Card payment 20,1,60
RC-BLN01-0003350,BLN01-0003350,BLN01,SM-BLN01,,2026-05-19,2026-05-19T17:36:13Z,2.77,0.31,3.09,0.61,EUR,Card payment 20,2,73
RC-BLN01-0003351,BLN01-0003351,BLN01,MO-BLN01,CUST00478,2026-05-19,2026-05-19T17:10:14Z,2.98,0.23,3.21,0.04,EUR,Card payment 20,3,140
RC-BLN01-0003352,BLN01-0003352,BLN01,SM-BLN01,,2026-05-19,2026-05-19T17:37:20Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,96
RC-BLN01-0003353,BLN01-0003353,BLN01,SM-BLN01,,2026-05-19,2026-05-19T18:50:32Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,163
RC-BLN01-0003354,BLN01-0003354,BLN01,SM-BLN01,CUST00349,2026-05-19,2026-05-19T18:58:25Z,2.55,0.35,2.9,0.0,EUR,Card payment 20,2,102
RC-BLN01-0003355,BLN01-0003355,BLN01,MO-BLN01,,2026-05-19,2026-05-19T18:16:45Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,59
RC-BLN01-0003356,BLN01-0003356,BLN01,SM-BLN01,,2026-05-19,2026-05-19T18:46:22Z,2.34,0.16,2.5,0.0,EUR,Card payment VISA,1,26
RC-BLN01-0003357,BLN01-0003357,BLN01,SM-BLN01,,2026-05-19,2026-05-19T18:09:27Z,2.06,0.14,2.2,0.0,EUR,Card payment VISA,1,21
RC-BLN01-0003358,BLN01-0003358,BLN01,SM-BLN01,,2026-05-19,2026-05-19T19:55:17Z,3.76,0.44,4.2,0.0,EUR,Card payment VISA,2,81
RC-BLN01-0003359,BLN01-0003359,BLN01,SM-BLN01,CUST00273,2026-05-19,2026-05-19T19:36:46Z,5.05,0.35,5.4,0.0,EUR,Card payment 20,3,95
RC-BLN01-0003360,BLN01-0003360,BLN01,SM-BLN01,CUST00155,2026-05-19,2026-05-19T19:53:07Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,124
RC-BLN01-0003361,BLN01-0003361,BLN01,SM-BLN01,,2026-05-19,2026-05-19T20:23:45Z,0.07,0.01,0.08,0.0,EUR,Card payment 20,1,72
RC-BLN01-0003362,BLN01-0003362,BLN01,SM-BLN01,,2026-05-19,2026-05-19T20:44:54Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,137
RC-BLN01-0003363,BLN01-0003363,BLN01,SM-BLN01,,2026-05-19,2026-05-19T21:28:08Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,103
RC-BLN01-0003364,BLN01-0003364,BLN01,SM-BLN01,,2026-05-19,2026-05-19T21:17:26Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,1,106
RC-BLN01-0003365,BLN01-0003365,BLN01,SM-BLN01,,2026-05-19,2026-05-19T21:21:34Z,2.1,0.15,2.25,0.0,EUR,Card payment 20,1,72
RC-BLN01-0003366,BLN01-0003366,BLN01,SM-BLN01,CUST00403,2026-05-19,2026-05-19T22:04:38Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,187
RC-BLN01-0003367,BLN01-0003367,BLN01,SM-BLN01,,2026-05-20,2026-05-20T08:07:00Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,64
RC-BLN01-0003368,BLN01-0003368,BLN01,SM-BLN01,,2026-05-20,2026-05-20T10:49:33Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,205
RC-BLN01-0003369,BLN01-0003369,BLN01,MO-BLN01,,2026-05-20,2026-05-20T12:05:36Z,0.21,0.04,0.25,0.0,EUR,Card payment 10,1,-28
RC-BLN01-0003370,BLN01-0003370,BLN01,MO-BLN01,,2026-05-20,2026-05-20T12:54:05Z,1.22,0.23,1.45,0.0,EUR,Card payment 20,2,120
RC-BLN01-0003371,BLN01-0003371,BLN01,SM-BLN01,CUST00030,2026-05-20,2026-05-20T12:29:54Z,4.76,0.34,5.1,0.0,EUR,Card payment 20,2,53
RC-BLN01-0003372,BLN01-0003372,BLN01,SM-BLN01,CUST00023,2026-05-20,2026-05-20T12:08:17Z,2.34,0.16,2.5,0.0,EUR,Card payment 10,1,123
RC-BLN01-0003373,BLN01-0003373,BLN01,SM-BLN01,,2026-05-20,2026-05-20T12:19:51Z,0.07,0.01,0.08,0.0,EUR,Card payment 20,1,166
RC-BLN01-0003374,BLN01-0003374,BLN01,SM-BLN01,,2026-05-20,2026-05-20T13:09:09Z,1.84,0.12,1.96,0.54,EUR,Card payment 20,1,119
RC-BLN01-0003375,BLN01-0003375,BLN01,MO-BLN01,,2026-05-20,2026-05-20T13:28:39Z,1.6,0.3,1.9,0.0,EUR,Card payment VISA,1,48
RC-BLN01-0003376,BLN01-0003376,BLN01,SM-BLN01,,2026-05-20,2026-05-20T13:17:14Z,3.76,0.49,4.25,0.0,EUR,Card payment 20,3,116
RC-BLN01-0003377,BLN01-0003377,BLN01,SM-BLN01,,2026-05-20,2026-05-20T13:49:21Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,1,159
RC-BLN01-0003378,BLN01-0003378,BLN01,MO-BLN01,,2026-05-20,2026-05-20T13:12:15Z,1.09,0.2,1.29,0.41,EUR,Card payment,1,181
RC-BLN01-0003379,BLN01-0003379,BLN01,SM-BLN01,,2026-05-20,2026-05-20T13:38:21Z,0.21,0.04,0.25,0.0,EUR,Card payment VISA,1,185
RC-BLN01-0003380,BLN01-0003380,BLN01,SM-BLN01,CUST00015,2026-05-20,2026-05-20T15:30:02Z,4.36,0.3,4.66,0.34,EUR,Card payment Master Card,2,137
RC-BLN01-0003381,BLN01-0003381,BLN01,SM-BLN01,,2026-05-20,2026-05-20T15:51:34Z,4.74,0.91,5.65,0.0,EUR,Card payment 20,4,80
RC-BLN01-0003382,BLN01-0003382,BLN01,SM-BLN01,CUST00027,2026-05-20,2026-05-20T15:34:54Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,109
RC-BLN01-0003383,BLN01-0003383,BLN01,MO-BLN01,CUST00047,2026-05-20,2026-05-20T16:14:11Z,4.43,0.67,5.1,0.0,EUR,Card payment 20,3,188
RC-BLN01-0003384,BLN01-0003384,BLN01,SM-BLN01,,2026-05-20,2026-05-20T16:06:13Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,156
RC-BLN01-0003385,BLN01-0003385,BLN01,SM-BLN01,CUST00047,2026-05-20,2026-05-20T16:01:27Z,1.3,0.09,1.39,1.31,EUR,Card payment VISA,1,148
RC-BLN01-0003386,BLN01-0003386,BLN01,SM-BLN01,CUST00188,2026-05-20,2026-05-20T16:41:07Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,139
RC-BLN01-0003387,BLN01-0003387,BLN01,MO-BLN01,,2026-05-20,2026-05-20T16:05:04Z,0.12,0.02,0.14,0.01,EUR,Card payment 20,1,57
RC-BLN01-0003388,BLN01-0003388,BLN01,SM-BLN01,,2026-05-20,2026-05-20T17:45:10Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,2,117
RC-BLN01-0003389,BLN01-0003389,BLN01,SM-BLN01,CUST00355,2026-05-20,2026-05-20T17:01:12Z,1.6,0.3,1.9,0.0,EUR,Card payment VISA,1,153
RC-BLN01-0003390,BLN01-0003390,BLN01,MO-BLN01,,2026-05-20,2026-05-20T18:01:44Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,87
RC-BLN01-0003391,BLN01-0003391,BLN01,SM-BLN01,,2026-05-20,2026-05-20T19:35:08Z,0.25,0.05,0.3,0.0,EUR,Card payment VISA,1,101
RC-BLN01-0003392,BLN01-0003392,BLN01,SM-BLN01,,2026-05-20,2026-05-20T20:56:12Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,152
RC-BLN01-0003393,BLN01-0003393,BLN01,SM-BLN01,,2026-05-20,2026-05-20T20:03:08Z,1.78,0.12,1.9,0.0,EUR,Card payment 20,1,103
RC-BLN01-0003394,BLN01-0003394,BLN01,SM-BLN01,,2026-05-20,2026-05-20T21:38:58Z,4.99,0.95,5.94,0.34,EUR,Card payment 20,4,146
RC-BLN01-0003395,BLN01-0003395,BLN01,SM-BLN01,,2026-05-20,2026-05-20T21:11:08Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,118
RC-BLN01-0003396,BLN01-0003396,BLN01,SM-BLN01,CUST00185,2026-05-21,2026-05-21T08:55:41Z,2.34,0.16,2.5,0.0,EUR,Card payment VISA,1,98
RC-BLN01-0003397,BLN01-0003397,BLN01,SM-BLN01,,2026-05-21,2026-05-21T09:47:41Z,2.9,0.2,3.1,0.0,EUR,Card payment 20,1,170
RC-BLN01-0003398,BLN01-0003398,BLN01,SM-BLN01,,2026-05-21,2026-05-21T09:24:09Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,166
RC-BLN01-0003399,BLN01-0003399,BLN01,SM-BLN01,,2026-05-21,2026-05-21T10:53:52Z,0.11,0.02,0.13,0.02,EUR,Card payment Master Card,1,42
RC-BLN01-0003400,BLN01-0003400,BLN01,MO-BLN01,,2026-05-21,2026-05-21T10:04:47Z,1.12,0.08,1.2,0.0,EUR,Card payment 20,1,119
RC-BLN01-0003401,BLN01-0003401,BLN01,SM-BLN01,,2026-05-21,2026-05-21T11:02:28Z,2.52,0.18,2.7,0.0,EUR,Card payment 20,1,113
RC-BLN01-0003402,BLN01-0003402,BLN01,SM-BLN01,,2026-05-21,2026-05-21T12:42:04Z,3.27,0.23,3.5,0.0,EUR,Card payment 20,2,93
RC-BLN01-0003403,BLN01-0003403,BLN01,SM-BLN01,,2026-05-21,2026-05-21T12:28:55Z,1.27,0.24,1.51,0.19,EUR,Card payment 20,1,87
RC-BLN01-0003404,BLN01-0003404,BLN01,SM-BLN01,,2026-05-21,2026-05-21T13:07:08Z,3.58,0.25,3.82,0.43,EUR,Card payment 20,1,133
RC-BLN01-0003405,BLN01-0003405,BLN01,SM-BLN01,,2026-05-21,2026-05-21T13:04:02Z,4.15,0.78,4.93,0.0,EUR,Card payment Master Card,3,107
RC-BLN01-0003406,BLN01-0003406,BLN01,MO-BLN01,,2026-05-21,2026-05-21T13:56:26Z,5.33,0.37,5.7,0.0,EUR,Card payment 20,3,205
RC-BLN01-0003407,BLN01-0003407,BLN01,SM-BLN01,,2026-05-21,2026-05-21T13:42:38Z,3.76,0.44,4.2,0.0,EUR,Card payment VISA,2,31
RC-BLN01-0003408,BLN01-0003408,BLN01,SM-BLN01,CUST00023,2026-05-21,2026-05-21T13:28:01Z,0.16,0.03,0.19,0.06,EUR,Card payment 20,1,117
RC-BLN01-0003409,BLN01-0003409,BLN01,SM-BLN01,,2026-05-21,2026-05-21T13:58:35Z,3.28,0.34,3.63,0.57,EUR,Card payment 20,2,117
RC-BLN01-0003410,BLN01-0003410,BLN01,MO-BLN01,,2026-05-21,2026-05-21T14:07:09Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,57
RC-BLN01-0003411,BLN01-0003411,BLN01,MO-BLN01,CUST00403,2026-05-21,2026-05-21T14:59:59Z,2.27,0.18,2.45,0.0,EUR,Card payment 20,2,33
RC-BLN01-0003412,BLN01-0003412,BLN01,SM-BLN01,,2026-05-21,2026-05-21T14:06:09Z,2.77,0.53,3.3,0.0,EUR,Card payment 20,2,144
RC-BLN01-0003413,BLN01-0003413,BLN01,SM-BLN01,,2026-05-21,2026-05-21T14:33:53Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,152
RC-BLN01-0003414,BLN01-0003414,BLN01,MO-BLN01,,2026-05-21,2026-05-21T14:38:59Z,3.46,0.24,3.7,0.0,EUR,Card payment 20,2,98
RC-BLN01-0003415,BLN01-0003415,BLN01,SM-BLN01,CUST00025,2026-05-21,2026-05-21T15:34:28Z,4.18,0.45,4.63,0.32,EUR,Card payment 20,4,99
RC-BLN01-0003416,BLN01-0003416,BLN01,SM-BLN01,CUST00410,2026-05-21,2026-05-21T15:02:35Z,3.67,0.69,4.37,0.73,EUR,Card payment 20,2,154
RC-BLN01-0003417,BLN01-0003417,BLN01,SM-BLN01,,2026-05-21,2026-05-21T16:06:43Z,1.12,0.08,1.2,0.0,EUR,Card payment 20,1,133
RC-BLN01-0003418,BLN01-0003418,BLN01,MO-BLN01,,2026-05-21,2026-05-21T16:44:00Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,68
RC-BLN01-0003419,BLN01-0003419,BLN01,MO-BLN01,,2026-05-21,2026-05-21T17:12:04Z,3.55,0.25,3.8,0.0,EUR,Card payment 10,1,104
RC-BLN01-0003420,BLN01-0003420,BLN01,SM-BLN01,CUST00168,2026-05-21,2026-05-21T17:08:36Z,0.13,0.02,0.15,0.0,EUR,Card payment 20,1,113
RC-BLN01-0003421,BLN01-0003421,BLN01,SM-BLN01,CUST00047,2026-05-21,2026-05-21T17:06:45Z,0.13,0.02,0.15,0.0,EUR,Card payment Master Card,1,152
RC-BLN01-0003422,BLN01-0003422,BLN01,SM-BLN01,CUST00109,2026-05-21,2026-05-21T17:08:47Z,0.88,0.06,0.94,0.06,EUR,Card payment 20,1,107
RC-BLN01-0003423,BLN01-0003423,BLN01,SM-BLN01,,2026-05-21,2026-05-21T19:35:45Z,5.06,0.53,5.59,0.0,EUR,Card payment VISA,2,73
RC-BLN01-0003424,BLN01-0003424,BLN01,SM-BLN01,,2026-05-21,2026-05-21T19:49:35Z,1.64,0.31,1.95,0.0,EUR,Card payment VISA,1,103
RC-BLN01-0003425,BLN01-0003425,BLN01,SM-BLN01,,2026-05-21,2026-05-21T20:14:30Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,116
RC-BLN01-0003426,BLN01-0003426,BLN01,SM-BLN01,CUST00044,2026-05-21,2026-05-21T20:35:48Z,3.55,0.25,3.8,0.0,EUR,Card payment 20,1,131
RC-BLN01-0003427,BLN01-0003427,BLN01,MO-BLN01,CUST00106,2026-05-21,2026-05-21T21:13:07Z,1.9,0.14,2.04,0.61,EUR,Card payment 20,2,110
RC-BLN01-0003428,BLN01-0003428,BLN01,SM-BLN01,,2026-05-21,2026-05-21T22:18:17Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,58
RC-BLN01-0003429,BLN01-0003429,BLN01,SM-BLN01,CUST00419,2026-05-22,2026-05-22T09:30:38Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,189
RC-BLN01-0003430,BLN01-0003430,BLN01,SM-BLN01,CUST00403,2026-05-22,2026-05-22T10:59:46Z,0.13,0.02,0.15,0.0,EUR,Card payment 20,1,111
RC-BLN01-0003431,BLN01-0003431,BLN01,SM-BLN01,,2026-05-22,2026-05-22T10:12:10Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,120
RC-BLN01-0003432,BLN01-0003432,BLN01,SM-BLN01,,2026-05-22,2026-05-22T11:16:38Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,92
RC-BLN01-0003433,BLN01-0003433,BLN01,MO-BLN01,,2026-05-22,2026-05-22T11:27:47Z,0.47,0.03,0.5,0.0,EUR,Card payment 20,1,80
RC-BLN01-0003434,BLN01-0003434,BLN01,MO-BLN01,,2026-05-22,2026-05-22T12:13:08Z,2.1,0.15,2.25,0.0,EUR,Card payment 20,1,195
RC-BLN01-0003435,BLN01-0003435,BLN01,SM-BLN01,CUST00412,2026-05-22,2026-05-22T13:28:06Z,5.63,0.52,6.15,0.9,EUR,Card payment 20,3,134
RC-BLN01-0003436,BLN01-0003436,BLN01,SM-BLN01,CUST00144,2026-05-22,2026-05-22T13:08:09Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,110
RC-BLN01-0003437,BLN01-0003437,BLN01,SM-BLN01,CUST00439,2026-05-22,2026-05-22T14:05:48Z,0.21,0.04,0.25,0.0,EUR,Card payment 10,1,140
RC-BLN01-0003438,BLN01-0003438,BLN01,SM-BLN01,,2026-05-22,2026-05-22T14:23:14Z,2.34,0.16,2.5,0.0,EUR,Card payment Master Card,1,137
RC-BLN01-0003439,BLN01-0003439,BLN01,MO-BLN01,,2026-05-22,2026-05-22T15:38:21Z,1.12,0.08,1.2,0.0,EUR,Card payment 20,1,113
RC-BLN01-0003440,BLN01-0003440,BLN01,SM-BLN01,CUST00233,2026-05-22,2026-05-22T16:05:33Z,3.4,0.4,3.8,0.0,EUR,Card payment 20,2,66
RC-BLN01-0003441,BLN01-0003441,BLN01,SM-BLN01,,2026-05-22,2026-05-22T16:40:07Z,1.26,0.24,1.49,0.26,EUR,Card payment VISA,2,84
RC-BLN01-0003442,BLN01-0003442,BLN01,SM-BLN01,CUST00027,2026-05-22,2026-05-22T16:50:52Z,2.73,0.22,2.95,0.0,EUR,Card payment Master Card,2,87
RC-BLN01-0003443,BLN01-0003443,BLN01,SM-BLN01,,2026-05-22,2026-05-22T16:26:29Z,2.34,0.16,2.5,0.0,EUR,Card payment VISA,1,51
RC-BLN01-0003444,BLN01-0003444,BLN01,SM-BLN01,,2026-05-22,2026-05-22T18:42:06Z,5.82,0.41,6.23,0.17,EUR,Card payment 10,3,128
RC-BLN01-0003445,BLN01-0003445,BLN01,SM-BLN01,CUST00448,2026-05-22,2026-05-22T19:08:20Z,3.46,0.24,3.7,0.0,EUR,Card payment 20,2,139
RC-BLN01-0003446,BLN01-0003446,BLN01,SM-BLN01,CUST00038,2026-05-22,2026-05-22T20:50:08Z,3.53,0.47,4.0,0.0,EUR,Card payment VISA,2,141
RC-BLN01-0003447,BLN01-0003447,BLN01,MO-BLN01,CUST00129,2026-05-22,2026-05-22T21:58:54Z,2.61,0.18,2.79,0.71,EUR,Card payment 20,1,123
RC-BLN01-0003448,BLN01-0003448,BLN01,MO-BLN01,,2026-05-22,2026-05-22T21:12:45Z,1.64,0.31,1.95,0.0,EUR,Card payment 10,1,71
RC-BLN01-0003449,BLN01-0003449,BLN01,SM-BLN01,CUST00240,2026-05-22,2026-05-22T22:48:35Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,93
RC-BLN01-0003450,BLN01-0003450,BLN01,SM-BLN01,,2026-05-23,2026-05-23T11:31:26Z,0.93,0.07,1.0,0.0,EUR,Card payment VISA,1,95
RC-BLN01-0003451,BLN01-0003451,BLN01,MO-BLN01,CUST00424,2026-05-23,2026-05-23T12:13:21Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,59
RC-BLN01-0003452,BLN01-0003452,BLN01,SM-BLN01,,2026-05-23,2026-05-23T13:02:26Z,1.87,0.13,2.0,0.0,EUR,Card payment Master Card,1,115
RC-BLN01-0003453,BLN01-0003453,BLN01,SM-BLN01,CUST00355,2026-05-23,2026-05-23T13:29:16Z,1.12,0.08,1.2,0.0,EUR,Card payment Master Card,1,93
RC-BLN01-0003454,BLN01-0003454,BLN01,MO-BLN01,,2026-05-23,2026-05-23T15:28:12Z,2.9,0.2,3.1,0.0,EUR,Card payment 20,1,70
RC-BLN01-0003455,BLN01-0003455,BLN01,MO-BLN01,CUST00043,2026-05-23,2026-05-23T15:01:34Z,1.68,0.12,1.8,0.0,EUR,Card payment 20,1,123
RC-BLN01-0003456,BLN01-0003456,BLN01,MO-BLN01,,2026-05-23,2026-05-23T16:46:29Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,193
RC-BLN01-0003457,BLN01-0003457,BLN01,MO-BLN01,,2026-05-23,2026-05-23T18:22:04Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,100
RC-BLN01-0003458,BLN01-0003458,BLN01,SM-BLN01,,2026-05-23,2026-05-23T19:45:00Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,64
RC-BLN01-0003459,BLN01-0003459,BLN01,SM-BLN01,,2026-05-24,2026-05-24T11:35:56Z,0.21,0.04,0.25,0.0,EUR,Card payment VISA,1,61
RC-BLN01-0003460,BLN01-0003460,BLN01,SM-BLN01,CUST00040,2026-05-24,2026-05-24T12:36:47Z,3.55,0.25,3.8,0.0,EUR,Card payment American Express,1,96
RC-BLN01-0003461,BLN01-0003461,BLN01,SM-BLN01,CUST00403,2026-05-24,2026-05-24T12:16:59Z,4.89,0.51,5.4,0.0,EUR,Card payment VISA,3,82
