ID,hourStart,businessDate,hourOfDay,dayOfWeek,store_ID,article_ID,quantity,netRevenue,vatAmount,grossAmount,currency_code,isActual
HS-WDF01-004496,2026-06-22T19:00:00Z,2026-06-22,19,0,WDF01,AR00395,2.0,4.67,0.33,5.0,EUR,True
HS-WDF01-004497,2026-06-22T19:00:00Z,2026-06-22,19,0,WDF01,AR90003,2.0,0.26,0.04,0.3,EUR,True
HS-WDF01-004498,2026-06-22T19:00:00Z,2026-06-22,19,0,WDF01,AR90033,2.0,2.02,0.38,2.4,EUR,True
HS-WDF01-004499,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR00109,3.0,5.61,0.39,6.0,EUR,True
HS-WDF01-004500,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR00114,2.0,2.61,0.19,2.8,EUR,True
HS-WDF01-004501,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR00208,1.0,0.47,0.03,0.5,EUR,True
HS-WDF01-004502,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR90002,4.0,0.27,0.05,0.32,EUR,True
HS-WDF01-004503,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR90003,2.0,0.26,0.04,0.3,EUR,True
HS-WDF01-004504,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR90004,3.0,0.63,0.12,0.75,EUR,True
HS-WDF01-004505,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR90009,2.0,2.68,0.52,3.2,EUR,True
HS-WDF01-004506,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR90018,1.0,1.64,0.31,1.95,EUR,True
HS-WDF01-004507,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR90031,1.0,1.01,0.19,1.2,EUR,True
HS-WDF01-004508,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR90033,1.0,1.01,0.19,1.2,EUR,True
HS-WDF01-004509,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR90036,2.0,2.86,0.54,3.4,EUR,True
HS-WDF01-004510,2026-06-22T21:00:00Z,2026-06-22,21,0,WDF01,AR90042,2.0,3.19,0.61,3.8,EUR,True
HS-WDF01-004511,2026-06-22T22:00:00Z,2026-06-22,22,0,WDF01,AR00364,1.0,3.5,0.25,3.75,EUR,True
HS-WDF01-004512,2026-06-22T22:00:00Z,2026-06-22,22,0,WDF01,AR90002,2.0,0.13,0.03,0.16,EUR,True
HS-WDF01-004513,2026-06-22T22:00:00Z,2026-06-22,22,0,WDF01,AR90042,2.0,3.19,0.61,3.8,EUR,True
HS-WDF01-004514,2026-06-22T23:00:00Z,2026-06-22,23,0,WDF01,AR90002,2.0,0.13,0.03,0.16,EUR,True
HS-WDF01-004515,2026-06-22T23:00:00Z,2026-06-22,23,0,WDF01,AR90042,2.0,3.19,0.61,3.8,EUR,True
HS-WDF01-004516,2026-06-23T00:00:00Z,2026-06-23,0,1,WDF01,AR90002,2.0,0.13,0.03,0.16,EUR,True
HS-WDF01-004517,2026-06-23T00:00:00Z,2026-06-23,0,1,WDF01,AR90036,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-004518,2026-06-23T00:00:00Z,2026-06-23,0,1,WDF01,AR90042,1.0,1.6,0.3,1.9,EUR,True
HS-WDF01-004519,2026-06-23T01:00:00Z,2026-06-23,1,1,WDF01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-WDF01-004520,2026-06-23T01:00:00Z,2026-06-23,1,1,WDF01,AR90042,1.0,1.6,0.3,1.9,EUR,True
HS-WDF01-004521,2026-06-23T08:00:00Z,2026-06-23,8,1,WDF01,AR00009,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-004522,2026-06-23T08:00:00Z,2026-06-23,8,1,WDF01,AR00055,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004523,2026-06-23T08:00:00Z,2026-06-23,8,1,WDF01,AR00056,2.0,4.66,0.34,5.0,EUR,True
HS-WDF01-004524,2026-06-23T08:00:00Z,2026-06-23,8,1,WDF01,AR00057,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004525,2026-06-23T08:00:00Z,2026-06-23,8,1,WDF01,AR00058,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004526,2026-06-23T08:00:00Z,2026-06-23,8,1,WDF01,AR00060,2.0,4.67,0.33,5.0,EUR,True
HS-WDF01-004527,2026-06-23T08:00:00Z,2026-06-23,8,1,WDF01,AR00064,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004528,2026-06-23T08:00:00Z,2026-06-23,8,1,WDF01,AR00066,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004529,2026-06-23T08:00:00Z,2026-06-23,8,1,WDF01,AR00068,2.0,4.67,0.33,5.0,EUR,True
HS-WDF01-004530,2026-06-23T08:00:00Z,2026-06-23,8,1,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-004531,2026-06-23T08:00:00Z,2026-06-23,8,1,WDF01,AR90015,1.0,1.07,0.2,1.27,EUR,True
HS-WDF01-004532,2026-06-23T09:00:00Z,2026-06-23,9,1,WDF01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-WDF01-004533,2026-06-23T09:00:00Z,2026-06-23,9,1,WDF01,AR90004,4.0,0.84,0.16,1.0,EUR,True
HS-WDF01-004534,2026-06-23T09:00:00Z,2026-06-23,9,1,WDF01,AR90015,3.0,3.2,0.61,3.81,EUR,True
HS-WDF01-004535,2026-06-23T09:00:00Z,2026-06-23,9,1,WDF01,AR90021,1.0,4.58,0.32,4.9,EUR,True
HS-WDF01-004536,2026-06-23T11:00:00Z,2026-06-23,11,1,WDF01,AR00024,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004537,2026-06-23T11:00:00Z,2026-06-23,11,1,WDF01,AR00187,1.0,2.33,0.17,2.5,EUR,True
HS-WDF01-004538,2026-06-23T11:00:00Z,2026-06-23,11,1,WDF01,AR90003,2.0,0.25,0.05,0.3,EUR,True
HS-WDF01-004539,2026-06-23T11:00:00Z,2026-06-23,11,1,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-004540,2026-06-23T11:00:00Z,2026-06-23,11,1,WDF01,AR90006,1.0,1.31,0.09,1.4,EUR,True
HS-WDF01-004541,2026-06-23T11:00:00Z,2026-06-23,11,1,WDF01,AR90023,1.0,1.34,0.26,1.6,EUR,True
HS-WDF01-004542,2026-06-23T11:00:00Z,2026-06-23,11,1,WDF01,AR90029,1.0,1.35,0.25,1.6,EUR,True
HS-WDF01-004543,2026-06-23T12:00:00Z,2026-06-23,12,1,WDF01,AR00025,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004544,2026-06-23T12:00:00Z,2026-06-23,12,1,WDF01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-WDF01-004545,2026-06-23T12:00:00Z,2026-06-23,12,1,WDF01,AR00187,2.0,4.68,0.32,5.0,EUR,True
HS-WDF01-004546,2026-06-23T12:00:00Z,2026-06-23,12,1,WDF01,AR00407,1.0,2.99,0.21,3.2,EUR,True
HS-WDF01-004547,2026-06-23T12:00:00Z,2026-06-23,12,1,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-004548,2026-06-23T12:00:00Z,2026-06-23,12,1,WDF01,AR90015,1.0,1.07,0.2,1.27,EUR,True
HS-WDF01-004549,2026-06-23T13:00:00Z,2026-06-23,13,1,WDF01,AR00059,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004550,2026-06-23T13:00:00Z,2026-06-23,13,1,WDF01,AR00064,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004551,2026-06-23T13:00:00Z,2026-06-23,13,1,WDF01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-WDF01-004552,2026-06-23T13:00:00Z,2026-06-23,13,1,WDF01,AR00136,2.0,5.04,0.36,5.4,EUR,True
HS-WDF01-004553,2026-06-23T13:00:00Z,2026-06-23,13,1,WDF01,AR00188,1.0,1.68,0.12,1.8,EUR,True
HS-WDF01-004554,2026-06-23T13:00:00Z,2026-06-23,13,1,WDF01,AR00243,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004555,2026-06-23T13:00:00Z,2026-06-23,13,1,WDF01,AR00291,1.0,1.85,0.35,2.2,EUR,True
HS-WDF01-004556,2026-06-23T13:00:00Z,2026-06-23,13,1,WDF01,AR00294,1.0,1.85,0.35,2.2,EUR,True
HS-WDF01-004557,2026-06-23T13:00:00Z,2026-06-23,13,1,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-004558,2026-06-23T13:00:00Z,2026-06-23,13,1,WDF01,AR90019,1.0,1.64,0.31,1.95,EUR,True
HS-WDF01-004559,2026-06-23T14:00:00Z,2026-06-23,14,1,WDF01,AR00395,2.0,4.67,0.33,5.0,EUR,True
HS-WDF01-004560,2026-06-23T14:00:00Z,2026-06-23,14,1,WDF01,AR90004,3.0,0.63,0.12,0.75,EUR,True
HS-WDF01-004561,2026-06-23T14:00:00Z,2026-06-23,14,1,WDF01,AR90010,1.0,1.86,0.34,2.2,EUR,True
HS-WDF01-004562,2026-06-23T14:00:00Z,2026-06-23,14,1,WDF01,AR90013,1.0,0.71,0.14,0.85,EUR,True
HS-WDF01-004563,2026-06-23T14:00:00Z,2026-06-23,14,1,WDF01,AR90055,1.0,0.71,0.14,0.85,EUR,True
HS-WDF01-004564,2026-06-23T15:00:00Z,2026-06-23,15,1,WDF01,AR00057,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004565,2026-06-23T15:00:00Z,2026-06-23,15,1,WDF01,AR00065,2.0,4.67,0.33,5.0,EUR,True
HS-WDF01-004566,2026-06-23T15:00:00Z,2026-06-23,15,1,WDF01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-WDF01-004567,2026-06-23T16:00:00Z,2026-06-23,16,1,WDF01,AR00137,2.0,5.05,0.35,5.4,EUR,True
HS-WDF01-004568,2026-06-23T16:00:00Z,2026-06-23,16,1,WDF01,AR00213,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-004569,2026-06-23T16:00:00Z,2026-06-23,16,1,WDF01,AR00386,1.0,1.69,0.31,2.0,EUR,True
HS-WDF01-004570,2026-06-23T16:00:00Z,2026-06-23,16,1,WDF01,AR90003,2.0,0.26,0.04,0.3,EUR,True
HS-WDF01-004571,2026-06-23T16:00:00Z,2026-06-23,16,1,WDF01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-WDF01-004572,2026-06-23T16:00:00Z,2026-06-23,16,1,WDF01,AR90013,1.0,1.07,0.2,1.27,EUR,True
HS-WDF01-004573,2026-06-23T16:00:00Z,2026-06-23,16,1,WDF01,AR90015,1.0,1.07,0.2,1.27,EUR,True
HS-WDF01-004574,2026-06-23T16:00:00Z,2026-06-23,16,1,WDF01,AR90023,1.0,1.34,0.26,1.6,EUR,True
HS-WDF01-004575,2026-06-23T16:00:00Z,2026-06-23,16,1,WDF01,AR90027,1.0,1.34,0.26,1.6,EUR,True
HS-WDF01-004576,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00001,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-004577,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00055,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004578,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00056,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004579,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00057,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004580,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00058,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004581,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00064,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004582,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00065,2.0,4.68,0.32,5.0,EUR,True
HS-WDF01-004583,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00066,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004584,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-WDF01-004585,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00136,2.0,5.03,0.37,5.4,EUR,True
HS-WDF01-004586,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00137,1.0,2.51,0.19,2.7,EUR,True
HS-WDF01-004587,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00138,1.0,1.87,0.13,2.0,EUR,True
HS-WDF01-004588,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR00396,2.0,4.11,0.29,4.4,EUR,True
HS-WDF01-004589,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-WDF01-004590,2026-06-23T17:00:00Z,2026-06-23,17,1,WDF01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-WDF01-004591,2026-06-23T22:00:00Z,2026-06-23,22,1,WDF01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-WDF01-004592,2026-06-24T08:00:00Z,2026-06-24,8,2,WDF01,AR00008,1.0,1.68,0.12,1.8,EUR,True
HS-WDF01-004593,2026-06-24T08:00:00Z,2026-06-24,8,2,WDF01,AR00106,1.0,3.28,0.62,3.9,EUR,True
HS-WDF01-004594,2026-06-24T08:00:00Z,2026-06-24,8,2,WDF01,AR00387,1.0,2.8,0.2,3.0,EUR,True
HS-WDF01-004595,2026-06-24T13:00:00Z,2026-06-24,13,2,WDF01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-WDF01-004596,2026-06-24T14:00:00Z,2026-06-24,14,2,WDF01,AR00025,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004597,2026-06-24T14:00:00Z,2026-06-24,14,2,WDF01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-WDF01-004598,2026-06-24T14:00:00Z,2026-06-24,14,2,WDF01,AR00163,1.0,3.55,0.25,3.8,EUR,True
HS-WDF01-004599,2026-06-24T15:00:00Z,2026-06-24,15,2,WDF01,AR00060,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004600,2026-06-24T15:00:00Z,2026-06-24,15,2,WDF01,AR00065,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004601,2026-06-24T15:00:00Z,2026-06-24,15,2,WDF01,AR00187,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004602,2026-06-24T16:00:00Z,2026-06-24,16,2,WDF01,AR00110,1.0,2.94,0.56,3.5,EUR,True
HS-WDF01-004603,2026-06-24T16:00:00Z,2026-06-24,16,2,WDF01,AR00114,1.0,1.31,0.09,1.4,EUR,True
HS-WDF01-004604,2026-06-24T16:00:00Z,2026-06-24,16,2,WDF01,AR00137,2.0,5.04,0.36,5.4,EUR,True
HS-WDF01-004605,2026-06-24T16:00:00Z,2026-06-24,16,2,WDF01,AR00176,1.0,1.31,0.09,1.4,EUR,True
HS-WDF01-004606,2026-06-24T16:00:00Z,2026-06-24,16,2,WDF01,AR00177,1.0,1.31,0.09,1.4,EUR,True
HS-WDF01-004607,2026-06-24T16:00:00Z,2026-06-24,16,2,WDF01,AR90002,2.0,0.13,0.03,0.16,EUR,True
HS-WDF01-004608,2026-06-24T16:00:00Z,2026-06-24,16,2,WDF01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-004609,2026-06-24T16:00:00Z,2026-06-24,16,2,WDF01,AR90036,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-004610,2026-06-24T17:00:00Z,2026-06-24,17,2,WDF01,AR00010,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-004611,2026-06-24T17:00:00Z,2026-06-24,17,2,WDF01,AR00025,2.0,4.67,0.33,5.0,EUR,True
HS-WDF01-004612,2026-06-24T17:00:00Z,2026-06-24,17,2,WDF01,AR00057,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004613,2026-06-24T17:00:00Z,2026-06-24,17,2,WDF01,AR00137,3.0,7.57,0.53,8.1,EUR,True
HS-WDF01-004614,2026-06-24T17:00:00Z,2026-06-24,17,2,WDF01,AR00188,2.0,3.36,0.24,3.6,EUR,True
HS-WDF01-004615,2026-06-24T17:00:00Z,2026-06-24,17,2,WDF01,AR00389,1.0,5.14,0.36,5.5,EUR,True
HS-WDF01-004616,2026-06-24T18:00:00Z,2026-06-24,18,2,WDF01,AR00034,1.0,1.87,0.13,2.0,EUR,True
HS-WDF01-004617,2026-06-24T18:00:00Z,2026-06-24,18,2,WDF01,AR00400,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-004618,2026-06-24T19:00:00Z,2026-06-24,19,2,WDF01,AR00056,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004619,2026-06-24T19:00:00Z,2026-06-24,19,2,WDF01,AR00081,1.0,1.63,0.12,1.75,EUR,True
HS-WDF01-004620,2026-06-24T19:00:00Z,2026-06-24,19,2,WDF01,AR00138,1.0,1.87,0.13,2.0,EUR,True
HS-WDF01-004621,2026-06-24T19:00:00Z,2026-06-24,19,2,WDF01,AR00243,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004622,2026-06-25T08:00:00Z,2026-06-25,8,3,WDF01,AR00009,1.0,0.93,0.07,1.0,EUR,True
HS-WDF01-004623,2026-06-25T08:00:00Z,2026-06-25,8,3,WDF01,AR00080,1.0,1.64,0.11,1.75,EUR,True
HS-WDF01-004624,2026-06-25T08:00:00Z,2026-06-25,8,3,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-004625,2026-06-25T08:00:00Z,2026-06-25,8,3,WDF01,AR90015,1.0,1.07,0.2,1.27,EUR,True
HS-WDF01-004626,2026-06-25T09:00:00Z,2026-06-25,9,3,WDF01,AR00242,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004627,2026-06-25T10:00:00Z,2026-06-25,10,3,WDF01,AR00151,1.0,3.28,0.62,3.9,EUR,True
HS-WDF01-004628,2026-06-25T10:00:00Z,2026-06-25,10,3,WDF01,AR00294,1.0,1.85,0.35,2.2,EUR,True
HS-WDF01-004629,2026-06-25T10:00:00Z,2026-06-25,10,3,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-004630,2026-06-25T10:00:00Z,2026-06-25,10,3,WDF01,AR90015,1.0,1.07,0.2,1.27,EUR,True
HS-WDF01-004631,2026-06-25T12:00:00Z,2026-06-25,12,3,WDF01,AR00080,1.0,1.64,0.11,1.75,EUR,True
HS-WDF01-004632,2026-06-25T13:00:00Z,2026-06-25,13,3,WDF01,AR00013,2.0,3.36,0.24,3.6,EUR,True
HS-WDF01-004633,2026-06-25T13:00:00Z,2026-06-25,13,3,WDF01,AR00024,2.0,4.68,0.32,5.0,EUR,True
HS-WDF01-004634,2026-06-25T13:00:00Z,2026-06-25,13,3,WDF01,AR00026,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-004635,2026-06-25T13:00:00Z,2026-06-25,13,3,WDF01,AR00136,4.0,10.1,0.7,10.8,EUR,True
HS-WDF01-004636,2026-06-25T13:00:00Z,2026-06-25,13,3,WDF01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-WDF01-004637,2026-06-25T14:00:00Z,2026-06-25,14,3,WDF01,AR00084,3.0,5.61,0.39,6.0,EUR,True
HS-WDF01-004638,2026-06-25T14:00:00Z,2026-06-25,14,3,WDF01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-WDF01-004639,2026-06-25T19:00:00Z,2026-06-25,19,3,WDF01,AR00065,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004640,2026-06-25T19:00:00Z,2026-06-25,19,3,WDF01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-WDF01-004641,2026-06-25T19:00:00Z,2026-06-25,19,3,WDF01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-WDF01-004642,2026-06-25T19:00:00Z,2026-06-25,19,3,WDF01,AR90013,2.0,1.43,0.27,1.7,EUR,True
HS-WDF01-004643,2026-06-25T20:00:00Z,2026-06-25,20,3,WDF01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-WDF01-004644,2026-06-26T09:00:00Z,2026-06-26,9,4,WDF01,AR00241,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004645,2026-06-26T12:00:00Z,2026-06-26,12,4,WDF01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-WDF01-004646,2026-06-26T12:00:00Z,2026-06-26,12,4,WDF01,AR90013,2.0,1.43,0.27,1.7,EUR,True
HS-WDF01-004647,2026-06-26T14:00:00Z,2026-06-26,14,4,WDF01,AR00407,1.0,2.99,0.21,3.2,EUR,True
HS-WDF01-004648,2026-06-26T14:00:00Z,2026-06-26,14,4,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-004649,2026-06-26T14:00:00Z,2026-06-26,14,4,WDF01,AR90018,1.0,1.64,0.31,1.95,EUR,True
HS-WDF01-004650,2026-06-27T10:00:00Z,2026-06-27,10,5,WDF01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-WDF01-004651,2026-06-27T10:00:00Z,2026-06-27,10,5,WDF01,AR90019,1.0,1.64,0.31,1.95,EUR,True
HS-WDF01-004652,2026-06-27T14:00:00Z,2026-06-27,14,5,WDF01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-WDF01-004653,2026-06-27T14:00:00Z,2026-06-27,14,5,WDF01,AR00135,1.0,3.27,0.23,3.5,EUR,True
HS-WDF01-004654,2026-06-27T14:00:00Z,2026-06-27,14,5,WDF01,AR00159,1.0,3.55,0.25,3.8,EUR,True
HS-WDF01-004655,2026-06-27T14:00:00Z,2026-06-27,14,5,WDF01,AR00276,1.0,2.02,0.38,2.4,EUR,True
HS-WDF01-004656,2026-06-27T14:00:00Z,2026-06-27,14,5,WDF01,AR00333,1.0,1.89,0.36,2.25,EUR,True
HS-WDF01-004657,2026-06-27T14:00:00Z,2026-06-27,14,5,WDF01,AR00364,1.0,3.5,0.25,3.75,EUR,True
HS-WDF01-004658,2026-06-27T14:00:00Z,2026-06-27,14,5,WDF01,AR00396,1.0,2.06,0.14,2.2,EUR,True
HS-WDF01-004659,2026-06-27T14:00:00Z,2026-06-27,14,5,WDF01,AR90004,3.0,0.63,0.12,0.75,EUR,True
HS-WDF01-004660,2026-06-27T14:00:00Z,2026-06-27,14,5,WDF01,AR90011,1.0,0.71,0.14,0.85,EUR,True
HS-WDF01-004661,2026-06-27T14:00:00Z,2026-06-27,14,5,WDF01,AR90013,1.0,0.72,0.13,0.85,EUR,True
HS-WDF01-004662,2026-06-27T14:00:00Z,2026-06-27,14,5,WDF01,AR90015,1.0,1.07,0.2,1.27,EUR,True
HS-WDF01-004663,2026-06-27T15:00:00Z,2026-06-27,15,5,WDF01,AR00024,1.0,2.34,0.16,2.5,EUR,True
HS-WDF01-004664,2026-06-27T15:00:00Z,2026-06-27,15,5,WDF01,AR00136,2.0,5.04,0.36,5.4,EUR,True
HS-WDF01-004665,2026-06-27T19:00:00Z,2026-06-27,19,5,WDF01,AR00401,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-004666,2026-06-28T01:00:00Z,2026-06-28,1,6,WDF01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-WDF01-004667,2026-06-28T01:00:00Z,2026-06-28,1,6,WDF01,AR90015,2.0,2.13,0.41,2.54,EUR,True
HS-WDF01-004668,2026-06-28T13:00:00Z,2026-06-28,13,6,WDF01,AR00190,1.0,1.4,0.1,1.5,EUR,True
HS-WDF01-004669,2026-06-28T13:00:00Z,2026-06-28,13,6,WDF01,AR90004,3.0,0.63,0.12,0.75,EUR,True
HS-WDF01-004670,2026-06-28T13:00:00Z,2026-06-28,13,6,WDF01,AR90012,1.0,1.07,0.2,1.27,EUR,True
HS-WDF01-004671,2026-06-28T13:00:00Z,2026-06-28,13,6,WDF01,AR90015,1.0,1.07,0.2,1.27,EUR,True
HS-WDF01-004672,2026-06-28T13:00:00Z,2026-06-28,13,6,WDF01,AR90054,1.0,1.07,0.2,1.27,EUR,True
HS-WDF01-004673,2026-06-28T15:00:00Z,2026-06-28,15,6,WDF01,AR00041,1.0,3.08,0.22,3.3,EUR,True
HS-WDF01-004674,2026-06-28T15:00:00Z,2026-06-28,15,6,WDF01,AR00084,2.0,3.74,0.26,4.0,EUR,True
HS-WDF01-004675,2026-06-28T15:00:00Z,2026-06-28,15,6,WDF01,AR00322,1.0,1.12,0.08,1.2,EUR,True
HS-WDF01-004676,2026-06-28T15:00:00Z,2026-06-28,15,6,WDF01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-WDF01-004677,2026-06-28T15:00:00Z,2026-06-28,15,6,WDF01,AR90012,1.0,0.71,0.14,0.85,EUR,True
HS-WDF01-004678,2026-06-28T15:00:00Z,2026-06-28,15,6,WDF01,AR90013,1.0,0.72,0.13,0.85,EUR,True
HS-WDF01-004679,2026-06-28T16:00:00Z,2026-06-28,16,6,WDF01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-WDF01-004680,2026-06-28T16:00:00Z,2026-06-28,16,6,WDF01,AR00134,1.0,3.27,0.23,3.5,EUR,True
HS-WDF01-004681,2026-06-28T16:00:00Z,2026-06-28,16,6,WDF01,AR00135,1.0,3.27,0.23,3.5,EUR,True
HS-WDF01-004682,2026-06-28T16:00:00Z,2026-06-28,16,6,WDF01,AR00138,1.0,1.87,0.13,2.0,EUR,True
HS-WDF01-004683,2026-06-28T16:00:00Z,2026-06-28,16,6,WDF01,AR00160,1.0,3.55,0.25,3.8,EUR,True
HS-WDF01-004684,2026-06-28T16:00:00Z,2026-06-28,16,6,WDF01,AR00166,1.0,3.55,0.25,3.8,EUR,True
HS-WDF01-004685,2026-06-28T16:00:00Z,2026-06-28,16,6,WDF01,AR00333,1.0,1.89,0.36,2.25,EUR,True
HS-WDF01-004686,2026-06-28T16:00:00Z,2026-06-28,16,6,WDF01,AR00395,2.0,4.67,0.33,5.0,EUR,True
HS-WDF01-004687,2026-06-28T16:00:00Z,2026-06-28,16,6,WDF01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-WDF01-004688,2026-06-28T16:00:00Z,2026-06-28,16,6,WDF01,AR90009,1.0,1.34,0.26,1.6,EUR,True
HS-WDF01-004689,2026-06-28T16:00:00Z,2026-06-28,16,6,WDF01,AR90015,1.0,1.07,0.2,1.27,EUR,True
HS-WDF01-004690,2026-06-28T17:00:00Z,2026-06-28,17,6,WDF01,AR90002,2.0,0.13,0.03,0.16,EUR,True
HS-WDF01-004691,2026-06-28T17:00:00Z,2026-06-28,17,6,WDF01,AR90035,1.0,1.43,0.27,1.7,EUR,True
HS-WDF01-004692,2026-06-28T17:00:00Z,2026-06-28,17,6,WDF01,AR90053,1.0,1.68,0.32,2.0,EUR,True
HS-WDF01-004693,2026-06-28T19:00:00Z,2026-06-28,19,6,WDF01,AR90003,2.0,0.26,0.04,0.3,EUR,True
HS-WDF01-004694,2026-06-28T19:00:00Z,2026-06-28,19,6,WDF01,AR90004,2.0,0.41,0.09,0.5,EUR,True
HS-WDF01-004695,2026-06-28T19:00:00Z,2026-06-28,19,6,WDF01,AR90015,2.0,2.14,0.4,2.54,EUR,True
HS-WDF01-004696,2026-06-28T19:00:00Z,2026-06-28,19,6,WDF01,AR90039,2.0,2.52,0.48,3.0,EUR,True
