ID,receipt_ID,article_ID,quantity,unitPrice,netAmount,grossAmount,discountPct,discountType
RC-BLN01-0003537-0005631,RC-BLN01-0003537,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003537-0005632,RC-BLN01-0003537,AR00080,1.0,2.5,2.17,2.32,7.23,Price changed
RC-BLN01-0003537-0005633,RC-BLN01-0003537,AR00136,1.0,2.7,2.52,2.7,0.0,No discount
RC-BLN01-0003538-0005634,RC-BLN01-0003538,AR90015,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003538-0005635,RC-BLN01-0003538,AR00242,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003538-0005636,RC-BLN01-0003538,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003538-0005637,RC-BLN01-0003538,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003539-0005638,RC-BLN01-0003539,AR00009,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0003540-0005639,RC-BLN01-0003540,AR00190,1.0,1.5,1.14,1.22,18.83,Price changed
RC-BLN01-0003540-0005640,RC-BLN01-0003540,AR00137,1.0,2.7,2.52,2.7,0.0,No discount
RC-BLN01-0003541-0005641,RC-BLN01-0003541,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003541-0005642,RC-BLN01-0003541,AR00101,1.0,1.9,1.78,1.9,0.0,No discount
RC-BLN01-0003541-0005643,RC-BLN01-0003541,AR00292,1.0,2.2,1.85,2.2,0.0,No discount
RC-BLN01-0003542-0005644,RC-BLN01-0003542,AR00240,1.0,1.9,1.78,1.9,0.0,No discount
RC-BLN01-0003542-0005645,RC-BLN01-0003542,AR00395,1.0,2.5,2.07,2.22,11.38,Price changed
RC-BLN01-0003542-0005646,RC-BLN01-0003542,AR00275,1.0,2.4,1.69,2.01,16.19,Price changed
RC-BLN01-0003543-0005647,RC-BLN01-0003543,AR00404,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003544-0005648,RC-BLN01-0003544,AR90004,2.0,0.25,0.42,0.5,0.0,No discount
RC-BLN01-0003544-0005649,RC-BLN01-0003544,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003545-0005650,RC-BLN01-0003545,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003546-0005651,RC-BLN01-0003546,AR90053,1.0,2.0,1.68,2.0,0.0,No discount
RC-BLN01-0003547-0005652,RC-BLN01-0003547,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003547-0005653,RC-BLN01-0003547,AR00164,1.0,3.8,3.55,3.8,0.0,No discount
RC-BLN01-0003548-0005654,RC-BLN01-0003548,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0003549-0005655,RC-BLN01-0003549,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-BLN01-0003550-0005656,RC-BLN01-0003550,AR00080,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003550-0005657,RC-BLN01-0003550,AR00188,1.0,1.8,1.68,1.8,0.0,No discount
RC-BLN01-0003551-0005658,RC-BLN01-0003551,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003552-0005659,RC-BLN01-0003552,AR90004,2.0,0.25,0.42,0.5,0.0,No discount
RC-BLN01-0003552-0005660,RC-BLN01-0003552,AR00275,1.0,2.4,2.02,2.4,0.0,No discount
RC-BLN01-0003553-0005661,RC-BLN01-0003553,AR00211,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003553-0005662,RC-BLN01-0003553,AR00161,1.0,3.8,3.55,3.8,0.0,No discount
RC-BLN01-0003554-0005663,RC-BLN01-0003554,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-BLN01-0003555-0005664,RC-BLN01-0003555,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003556-0005665,RC-BLN01-0003556,AR90019,1.0,1.95,1.64,1.95,0.0,No discount
RC-BLN01-0003557-0005666,RC-BLN01-0003557,AR00031,1.0,1.5,1.3,1.39,7.15,Price changed
RC-BLN01-0003558-0005667,RC-BLN01-0003558,AR00213,1.0,1.2,0.93,0.99,17.14,Price changed
RC-BLN01-0003558-0005668,RC-BLN01-0003558,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003559-0005669,RC-BLN01-0003559,AR90011,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003560-0005670,RC-BLN01-0003560,AR90034,2.0,1.7,2.65,3.15,7.4,Price changed
RC-BLN01-0003560-0005671,RC-BLN01-0003560,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003561-0005672,RC-BLN01-0003561,AR00054,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0003562-0005673,RC-BLN01-0003562,AR00213,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003562-0005674,RC-BLN01-0003562,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0003563-0005675,RC-BLN01-0003563,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0003563-0005676,RC-BLN01-0003563,AR00111,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003563-0005677,RC-BLN01-0003563,AR90013,1.0,1.7,1.29,1.54,9.57,Price changed
RC-BLN01-0003564-0005678,RC-BLN01-0003564,AR90002,1.0,0.08,0.06,0.07,14.73,Price changed
RC-BLN01-0003564-0005679,RC-BLN01-0003564,AR00397,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003564-0005680,RC-BLN01-0003564,AR00162,1.0,3.8,3.55,3.8,0.0,No discount
RC-BLN01-0003565-0005681,RC-BLN01-0003565,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0003566-0005682,RC-BLN01-0003566,AR00011,1.0,1.0,0.53,0.57,43.17,General
RC-BLN01-0003566-0005683,RC-BLN01-0003566,AR00438,1.0,2.35,2.2,2.35,0.0,No discount
RC-BLN01-0003567-0005684,RC-BLN01-0003567,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0003568-0005685,RC-BLN01-0003568,AR00138,1.0,2.0,1.87,2.0,0.0,No discount
RC-BLN01-0003568-0005686,RC-BLN01-0003568,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003569-0005687,RC-BLN01-0003569,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003570-0005688,RC-BLN01-0003570,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003570-0005689,RC-BLN01-0003570,AR00220,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0003571-0005690,RC-BLN01-0003571,AR90033,1.0,1.2,1.01,1.2,0.0,No discount
RC-BLN01-0003572-0005691,RC-BLN01-0003572,AR00057,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003573-0005692,RC-BLN01-0003573,AR00417,1.0,44.0,41.12,44.0,0.0,No discount
RC-BLN01-0003573-0005693,RC-BLN01-0003573,AR00194,1.0,1.8,1.68,1.8,0.0,No discount
RC-BLN01-0003574-0005694,RC-BLN01-0003574,AR00189,1.0,2.2,2.06,2.2,0.0,No discount
RC-BLN01-0003574-0005695,RC-BLN01-0003574,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0003575-0005696,RC-BLN01-0003575,AR00080,1.0,2.5,1.9,2.03,18.88,Price changed
RC-BLN01-0003575-0005697,RC-BLN01-0003575,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003576-0005698,RC-BLN01-0003576,AR00080,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003577-0005699,RC-BLN01-0003577,AR00242,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003578-0005700,RC-BLN01-0003578,AR00188,1.0,1.8,1.68,1.8,0.0,No discount
RC-BLN01-0003578-0005701,RC-BLN01-0003578,AR90019,1.0,1.95,1.64,1.95,0.0,No discount
RC-BLN01-0003579-0005702,RC-BLN01-0003579,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0003579-0005703,RC-BLN01-0003579,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0003580-0005704,RC-BLN01-0003580,AR00010,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0003580-0005705,RC-BLN01-0003580,AR00241,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003581-0005706,RC-BLN01-0003581,AR90004,2.0,0.25,0.33,0.4,20.82,Price changed
RC-BLN01-0003581-0005707,RC-BLN01-0003581,AR90030,1.0,1.6,1.34,1.6,0.0,No discount
RC-BLN01-0003581-0005708,RC-BLN01-0003581,AR00017,1.0,3.9,3.64,3.9,0.0,No discount
RC-BLN01-0003582-0005709,RC-BLN01-0003582,AR00208,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0003583-0005710,RC-BLN01-0003583,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0003584-0005711,RC-BLN01-0003584,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0003585-0005712,RC-BLN01-0003585,AR00002,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0003585-0005713,RC-BLN01-0003585,AR00057,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003586-0005714,RC-BLN01-0003586,AR00023,1.0,1.8,1.68,1.8,0.0,No discount
RC-BLN01-0003587-0005715,RC-BLN01-0003587,AR00332,1.0,2.25,1.89,2.25,0.0,No discount
RC-BLN01-0003588-0005716,RC-BLN01-0003588,AR00402,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003589-0005717,RC-BLN01-0003589,AR00365,1.0,3.75,3.5,3.75,0.0,No discount
RC-BLN01-0003589-0005718,RC-BLN01-0003589,AR00055,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003589-0005719,RC-BLN01-0003589,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003590-0005720,RC-BLN01-0003590,AR90011,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003591-0005721,RC-BLN01-0003591,AR90003,2.0,0.15,0.26,0.3,0.0,No discount
RC-BLN01-0003591-0005722,RC-BLN01-0003591,AR00320,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003592-0005723,RC-BLN01-0003592,AR90012,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003593-0005724,RC-BLN01-0003593,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003594-0005725,RC-BLN01-0003594,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0003595-0005726,RC-BLN01-0003595,AR00113,1.0,1.9,1.78,1.9,0.0,No discount
RC-BLN01-0003595-0005727,RC-BLN01-0003595,AR00136,1.0,2.7,2.52,2.7,0.0,No discount
RC-BLN01-0003595-0005728,RC-BLN01-0003595,AR90004,1.0,0.25,0.18,0.22,13.8,Price changed
RC-BLN01-0003596-0005729,RC-BLN01-0003596,AR00159,1.0,3.8,3.55,3.8,0.0,No discount
RC-BLN01-0003596-0005730,RC-BLN01-0003596,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003596-0005731,RC-BLN01-0003596,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0003596-0005732,RC-BLN01-0003596,AR90012,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003597-0005733,RC-BLN01-0003597,AR90013,1.0,1.7,0.78,0.93,45.55,General
RC-BLN01-0003597-0005734,RC-BLN01-0003597,AR00059,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003598-0005735,RC-BLN01-0003598,AR00010,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0003598-0005736,RC-BLN01-0003598,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003599-0005737,RC-BLN01-0003599,AR90015,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003599-0005738,RC-BLN01-0003599,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-BLN01-0003600-0005739,RC-BLN01-0003600,AR00320,1.0,1.2,0.86,0.92,23.29,Price changed
RC-BLN01-0003601-0005740,RC-BLN01-0003601,AR00240,1.0,1.9,1.52,1.62,14.92,Price changed
RC-BLN01-0003601-0005741,RC-BLN01-0003601,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0003602-0005742,RC-BLN01-0003602,AR00026,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003603-0005743,RC-BLN01-0003603,AR90009,1.0,1.6,1.1,1.32,17.67,Price changed
RC-BLN01-0003604-0005744,RC-BLN01-0003604,AR00245,1.0,3.1,2.9,3.1,0.0,No discount
RC-BLN01-0003604-0005745,RC-BLN01-0003604,AR00398,1.0,2.35,2.2,2.35,0.0,No discount
RC-BLN01-0003605-0005746,RC-BLN01-0003605,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003606-0005747,RC-BLN01-0003606,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-BLN01-0003607-0005748,RC-BLN01-0003607,AR90003,1.0,0.15,0.1,0.11,23.88,Price changed
RC-BLN01-0003608-0005749,RC-BLN01-0003608,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003609-0005750,RC-BLN01-0003609,AR90037,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0003609-0005751,RC-BLN01-0003609,AR00244,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003610-0005752,RC-BLN01-0003610,SM0014,1.0,0.99,0.69,0.82,16.9,Price changed
RC-BLN01-0003610-0005753,RC-BLN01-0003610,AR90015,2.0,1.7,2.49,2.96,12.82,Price changed
RC-BLN01-0003610-0005754,RC-BLN01-0003610,AR00312,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003611-0005755,RC-BLN01-0003611,AR00291,1.0,2.2,1.85,2.2,0.0,No discount
RC-BLN01-0003612-0005756,RC-BLN01-0003612,AR00240,1.0,1.9,1.78,1.9,0.0,No discount
RC-BLN01-0003612-0005757,RC-BLN01-0003612,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-BLN01-0003613-0005758,RC-BLN01-0003613,AR00276,1.0,2.4,2.02,2.4,0.0,No discount
RC-BLN01-0003613-0005759,RC-BLN01-0003613,AR00240,1.0,1.9,1.78,1.9,0.0,No discount
RC-BLN01-0003614-0005760,RC-BLN01-0003614,AR00323,1.0,3.3,3.08,3.3,0.0,No discount
RC-BLN01-0003615-0005761,RC-BLN01-0003615,AR00193,1.0,1.4,1.31,1.4,0.0,No discount
RC-BLN01-0003616-0005762,RC-BLN01-0003616,AR00009,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0003617-0005763,RC-BLN01-0003617,AR00151,1.0,3.9,3.28,3.9,0.0,No discount
RC-BLN01-0003618-0005764,RC-BLN01-0003618,AR00243,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003618-0005765,RC-BLN01-0003618,AR00004,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0003619-0005766,RC-BLN01-0003619,AR00039,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0003620-0005767,RC-BLN01-0003620,AR00395,1.0,2.5,2.01,2.15,14.04,Price changed
RC-BLN01-0003621-0005768,RC-BLN01-0003621,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0003622-0005769,RC-BLN01-0003622,AR90036,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003622-0005770,RC-BLN01-0003622,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003622-0005771,RC-BLN01-0003622,AR00004,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0003623-0005772,RC-BLN01-0003623,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003623-0005773,RC-BLN01-0003623,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0003624-0005774,RC-BLN01-0003624,AR00322,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003625-0005775,RC-BLN01-0003625,AR00022,1.0,3.9,3.64,3.9,0.0,No discount
RC-BLN01-0003626-0005776,RC-BLN01-0003626,AR00064,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003627-0005777,RC-BLN01-0003627,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003628-0005778,RC-BLN01-0003628,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-BLN01-0003628-0005779,RC-BLN01-0003628,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0003629-0005780,RC-BLN01-0003629,AR00026,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003630-0005781,RC-BLN01-0003630,AR90055,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003631-0005782,RC-BLN01-0003631,AR00088,1.0,2.2,2.06,2.2,0.0,No discount
RC-BLN01-0003631-0005783,RC-BLN01-0003631,AR00141,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003632-0005784,RC-BLN01-0003632,AR00024,1.0,2.5,1.77,1.89,24.41,General
RC-BLN01-0003632-0005785,RC-BLN01-0003632,AR00289,1.0,2.2,1.85,2.2,0.0,No discount
RC-BLN01-0003633-0005786,RC-BLN01-0003633,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003634-0005787,RC-BLN01-0003634,AR90054,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003634-0005788,RC-BLN01-0003634,AR00276,1.0,2.4,2.02,2.4,0.0,No discount
RC-BLN01-0003635-0005789,RC-BLN01-0003635,AR00320,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003636-0005790,RC-BLN01-0003636,AR90010,1.0,2.2,1.85,2.2,0.0,No discount
RC-BLN01-0003637-0005791,RC-BLN01-0003637,AR90004,1.0,0.25,0.19,0.23,8.74,Price changed
RC-BLN01-0003637-0005792,RC-BLN01-0003637,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0003637-0005793,RC-BLN01-0003637,AR00212,1.0,3.2,2.99,3.2,0.0,No discount
RC-BLN01-0003638-0005794,RC-BLN01-0003638,AR00289,1.0,2.2,1.85,2.2,0.0,No discount
RC-BLN01-0003639-0005795,RC-BLN01-0003639,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0003640-0005796,RC-BLN01-0003640,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003641-0005797,RC-BLN01-0003641,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003642-0005798,RC-BLN01-0003642,AR00221,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0003643-0005799,RC-BLN01-0003643,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0003643-0005800,RC-BLN01-0003643,AR00209,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0003644-0005801,RC-BLN01-0003644,AR00133,1.0,3.5,2.94,3.5,0.0,No discount
RC-BLN01-0003645-0005802,RC-BLN01-0003645,AR90020,1.0,1.95,1.26,1.5,23.1,Price changed
RC-BLN01-0003646-0005803,RC-BLN01-0003646,AR00080,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003647-0005804,RC-BLN01-0003647,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003648-0005805,RC-BLN01-0003648,AR90014,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003649-0005806,RC-BLN01-0003649,AR00244,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003650-0005807,RC-BLN01-0003650,AR00294,1.0,2.2,1.85,2.2,0.0,No discount
RC-BLN01-0003650-0005808,RC-BLN01-0003650,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0003650-0005809,RC-BLN01-0003650,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003651-0005810,RC-BLN01-0003651,AR90004,2.0,0.25,0.42,0.5,0.0,No discount
RC-BLN01-0003652-0005811,RC-BLN01-0003652,AR00024,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003653-0005812,RC-BLN01-0003653,AR00242,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003653-0005813,RC-BLN01-0003653,AR00274,1.0,2.4,2.02,2.4,0.0,No discount
RC-BLN01-0003654-0005814,RC-BLN01-0003654,AR00319,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003655-0005815,RC-BLN01-0003655,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-BLN01-0003656-0005816,RC-BLN01-0003656,AR90031,1.0,1.2,1.01,1.2,0.0,No discount
RC-BLN01-0003657-0005817,RC-BLN01-0003657,AR00064,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003658-0005818,RC-BLN01-0003658,AR00039,1.0,1.0,0.93,1.0,0.0,No discount
RC-BLN01-0003659-0005819,RC-BLN01-0003659,AR90034,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003660-0005820,RC-BLN01-0003660,AR00024,1.0,2.5,1.17,1.25,49.9,General
RC-BLN01-0003661-0005821,RC-BLN01-0003661,AR00270,1.0,2.5,2.1,2.5,0.0,No discount
RC-BLN01-0003662-0005822,RC-BLN01-0003662,AR00244,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003663-0005823,RC-BLN01-0003663,AR00080,1.0,2.5,2.1,2.25,10.14,Price changed
RC-BLN01-0003664-0005824,RC-BLN01-0003664,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003664-0005825,RC-BLN01-0003664,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003664-0005826,RC-BLN01-0003664,AR00031,1.0,1.5,1.4,1.5,0.0,No discount
RC-BLN01-0003665-0005827,RC-BLN01-0003665,AR00229,1.0,15.0,12.61,15.0,0.0,No discount
RC-BLN01-0003666-0005828,RC-BLN01-0003666,AR90021,1.0,4.9,4.58,4.9,0.0,No discount
RC-BLN01-0003667-0005829,RC-BLN01-0003667,AR00213,1.0,1.2,0.69,0.74,38.16,General
RC-BLN01-0003667-0005830,RC-BLN01-0003667,AR00188,1.0,1.8,1.48,1.59,11.87,Price changed
RC-BLN01-0003667-0005831,RC-BLN01-0003667,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-BLN01-0003668-0005832,RC-BLN01-0003668,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003669-0005833,RC-BLN01-0003669,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003669-0005834,RC-BLN01-0003669,AR00243,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003669-0005835,RC-BLN01-0003669,AR00396,1.0,2.2,2.06,2.2,0.0,No discount
RC-BLN01-0003670-0005836,RC-BLN01-0003670,AR00209,1.0,0.5,0.47,0.5,0.0,No discount
RC-BLN01-0003670-0005837,RC-BLN01-0003670,AR90003,1.0,0.15,0.08,0.09,38.45,General
RC-BLN01-0003671-0005838,RC-BLN01-0003671,AR90036,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003671-0005839,RC-BLN01-0003671,AR90003,1.0,0.15,0.12,0.13,10.29,Price changed
RC-BLN01-0003671-0005840,RC-BLN01-0003671,AR00401,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003672-0005841,RC-BLN01-0003672,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003672-0005842,RC-BLN01-0003672,AR00240,1.0,1.9,1.78,1.9,0.0,No discount
RC-BLN01-0003673-0005843,RC-BLN01-0003673,AR90011,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003674-0005844,RC-BLN01-0003674,AR00210,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003675-0005845,RC-BLN01-0003675,AR90020,1.0,1.95,1.64,1.95,0.0,No discount
RC-BLN01-0003675-0005846,RC-BLN01-0003675,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003675-0005847,RC-BLN01-0003675,AR90012,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003676-0005848,RC-BLN01-0003676,AR90055,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003677-0005849,RC-BLN01-0003677,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003678-0005850,RC-BLN01-0003678,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0003679-0005851,RC-BLN01-0003679,AR00242,1.0,2.5,1.93,2.06,17.42,Price changed
RC-BLN01-0003679-0005852,RC-BLN01-0003679,AR00065,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003680-0005853,RC-BLN01-0003680,AR00240,1.0,1.9,1.68,1.79,5.67,Price changed
RC-BLN01-0003680-0005854,RC-BLN01-0003680,AR00146,1.0,3.95,3.32,3.95,0.0,No discount
RC-BLN01-0003681-0005855,RC-BLN01-0003681,AR00415,1.0,1.5,1.26,1.5,0.0,No discount
RC-BLN01-0003682-0005856,RC-BLN01-0003682,AR00245,1.0,3.1,2.21,2.36,23.87,Price changed
RC-BLN01-0003682-0005857,RC-BLN01-0003682,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003683-0005858,RC-BLN01-0003683,AR90014,1.0,1.7,1.43,1.7,0.0,No discount
RC-BLN01-0003683-0005859,RC-BLN01-0003683,AR00138,1.0,2.0,1.87,2.0,0.0,No discount
RC-BLN01-0003683-0005860,RC-BLN01-0003683,AR90019,1.0,1.95,1.64,1.95,0.0,No discount
RC-BLN01-0003683-0005861,RC-BLN01-0003683,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-BLN01-0003684-0005862,RC-BLN01-0003684,AR90019,1.0,1.95,1.64,1.95,0.0,No discount
RC-BLN01-0003685-0005863,RC-BLN01-0003685,AR00024,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003685-0005864,RC-BLN01-0003685,AR00031,1.0,1.5,1.4,1.5,0.0,No discount
RC-BLN01-0003686-0005865,RC-BLN01-0003686,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003686-0005866,RC-BLN01-0003686,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-BLN01-0003687-0005867,RC-BLN01-0003687,AR00282,1.0,2.95,2.76,2.95,0.0,No discount
RC-BLN01-0003687-0005868,RC-BLN01-0003687,AR90015,1.0,1.7,1.33,1.58,7.31,Price changed
RC-BLN01-0003687-0005869,RC-BLN01-0003687,AR00160,1.0,3.8,3.55,3.8,0.0,No discount
RC-BLN01-0003688-0005870,RC-BLN01-0003688,AR00320,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003688-0005871,RC-BLN01-0003688,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-BLN01-0003689-0005872,RC-BLN01-0003689,AR90018,1.0,1.95,1.5,1.78,8.73,Price changed
RC-BLN01-0003690-0005873,RC-BLN01-0003690,AR00319,1.0,1.2,1.12,1.2,0.0,No discount
RC-BLN01-0003690-0005874,RC-BLN01-0003690,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
