ID,store_ID,article_ID,readingAt,sensorType,value,unit,isAnomaly
SN-WDF02-AR90054-2026-06-29-17-V,WDF02,AR90054,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.451,ratio,False
SN-WDF02-AR90004-2026-06-29-ESL,WDF02,AR90004,2026-06-29T06:00:00Z,ESL,0.25,EUR,False
SN-WDF02-AR90003-2026-06-29-ESL,WDF02,AR90003,2026-06-29T06:00:00Z,ESL,0.15,EUR,False
SN-WDF02-AR90013-2026-06-29-ESL,WDF02,AR90013,2026-06-29T06:00:00Z,ESL,1.7,EUR,False
SN-WDF02-AR90039-2026-06-29-ESL,WDF02,AR90039,2026-06-29T06:00:00Z,ESL,1.5,EUR,False
SN-WDF02-AR90002-2026-06-29-ESL,WDF02,AR90002,2026-06-29T06:00:00Z,ESL,0.08,EUR,False
SN-WDF02-AR90018-2026-06-29-ESL,WDF02,AR90018,2026-06-29T06:00:00Z,ESL,1.95,EUR,False
SN-WDF02-AR90015-2026-06-29-ESL,WDF02,AR90015,2026-06-29T06:00:00Z,ESL,1.7,EUR,False
SN-WDF02-AR90012-2026-06-29-ESL,WDF02,AR90012,2026-06-29T06:00:00Z,ESL,1.7,EUR,False
SN-WDF02-2026-06-29-T0,WDF02,AR00131,2026-06-29T12:00:00Z,TEMPERATURE,4.44,C,False
SN-WDF02-2026-06-29-T1,WDF02,IKA005,2026-06-29T12:00:00Z,TEMPERATURE,7.19,C,False
SN-WDF02-2026-06-29-T2,WDF02,AR00163,2026-06-29T12:00:00Z,TEMPERATURE,2.5,C,False
SN-WDF02-2026-06-29-T3,WDF02,AR00185,2026-06-29T12:00:00Z,TEMPERATURE,5.43,C,False
SN-WDF02-2026-06-29-T4,WDF02,AR00389,2026-06-29T12:00:00Z,TEMPERATURE,3.76,C,False
SN-WDF02-2026-06-29-T5,WDF02,AR00243,2026-06-29T12:00:00Z,TEMPERATURE,2.64,C,False
SN-WDF02-AR90004-2026-06-30-9-V,WDF02,AR90004,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.496,ratio,False
SN-WDF02-AR90004-2026-06-30-13-V,WDF02,AR90004,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.378,ratio,False
SN-WDF02-AR90004-2026-06-30-17-V,WDF02,AR90004,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.708,ratio,False
SN-WDF02-AR90003-2026-06-30-9-V,WDF02,AR90003,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.982,ratio,False
SN-WDF02-AR90003-2026-06-30-13-V,WDF02,AR90003,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.265,ratio,False
SN-WDF02-AR90003-2026-06-30-17-V,WDF02,AR90003,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.567,ratio,False
SN-WDF02-AR90013-2026-06-30-9-V,WDF02,AR90013,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.37,ratio,False
SN-WDF02-AR90013-2026-06-30-13-V,WDF02,AR90013,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.12,ratio,True
SN-WDF02-AR90013-2026-06-30-17-V,WDF02,AR90013,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.456,ratio,False
SN-WDF02-AR90039-2026-06-30-9-V,WDF02,AR90039,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.834,ratio,False
SN-WDF02-AR90039-2026-06-30-13-V,WDF02,AR90039,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.222,ratio,False
SN-WDF02-AR90039-2026-06-30-17-V,WDF02,AR90039,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.462,ratio,False
SN-WDF02-AR90002-2026-06-30-9-V,WDF02,AR90002,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.523,ratio,False
SN-WDF02-AR90002-2026-06-30-13-V,WDF02,AR90002,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.288,ratio,False
SN-WDF02-AR90002-2026-06-30-17-V,WDF02,AR90002,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.605,ratio,False
SN-WDF02-AR90018-2026-06-30-9-V,WDF02,AR90018,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.68,ratio,False
SN-WDF02-AR90018-2026-06-30-13-V,WDF02,AR90018,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.69,ratio,False
SN-WDF02-AR90018-2026-06-30-17-V,WDF02,AR90018,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.504,ratio,False
SN-WDF02-AR90015-2026-06-30-9-V,WDF02,AR90015,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.306,ratio,False
SN-WDF02-AR90015-2026-06-30-13-V,WDF02,AR90015,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.235,ratio,False
SN-WDF02-AR90015-2026-06-30-17-V,WDF02,AR90015,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.48,ratio,False
SN-WDF02-AR90012-2026-06-30-9-V,WDF02,AR90012,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.693,ratio,False
SN-WDF02-AR90012-2026-06-30-13-V,WDF02,AR90012,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.171,ratio,False
SN-WDF02-AR90012-2026-06-30-17-V,WDF02,AR90012,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.494,ratio,False
SN-WDF02-AR00395-2026-06-30-9-V,WDF02,AR00395,2026-06-30T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF02-AR00395-2026-06-30-13-V,WDF02,AR00395,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.0,ratio,True
SN-WDF02-AR00395-2026-06-30-17-V,WDF02,AR00395,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.453,ratio,False
SN-WDF02-AR90014-2026-06-30-9-V,WDF02,AR90014,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.438,ratio,False
SN-WDF02-AR90014-2026-06-30-13-V,WDF02,AR90014,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.275,ratio,False
SN-WDF02-AR90014-2026-06-30-17-V,WDF02,AR90014,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.554,ratio,False
SN-WDF02-AR00394-2026-06-30-9-V,WDF02,AR00394,2026-06-30T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF02-AR00394-2026-06-30-13-V,WDF02,AR00394,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF02-AR00394-2026-06-30-17-V,WDF02,AR00394,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.49,ratio,False
SN-WDF02-AR00080-2026-06-30-9-V,WDF02,AR00080,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.712,ratio,False
SN-WDF02-AR00080-2026-06-30-13-V,WDF02,AR00080,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.172,ratio,False
SN-WDF02-AR00080-2026-06-30-17-V,WDF02,AR00080,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.617,ratio,False
SN-WDF02-AR00289-2026-06-30-9-V,WDF02,AR00289,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.477,ratio,False
SN-WDF02-AR00289-2026-06-30-13-V,WDF02,AR00289,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.395,ratio,False
SN-WDF02-AR00289-2026-06-30-17-V,WDF02,AR00289,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.9,ratio,False
SN-WDF02-AR90019-2026-06-30-9-V,WDF02,AR90019,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.849,ratio,False
SN-WDF02-AR90019-2026-06-30-13-V,WDF02,AR90019,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.286,ratio,False
SN-WDF02-AR90019-2026-06-30-17-V,WDF02,AR90019,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.595,ratio,False
SN-WDF02-AR00010-2026-06-30-9-V,WDF02,AR00010,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.597,ratio,False
SN-WDF02-AR00010-2026-06-30-13-V,WDF02,AR00010,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.276,ratio,False
SN-WDF02-AR00010-2026-06-30-17-V,WDF02,AR00010,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.156,ratio,False
SN-WDF02-AR00084-2026-06-30-9-V,WDF02,AR00084,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.867,ratio,False
SN-WDF02-AR00084-2026-06-30-13-V,WDF02,AR00084,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.718,ratio,False
SN-WDF02-AR00084-2026-06-30-17-V,WDF02,AR00084,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.691,ratio,False
SN-WDF02-AR90036-2026-06-30-9-V,WDF02,AR90036,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.282,ratio,False
SN-WDF02-AR90036-2026-06-30-13-V,WDF02,AR90036,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.997,ratio,False
SN-WDF02-AR90036-2026-06-30-17-V,WDF02,AR90036,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.843,ratio,False
SN-WDF02-AR90055-2026-06-30-9-V,WDF02,AR90055,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.442,ratio,False
SN-WDF02-AR90055-2026-06-30-13-V,WDF02,AR90055,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.448,ratio,False
SN-WDF02-AR90055-2026-06-30-17-V,WDF02,AR90055,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.495,ratio,False
SN-WDF02-AR00009-2026-06-30-9-V,WDF02,AR00009,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.84,ratio,False
SN-WDF02-AR00009-2026-06-30-13-V,WDF02,AR00009,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.651,ratio,False
SN-WDF02-AR00009-2026-06-30-17-V,WDF02,AR00009,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.676,ratio,False
SN-WDF02-AR00137-2026-06-30-9-V,WDF02,AR00137,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.903,ratio,False
SN-WDF02-AR00137-2026-06-30-13-V,WDF02,AR00137,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.526,ratio,False
SN-WDF02-AR00137-2026-06-30-17-V,WDF02,AR00137,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.56,ratio,False
SN-WDF02-AR90009-2026-06-30-9-V,WDF02,AR90009,2026-06-30T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF02-AR90009-2026-06-30-13-V,WDF02,AR90009,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.875,ratio,False
SN-WDF02-AR90009-2026-06-30-17-V,WDF02,AR90009,2026-06-30T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF02-AR90034-2026-06-30-9-V,WDF02,AR90034,2026-06-30T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF02-AR90034-2026-06-30-13-V,WDF02,AR90034,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.497,ratio,False
SN-WDF02-AR90034-2026-06-30-17-V,WDF02,AR90034,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.619,ratio,False
SN-WDF02-AR00136-2026-06-30-9-V,WDF02,AR00136,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.863,ratio,False
SN-WDF02-AR00136-2026-06-30-13-V,WDF02,AR00136,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.628,ratio,False
SN-WDF02-AR00136-2026-06-30-17-V,WDF02,AR00136,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.861,ratio,False
SN-WDF02-AR00024-2026-06-30-9-V,WDF02,AR00024,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.335,ratio,False
SN-WDF02-AR00024-2026-06-30-13-V,WDF02,AR00024,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.47,ratio,False
SN-WDF02-AR00024-2026-06-30-17-V,WDF02,AR00024,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.625,ratio,False
SN-WDF02-AR90054-2026-06-30-9-V,WDF02,AR90054,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.56,ratio,False
SN-WDF02-AR90054-2026-06-30-13-V,WDF02,AR90054,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.465,ratio,False
SN-WDF02-AR90054-2026-06-30-17-V,WDF02,AR90054,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.633,ratio,False
SN-WDF02-AR90004-2026-06-30-ESL,WDF02,AR90004,2026-06-30T06:00:00Z,ESL,0.25,EUR,False
SN-WDF02-AR90003-2026-06-30-ESL,WDF02,AR90003,2026-06-30T06:00:00Z,ESL,0.15,EUR,False
SN-WDF02-AR90013-2026-06-30-ESL,WDF02,AR90013,2026-06-30T06:00:00Z,ESL,1.7,EUR,False
SN-WDF02-AR90039-2026-06-30-ESL,WDF02,AR90039,2026-06-30T06:00:00Z,ESL,1.5,EUR,False
SN-WDF02-AR90002-2026-06-30-ESL,WDF02,AR90002,2026-06-30T06:00:00Z,ESL,0.08,EUR,False
SN-WDF02-AR90018-2026-06-30-ESL,WDF02,AR90018,2026-06-30T06:00:00Z,ESL,1.95,EUR,False
SN-WDF02-AR90015-2026-06-30-ESL,WDF02,AR90015,2026-06-30T06:00:00Z,ESL,1.7,EUR,False
SN-WDF02-AR90012-2026-06-30-ESL,WDF02,AR90012,2026-06-30T06:00:00Z,ESL,1.7,EUR,False
SN-WDF02-2026-06-30-T0,WDF02,AR00161,2026-06-30T12:00:00Z,TEMPERATURE,2.78,C,False
SN-WDF02-2026-06-30-T1,WDF02,AR00069,2026-06-30T12:00:00Z,TEMPERATURE,-19.63,C,False
SN-WDF02-2026-06-30-T2,WDF02,AR00160,2026-06-30T12:00:00Z,TEMPERATURE,5.74,C,False
SN-WDF02-2026-06-30-T3,WDF02,AR00436,2026-06-30T12:00:00Z,TEMPERATURE,5.42,C,False
SN-WDF02-2026-06-30-T4,WDF02,AR00018,2026-06-30T12:00:00Z,TEMPERATURE,6.41,C,False
SN-WDF02-2026-06-30-T5,WDF02,AR00312,2026-06-30T12:00:00Z,TEMPERATURE,6.32,C,False
SN-WDF02-AR90004-2026-07-01-9-V,WDF02,AR90004,2026-07-01T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF02-AR90004-2026-07-01-13-V,WDF02,AR90004,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.956,ratio,False
SN-WDF02-AR90004-2026-07-01-17-V,WDF02,AR90004,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.913,ratio,False
SN-WDF02-AR90003-2026-07-01-9-V,WDF02,AR90003,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.902,ratio,False
SN-WDF02-AR90003-2026-07-01-13-V,WDF02,AR90003,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.851,ratio,False
SN-WDF02-AR90003-2026-07-01-17-V,WDF02,AR90003,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.586,ratio,False
SN-WDF02-AR90013-2026-07-01-9-V,WDF02,AR90013,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.542,ratio,False
SN-WDF02-AR90013-2026-07-01-13-V,WDF02,AR90013,2026-07-01T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF02-AR90013-2026-07-01-17-V,WDF02,AR90013,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.906,ratio,False
SN-WDF02-AR90039-2026-07-01-9-V,WDF02,AR90039,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.757,ratio,False
SN-WDF02-AR90039-2026-07-01-13-V,WDF02,AR90039,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.318,ratio,False
SN-WDF02-AR90039-2026-07-01-17-V,WDF02,AR90039,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.696,ratio,False
SN-WDF02-AR90002-2026-07-01-9-V,WDF02,AR90002,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.893,ratio,False
SN-WDF02-AR90002-2026-07-01-13-V,WDF02,AR90002,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.75,ratio,False
SN-WDF02-AR90002-2026-07-01-17-V,WDF02,AR90002,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.585,ratio,False
SN-WDF02-AR90018-2026-07-01-9-V,WDF02,AR90018,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.799,ratio,False
SN-WDF02-AR90018-2026-07-01-13-V,WDF02,AR90018,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.851,ratio,False
SN-WDF02-AR90018-2026-07-01-17-V,WDF02,AR90018,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.35,ratio,False
SN-WDF02-AR90015-2026-07-01-9-V,WDF02,AR90015,2026-07-01T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF02-AR90015-2026-07-01-13-V,WDF02,AR90015,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.647,ratio,False
SN-WDF02-AR90015-2026-07-01-17-V,WDF02,AR90015,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.778,ratio,False
SN-WDF02-AR90012-2026-07-01-9-V,WDF02,AR90012,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.756,ratio,False
SN-WDF02-AR90012-2026-07-01-13-V,WDF02,AR90012,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.613,ratio,False
SN-WDF02-AR90012-2026-07-01-17-V,WDF02,AR90012,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.604,ratio,False
SN-WDF02-AR00395-2026-07-01-9-V,WDF02,AR00395,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.665,ratio,False
SN-WDF02-AR00395-2026-07-01-13-V,WDF02,AR00395,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.969,ratio,False
SN-WDF02-AR00395-2026-07-01-17-V,WDF02,AR00395,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.923,ratio,False
SN-WDF02-AR90014-2026-07-01-9-V,WDF02,AR90014,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.991,ratio,False
SN-WDF02-AR90014-2026-07-01-13-V,WDF02,AR90014,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.87,ratio,False
SN-WDF02-AR90014-2026-07-01-17-V,WDF02,AR90014,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.489,ratio,False
SN-WDF02-AR00394-2026-07-01-9-V,WDF02,AR00394,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.456,ratio,False
SN-WDF02-AR00394-2026-07-01-13-V,WDF02,AR00394,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.762,ratio,False
SN-WDF02-AR00394-2026-07-01-17-V,WDF02,AR00394,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.591,ratio,False
SN-WDF02-AR00080-2026-07-01-9-V,WDF02,AR00080,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.569,ratio,False
SN-WDF02-AR00080-2026-07-01-13-V,WDF02,AR00080,2026-07-01T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF02-AR00080-2026-07-01-17-V,WDF02,AR00080,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.935,ratio,False
SN-WDF02-AR00289-2026-07-01-9-V,WDF02,AR00289,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.838,ratio,False
SN-WDF02-AR00289-2026-07-01-13-V,WDF02,AR00289,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.721,ratio,False
SN-WDF02-AR00289-2026-07-01-17-V,WDF02,AR00289,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.776,ratio,False
SN-WDF02-AR90019-2026-07-01-9-V,WDF02,AR90019,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.729,ratio,False
SN-WDF02-AR90019-2026-07-01-13-V,WDF02,AR90019,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.645,ratio,False
SN-WDF02-AR90019-2026-07-01-17-V,WDF02,AR90019,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.86,ratio,False
SN-WDF02-AR00010-2026-07-01-9-V,WDF02,AR00010,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.96,ratio,False
SN-WDF02-AR00010-2026-07-01-13-V,WDF02,AR00010,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.45,ratio,False
SN-WDF02-AR00010-2026-07-01-17-V,WDF02,AR00010,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.911,ratio,False
SN-WDF02-AR00084-2026-07-01-9-V,WDF02,AR00084,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.25,ratio,False
SN-WDF02-AR00084-2026-07-01-13-V,WDF02,AR00084,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.968,ratio,False
SN-WDF02-AR00084-2026-07-01-17-V,WDF02,AR00084,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.474,ratio,False
SN-WDF02-AR90036-2026-07-01-9-V,WDF02,AR90036,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.69,ratio,False
SN-WDF02-AR90036-2026-07-01-13-V,WDF02,AR90036,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.587,ratio,False
SN-WDF02-AR90036-2026-07-01-17-V,WDF02,AR90036,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.776,ratio,False
SN-WDF02-AR90055-2026-07-01-9-V,WDF02,AR90055,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.29,ratio,False
SN-WDF02-AR90055-2026-07-01-13-V,WDF02,AR90055,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.0,ratio,True
SN-WDF02-AR90055-2026-07-01-17-V,WDF02,AR90055,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.338,ratio,False
SN-WDF02-AR00009-2026-07-01-9-V,WDF02,AR00009,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.853,ratio,False
SN-WDF02-AR00009-2026-07-01-13-V,WDF02,AR00009,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.555,ratio,False
SN-WDF02-AR00009-2026-07-01-17-V,WDF02,AR00009,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.526,ratio,False
SN-WDF02-AR00137-2026-07-01-9-V,WDF02,AR00137,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.554,ratio,False
SN-WDF02-AR00137-2026-07-01-13-V,WDF02,AR00137,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.545,ratio,False
SN-WDF02-AR00137-2026-07-01-17-V,WDF02,AR00137,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.502,ratio,False
SN-WDF02-AR90009-2026-07-01-9-V,WDF02,AR90009,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.549,ratio,False
SN-WDF02-AR90009-2026-07-01-13-V,WDF02,AR90009,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.499,ratio,False
SN-WDF02-AR90009-2026-07-01-17-V,WDF02,AR90009,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.469,ratio,False
SN-WDF02-AR90034-2026-07-01-9-V,WDF02,AR90034,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.565,ratio,False
SN-WDF02-AR90034-2026-07-01-13-V,WDF02,AR90034,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.604,ratio,False
SN-WDF02-AR90034-2026-07-01-17-V,WDF02,AR90034,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.256,ratio,False
SN-WDF02-AR00136-2026-07-01-9-V,WDF02,AR00136,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.433,ratio,False
SN-WDF02-AR00136-2026-07-01-13-V,WDF02,AR00136,2026-07-01T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-WDF02-AR00136-2026-07-01-17-V,WDF02,AR00136,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.679,ratio,False
SN-WDF02-AR00024-2026-07-01-9-V,WDF02,AR00024,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.808,ratio,False
SN-WDF02-AR00024-2026-07-01-13-V,WDF02,AR00024,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.598,ratio,False
SN-WDF02-AR00024-2026-07-01-17-V,WDF02,AR00024,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.674,ratio,False
SN-WDF02-AR90054-2026-07-01-9-V,WDF02,AR90054,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.176,ratio,False
SN-WDF02-AR90054-2026-07-01-13-V,WDF02,AR90054,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.786,ratio,False
SN-WDF02-AR90054-2026-07-01-17-V,WDF02,AR90054,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.429,ratio,False
SN-WDF02-AR90004-2026-07-01-ESL,WDF02,AR90004,2026-07-01T06:00:00Z,ESL,0.25,EUR,False
SN-WDF02-AR90003-2026-07-01-ESL,WDF02,AR90003,2026-07-01T06:00:00Z,ESL,0.15,EUR,False
SN-WDF02-AR90013-2026-07-01-ESL,WDF02,AR90013,2026-07-01T06:00:00Z,ESL,1.7,EUR,False
SN-WDF02-AR90039-2026-07-01-ESL,WDF02,AR90039,2026-07-01T06:00:00Z,ESL,1.5,EUR,False
SN-WDF02-AR90002-2026-07-01-ESL,WDF02,AR90002,2026-07-01T06:00:00Z,ESL,0.08,EUR,False
SN-WDF02-AR90018-2026-07-01-ESL,WDF02,AR90018,2026-07-01T06:00:00Z,ESL,1.95,EUR,False
SN-WDF02-AR90015-2026-07-01-ESL,WDF02,AR90015,2026-07-01T06:00:00Z,ESL,1.7,EUR,False
SN-WDF02-AR90012-2026-07-01-ESL,WDF02,AR90012,2026-07-01T06:00:00Z,ESL,1.7,EUR,False
SN-WDF02-2026-07-01-T0,WDF02,AR00084,2026-07-01T12:00:00Z,TEMPERATURE,-18.22,C,False
SN-WDF02-2026-07-01-T1,WDF02,AR90029,2026-07-01T12:00:00Z,TEMPERATURE,6.03,C,False
SN-WDF02-2026-07-01-T2,WDF02,AR90006,2026-07-01T12:00:00Z,TEMPERATURE,5.02,C,False
SN-WDF02-2026-07-01-T3,WDF02,AR00380,2026-07-01T12:00:00Z,TEMPERATURE,3.61,C,False
SN-WDF02-2026-07-01-T4,WDF02,AR00058,2026-07-01T12:00:00Z,TEMPERATURE,-16.35,C,False
SN-WDF02-2026-07-01-T5,WDF02,AR00171,2026-07-01T12:00:00Z,TEMPERATURE,4.62,C,False
SN-WDF02-AR90004-2026-07-02-9-V,WDF02,AR90004,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.263,ratio,False
SN-WDF02-AR90004-2026-07-02-13-V,WDF02,AR90004,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.975,ratio,False
SN-WDF02-AR90004-2026-07-02-17-V,WDF02,AR90004,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.867,ratio,False
SN-WDF02-AR90003-2026-07-02-9-V,WDF02,AR90003,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.703,ratio,False
SN-WDF02-AR90003-2026-07-02-13-V,WDF02,AR90003,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.918,ratio,False
SN-WDF02-AR90003-2026-07-02-17-V,WDF02,AR90003,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.778,ratio,False
SN-WDF02-AR90013-2026-07-02-9-V,WDF02,AR90013,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.788,ratio,False
SN-WDF02-AR90013-2026-07-02-13-V,WDF02,AR90013,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.0,ratio,True
SN-WDF02-AR90013-2026-07-02-17-V,WDF02,AR90013,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.35,ratio,False
