ID,store_ID,article_ID,forecastFor,businessDate,hourOfDay,predictedQty,lowerBound,upperBound,actualQty,mape,wape,model,generatedAt
FC-WDF01-000513,WDF01,AR00137,2026-07-05T18:00:00Z,2026-07-05,18,0.066,0,0.716,,85.56,165.5,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000514,WDF01,AR00137,2026-07-05T19:00:00Z,2026-07-05,19,0.033,0,0.682,,85.56,165.5,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000515,WDF01,AR00137,2026-07-05T20:00:00Z,2026-07-05,20,0.03,0,0.68,,85.56,165.5,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000516,WDF01,AR00137,2026-07-05T21:00:00Z,2026-07-05,21,0.027,0,0.677,,85.56,165.5,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000517,WDF01,AR00024,2026-07-04T12:00:00Z,2026-07-04,12,0.022,0,0.762,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000518,WDF01,AR00024,2026-07-04T13:00:00Z,2026-07-04,13,0.041,0,0.781,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000519,WDF01,AR00024,2026-07-04T14:00:00Z,2026-07-04,14,0.031,0,0.771,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000520,WDF01,AR00024,2026-07-04T15:00:00Z,2026-07-04,15,0.042,0,0.782,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000521,WDF01,AR00024,2026-07-04T16:00:00Z,2026-07-04,16,0.028,0,0.768,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000522,WDF01,AR00024,2026-07-04T17:00:00Z,2026-07-04,17,0.021,0,0.761,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000523,WDF01,AR00024,2026-07-04T18:00:00Z,2026-07-04,18,0.019,0,0.758,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000524,WDF01,AR00024,2026-07-05T10:00:00Z,2026-07-05,10,0.016,0,0.756,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000525,WDF01,AR00024,2026-07-05T11:00:00Z,2026-07-05,11,0.025,0,0.765,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000526,WDF01,AR00024,2026-07-05T12:00:00Z,2026-07-05,12,0.042,0,0.782,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000527,WDF01,AR00024,2026-07-05T13:00:00Z,2026-07-05,13,0.077,0,0.817,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000528,WDF01,AR00024,2026-07-05T14:00:00Z,2026-07-05,14,0.058,0,0.798,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000529,WDF01,AR00024,2026-07-05T15:00:00Z,2026-07-05,15,0.08,0,0.819,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000530,WDF01,AR00024,2026-07-05T16:00:00Z,2026-07-05,16,0.052,0,0.792,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000531,WDF01,AR00024,2026-07-05T17:00:00Z,2026-07-05,17,0.039,0,0.779,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000532,WDF01,AR00024,2026-07-05T18:00:00Z,2026-07-05,18,0.035,0,0.775,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000533,WDF01,AR00024,2026-07-05T19:00:00Z,2026-07-05,19,0.027,0,0.767,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000534,WDF01,AR00024,2026-07-05T20:00:00Z,2026-07-05,20,0.016,0,0.756,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000535,WDF01,AR00024,2026-07-05T21:00:00Z,2026-07-05,21,0.017,0,0.757,,91.62,175.34,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000536,WDF01,AR00193,2026-07-05T10:00:00Z,2026-07-05,10,0.028,0.011,0.045,,96.51,241.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000537,WDF01,AR00193,2026-07-05T11:00:00Z,2026-07-05,11,0.017,0,0.034,,96.51,241.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000538,WDF01,AR00193,2026-07-05T12:00:00Z,2026-07-05,12,0.016,0,0.033,,96.51,241.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000539,WDF01,AR00193,2026-07-05T13:00:00Z,2026-07-05,13,0.026,0.009,0.043,,96.51,241.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000540,WDF01,AR00193,2026-07-05T14:00:00Z,2026-07-05,14,0.024,0.007,0.041,,96.51,241.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000541,WDF01,AR00193,2026-07-05T15:00:00Z,2026-07-05,15,0.027,0.01,0.044,,96.51,241.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000542,WDF01,AR00193,2026-07-05T16:00:00Z,2026-07-05,16,0.024,0.007,0.041,,96.51,241.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000543,WDF01,AR00193,2026-07-05T17:00:00Z,2026-07-05,17,0.023,0.006,0.04,,96.51,241.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000544,WDF01,AR00193,2026-07-05T18:00:00Z,2026-07-05,18,0.019,0.002,0.036,,96.51,241.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000545,WDF01,AR00065,2026-07-03T22:00:00Z,2026-07-03,22,0.025,0,1.686,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000546,WDF01,AR00065,2026-07-04T09:00:00Z,2026-07-04,9,0.016,0,1.677,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000547,WDF01,AR00065,2026-07-04T10:00:00Z,2026-07-04,10,0.016,0,1.677,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000548,WDF01,AR00065,2026-07-04T11:00:00Z,2026-07-04,11,0.019,0,1.68,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000549,WDF01,AR00065,2026-07-04T12:00:00Z,2026-07-04,12,0.039,0,1.701,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000550,WDF01,AR00065,2026-07-04T13:00:00Z,2026-07-04,13,0.064,0,1.725,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000551,WDF01,AR00065,2026-07-04T14:00:00Z,2026-07-04,14,0.057,0,1.718,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000552,WDF01,AR00065,2026-07-04T15:00:00Z,2026-07-04,15,0.071,0,1.733,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000553,WDF01,AR00065,2026-07-04T16:00:00Z,2026-07-04,16,0.087,0,1.748,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000554,WDF01,AR00065,2026-07-04T17:00:00Z,2026-07-04,17,0.072,0,1.733,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000555,WDF01,AR00065,2026-07-04T18:00:00Z,2026-07-04,18,0.045,0,1.707,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000556,WDF01,AR00065,2026-07-04T19:00:00Z,2026-07-04,19,0.032,0,1.693,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000557,WDF01,AR00065,2026-07-04T20:00:00Z,2026-07-04,20,0.023,0,1.684,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000558,WDF01,AR00065,2026-07-04T21:00:00Z,2026-07-04,21,0.021,0,1.683,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000559,WDF01,AR00065,2026-07-05T08:00:00Z,2026-07-05,8,0.021,0,1.683,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000560,WDF01,AR00065,2026-07-05T09:00:00Z,2026-07-05,9,0.029,0,1.691,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000561,WDF01,AR00065,2026-07-05T10:00:00Z,2026-07-05,10,0.029,0,1.69,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000562,WDF01,AR00065,2026-07-05T11:00:00Z,2026-07-05,11,0.035,0,1.696,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000563,WDF01,AR00065,2026-07-05T12:00:00Z,2026-07-05,12,0.074,0,1.735,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000564,WDF01,AR00065,2026-07-05T13:00:00Z,2026-07-05,13,0.12,0,1.781,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000565,WDF01,AR00065,2026-07-05T14:00:00Z,2026-07-05,14,0.107,0,1.768,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000566,WDF01,AR00065,2026-07-05T15:00:00Z,2026-07-05,15,0.134,0,1.796,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000567,WDF01,AR00065,2026-07-05T16:00:00Z,2026-07-05,16,0.163,0,1.824,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000568,WDF01,AR00065,2026-07-05T17:00:00Z,2026-07-05,17,0.135,0,1.797,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000569,WDF01,AR00065,2026-07-05T18:00:00Z,2026-07-05,18,0.085,0,1.746,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000570,WDF01,AR00065,2026-07-05T19:00:00Z,2026-07-05,19,0.06,0,1.721,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000571,WDF01,AR00065,2026-07-05T20:00:00Z,2026-07-05,20,0.043,0,1.704,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000572,WDF01,AR00065,2026-07-05T21:00:00Z,2026-07-05,21,0.04,0,1.701,,82.1,209.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000573,WDF01,AR00210,2026-07-05T13:00:00Z,2026-07-05,13,0.016,0.004,0.028,,96.82,252.55,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000574,WDF01,AR00210,2026-07-05T14:00:00Z,2026-07-05,14,0.015,0.004,0.027,,96.82,252.55,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000575,WDF01,AR00210,2026-07-05T15:00:00Z,2026-07-05,15,0.016,0.004,0.028,,96.82,252.55,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000576,WDF01,AR00210,2026-07-05T16:00:00Z,2026-07-05,16,0.018,0.007,0.03,,96.82,252.55,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000577,WDF01,AR00210,2026-07-05T17:00:00Z,2026-07-05,17,0.019,0.007,0.031,,96.82,252.55,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF01-000578,WDF01,AR00210,2026-07-05T18:00:00Z,2026-07-05,18,0.015,0.004,0.027,,96.82,252.55,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000579,WDF02,AR90004,2026-07-04T09:00:00Z,2026-07-04,9,0.016,0,0.29,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000580,WDF02,AR90004,2026-07-04T11:00:00Z,2026-07-04,11,0.032,0,0.306,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000581,WDF02,AR90004,2026-07-04T12:00:00Z,2026-07-04,12,0.075,0,0.349,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000582,WDF02,AR90004,2026-07-04T13:00:00Z,2026-07-04,13,0.155,0,0.429,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000583,WDF02,AR90004,2026-07-04T14:00:00Z,2026-07-04,14,0.107,0,0.381,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000584,WDF02,AR90004,2026-07-04T15:00:00Z,2026-07-04,15,0.118,0,0.392,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000585,WDF02,AR90004,2026-07-04T16:00:00Z,2026-07-04,16,0.134,0,0.408,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000586,WDF02,AR90004,2026-07-04T17:00:00Z,2026-07-04,17,0.123,0,0.397,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000587,WDF02,AR90004,2026-07-04T18:00:00Z,2026-07-04,18,0.112,0,0.387,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000588,WDF02,AR90004,2026-07-04T19:00:00Z,2026-07-04,19,0.037,0,0.312,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000589,WDF02,AR90004,2026-07-05T09:00:00Z,2026-07-05,9,0.016,0,0.29,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000590,WDF02,AR90004,2026-07-05T11:00:00Z,2026-07-05,11,0.032,0,0.306,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000591,WDF02,AR90004,2026-07-05T12:00:00Z,2026-07-05,12,0.075,0,0.349,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000592,WDF02,AR90004,2026-07-05T13:00:00Z,2026-07-05,13,0.155,0,0.429,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000593,WDF02,AR90004,2026-07-05T14:00:00Z,2026-07-05,14,0.107,0,0.381,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000594,WDF02,AR90004,2026-07-05T15:00:00Z,2026-07-05,15,0.118,0,0.392,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000595,WDF02,AR90004,2026-07-05T16:00:00Z,2026-07-05,16,0.134,0,0.408,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000596,WDF02,AR90004,2026-07-05T17:00:00Z,2026-07-05,17,0.123,0,0.397,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000597,WDF02,AR90004,2026-07-05T18:00:00Z,2026-07-05,18,0.112,0,0.387,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000598,WDF02,AR90004,2026-07-05T19:00:00Z,2026-07-05,19,0.037,0,0.312,,89.01,169.59,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000599,WDF02,AR90003,2026-07-04T12:00:00Z,2026-07-04,12,0.043,0,0.249,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000600,WDF02,AR90003,2026-07-04T13:00:00Z,2026-07-04,13,0.08,0,0.286,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000601,WDF02,AR90003,2026-07-04T14:00:00Z,2026-07-04,14,0.089,0,0.295,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000602,WDF02,AR90003,2026-07-04T15:00:00Z,2026-07-04,15,0.079,0,0.285,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000603,WDF02,AR90003,2026-07-04T16:00:00Z,2026-07-04,16,0.071,0,0.277,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000604,WDF02,AR90003,2026-07-04T17:00:00Z,2026-07-04,17,0.062,0,0.268,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000605,WDF02,AR90003,2026-07-04T18:00:00Z,2026-07-04,18,0.04,0,0.246,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000606,WDF02,AR90003,2026-07-05T12:00:00Z,2026-07-05,12,0.043,0,0.249,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000607,WDF02,AR90003,2026-07-05T13:00:00Z,2026-07-05,13,0.08,0,0.286,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000608,WDF02,AR90003,2026-07-05T14:00:00Z,2026-07-05,14,0.089,0,0.295,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000609,WDF02,AR90003,2026-07-05T15:00:00Z,2026-07-05,15,0.079,0,0.285,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000610,WDF02,AR90003,2026-07-05T16:00:00Z,2026-07-05,16,0.071,0,0.277,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000611,WDF02,AR90003,2026-07-05T17:00:00Z,2026-07-05,17,0.062,0,0.268,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000612,WDF02,AR90003,2026-07-05T18:00:00Z,2026-07-05,18,0.04,0,0.246,,91.31,199.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000613,WDF02,AR90013,2026-07-04T12:00:00Z,2026-07-04,12,0.053,0,0.286,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000614,WDF02,AR90013,2026-07-04T13:00:00Z,2026-07-04,13,0.079,0,0.312,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000615,WDF02,AR90013,2026-07-04T14:00:00Z,2026-07-04,14,0.08,0,0.312,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000616,WDF02,AR90013,2026-07-04T15:00:00Z,2026-07-04,15,0.094,0,0.327,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000617,WDF02,AR90013,2026-07-04T16:00:00Z,2026-07-04,16,0.058,0,0.291,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000618,WDF02,AR90013,2026-07-04T17:00:00Z,2026-07-04,17,0.058,0,0.291,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000619,WDF02,AR90013,2026-07-04T18:00:00Z,2026-07-04,18,0.039,0,0.272,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000620,WDF02,AR90013,2026-07-04T19:00:00Z,2026-07-04,19,0.02,0,0.253,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000621,WDF02,AR90013,2026-07-05T12:00:00Z,2026-07-05,12,0.053,0,0.286,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000622,WDF02,AR90013,2026-07-05T13:00:00Z,2026-07-05,13,0.079,0,0.312,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000623,WDF02,AR90013,2026-07-05T14:00:00Z,2026-07-05,14,0.08,0,0.312,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000624,WDF02,AR90013,2026-07-05T15:00:00Z,2026-07-05,15,0.094,0,0.327,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000625,WDF02,AR90013,2026-07-05T16:00:00Z,2026-07-05,16,0.058,0,0.291,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000626,WDF02,AR90013,2026-07-05T17:00:00Z,2026-07-05,17,0.058,0,0.291,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000627,WDF02,AR90013,2026-07-05T18:00:00Z,2026-07-05,18,0.039,0,0.272,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000628,WDF02,AR90013,2026-07-05T19:00:00Z,2026-07-05,19,0.02,0,0.253,,92.45,202.29,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000629,WDF02,AR90039,2026-07-04T12:00:00Z,2026-07-04,12,0.115,0.068,0.162,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000630,WDF02,AR90039,2026-07-04T13:00:00Z,2026-07-04,13,0.11,0.063,0.156,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000631,WDF02,AR90039,2026-07-04T14:00:00Z,2026-07-04,14,0.125,0.078,0.172,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000632,WDF02,AR90039,2026-07-04T15:00:00Z,2026-07-04,15,0.137,0.09,0.184,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000633,WDF02,AR90039,2026-07-04T16:00:00Z,2026-07-04,16,0.137,0.09,0.184,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000634,WDF02,AR90039,2026-07-04T17:00:00Z,2026-07-04,17,0.101,0.055,0.148,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000635,WDF02,AR90039,2026-07-04T18:00:00Z,2026-07-04,18,0.089,0.043,0.136,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000636,WDF02,AR90039,2026-07-04T19:00:00Z,2026-07-04,19,0.021,0,0.068,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000637,WDF02,AR90039,2026-07-05T12:00:00Z,2026-07-05,12,0.115,0.068,0.162,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000638,WDF02,AR90039,2026-07-05T13:00:00Z,2026-07-05,13,0.11,0.063,0.156,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000639,WDF02,AR90039,2026-07-05T14:00:00Z,2026-07-05,14,0.125,0.078,0.172,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000640,WDF02,AR90039,2026-07-05T15:00:00Z,2026-07-05,15,0.137,0.09,0.184,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000641,WDF02,AR90039,2026-07-05T16:00:00Z,2026-07-05,16,0.137,0.09,0.184,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000642,WDF02,AR90039,2026-07-05T17:00:00Z,2026-07-05,17,0.101,0.055,0.148,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000643,WDF02,AR90039,2026-07-05T18:00:00Z,2026-07-05,18,0.089,0.043,0.136,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000644,WDF02,AR90039,2026-07-05T19:00:00Z,2026-07-05,19,0.021,0,0.068,,89.57,319.94,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000645,WDF02,AR90002,2026-07-04T12:00:00Z,2026-07-04,12,0.034,0,0.228,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000646,WDF02,AR90002,2026-07-04T13:00:00Z,2026-07-04,13,0.051,0,0.244,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000647,WDF02,AR90002,2026-07-04T14:00:00Z,2026-07-04,14,0.053,0,0.247,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000648,WDF02,AR90002,2026-07-04T15:00:00Z,2026-07-04,15,0.05,0,0.244,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000649,WDF02,AR90002,2026-07-04T16:00:00Z,2026-07-04,16,0.053,0,0.247,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000650,WDF02,AR90002,2026-07-04T17:00:00Z,2026-07-04,17,0.048,0,0.242,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000651,WDF02,AR90002,2026-07-04T18:00:00Z,2026-07-04,18,0.03,0,0.223,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000652,WDF02,AR90002,2026-07-05T12:00:00Z,2026-07-05,12,0.034,0,0.228,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000653,WDF02,AR90002,2026-07-05T13:00:00Z,2026-07-05,13,0.051,0,0.244,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000654,WDF02,AR90002,2026-07-05T14:00:00Z,2026-07-05,14,0.053,0,0.247,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000655,WDF02,AR90002,2026-07-05T15:00:00Z,2026-07-05,15,0.05,0,0.244,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000656,WDF02,AR90002,2026-07-05T16:00:00Z,2026-07-05,16,0.053,0,0.247,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000657,WDF02,AR90002,2026-07-05T17:00:00Z,2026-07-05,17,0.048,0,0.242,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000658,WDF02,AR90002,2026-07-05T18:00:00Z,2026-07-05,18,0.03,0,0.223,,96.28,329.73,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000659,WDF02,AR90015,2026-07-04T12:00:00Z,2026-07-04,12,0.037,0.016,0.057,,95.72,333.36,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000660,WDF02,AR90015,2026-07-04T13:00:00Z,2026-07-04,13,0.051,0.031,0.071,,95.72,333.36,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-WDF02-000661,WDF02,AR90015,2026-07-04T14:00:00Z,2026-07-04,14,0.056,0.036,0.076,,95.72,333.36,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
