ID,store_ID,posSystem_ID,businessDate,paymentMethod,itemCount,amount,currency_code
PM-HAM01-01489,HAM01,PF-HAM01,2026-03-01,Card payment VISA,2,5.18,EUR
PM-HAM01-01490,HAM01,PF-HAM01,2026-03-02,Card payment 20,12,32.65,EUR
PM-HAM01-01491,HAM01,PF-HAM01,2026-03-02,Card payment Master Card,1,6.1,EUR
PM-HAM01-01492,HAM01,PF-HAM01,2026-03-02,Card payment VISA,4,11.1,EUR
PM-HAM01-01493,HAM01,PF-HAM01,2026-03-03,Card payment 10,1,0.25,EUR
PM-HAM01-01494,HAM01,PF-HAM01,2026-03-03,Card payment 20,13,54.32,EUR
PM-HAM01-01495,HAM01,PF-HAM01,2026-03-03,Card payment Master Card,3,10.66,EUR
PM-HAM01-01496,HAM01,PF-HAM01,2026-03-03,Card payment VISA,2,12.04,EUR
PM-HAM01-01497,HAM01,PF-HAM01,2026-03-04,Card payment 20,17,96.12,EUR
PM-HAM01-01498,HAM01,PF-HAM01,2026-03-04,Card payment Master Card,2,10.15,EUR
PM-HAM01-01499,HAM01,PF-HAM01,2026-03-04,Card payment VISA,4,11.8,EUR
PM-HAM01-01500,HAM01,PF-HAM01,2026-03-05,Card payment 10,2,2.95,EUR
PM-HAM01-01501,HAM01,PF-HAM01,2026-03-05,Card payment 20,14,29.81,EUR
PM-HAM01-01502,HAM01,PF-HAM01,2026-03-05,Card payment Master Card,2,5.36,EUR
PM-HAM01-01503,HAM01,PF-HAM01,2026-03-05,Card payment VISA,5,11.89,EUR
PM-HAM01-01504,HAM01,PF-HAM01,2026-03-06,Card payment 10,3,7.25,EUR
PM-HAM01-01505,HAM01,PF-HAM01,2026-03-06,Card payment 20,7,13.44,EUR
PM-HAM01-01506,HAM01,PF-HAM01,2026-03-06,Card payment VISA,1,1.7,EUR
PM-HAM01-01507,HAM01,PF-HAM01,2026-03-07,Card payment 20,2,6.1,EUR
PM-HAM01-01508,HAM01,PF-HAM01,2026-03-08,Card payment 10,2,5.1,EUR
PM-HAM01-01509,HAM01,PF-HAM01,2026-03-08,Card payment 20,7,20.97,EUR
PM-HAM01-01510,HAM01,PF-HAM01,2026-03-08,Card payment Master Card,2,3.28,EUR
PM-HAM01-01511,HAM01,PF-HAM01,2026-03-08,Card payment VISA,1,2.95,EUR
PM-HAM01-01512,HAM01,PF-HAM01,2026-03-09,Card payment,2,15.38,EUR
PM-HAM01-01513,HAM01,PF-HAM01,2026-03-09,Card payment 20,7,26.63,EUR
PM-HAM01-01514,HAM01,PF-HAM01,2026-03-09,Card payment Master Card,5,10.93,EUR
PM-HAM01-01515,HAM01,PF-HAM01,2026-03-10,Card payment 10,3,8.12,EUR
PM-HAM01-01516,HAM01,PF-HAM01,2026-03-10,Card payment 20,12,34.48,EUR
PM-HAM01-01517,HAM01,PF-HAM01,2026-03-10,Card payment Master Card,2,6.02,EUR
PM-HAM01-01518,HAM01,PF-HAM01,2026-03-10,Card payment VISA,3,7.2,EUR
PM-HAM01-01519,HAM01,PF-HAM01,2026-03-11,Card payment,1,3.1,EUR
PM-HAM01-01520,HAM01,PF-HAM01,2026-03-11,Card payment 20,17,54.71,EUR
PM-HAM01-01521,HAM01,PF-HAM01,2026-03-11,Card payment American Express,1,1.5,EUR
PM-HAM01-01522,HAM01,PF-HAM01,2026-03-11,Card payment Master Card,2,6.9,EUR
PM-HAM01-01523,HAM01,PF-HAM01,2026-03-11,Card payment VISA,4,11.04,EUR
PM-HAM01-01524,HAM01,PF-HAM01,2026-03-12,Card payment 10,1,6.5,EUR
PM-HAM01-01525,HAM01,PF-HAM01,2026-03-12,Card payment 20,15,42.38,EUR
PM-HAM01-01526,HAM01,PF-HAM01,2026-03-12,Card payment Master Card,1,3.6,EUR
PM-HAM01-01527,HAM01,PF-HAM01,2026-03-12,Card payment VISA,1,2.5,EUR
PM-HAM01-01528,HAM01,PF-HAM01,2026-03-13,Card payment 10,1,2.2,EUR
PM-HAM01-01529,HAM01,PF-HAM01,2026-03-13,Card payment 20,8,20.04,EUR
PM-HAM01-01530,HAM01,PF-HAM01,2026-03-13,Card payment Master Card,1,11.9,EUR
PM-HAM01-01531,HAM01,PF-HAM01,2026-03-13,Card payment VISA,4,8.19,EUR
PM-HAM01-01532,HAM01,PF-HAM01,2026-03-14,Card payment 20,1,1.6,EUR
PM-HAM01-01533,HAM01,PF-HAM01,2026-03-14,Card payment VISA,1,2.7,EUR
PM-HAM01-01534,HAM01,PF-HAM01,2026-03-15,Card payment,1,1.6,EUR
PM-HAM01-01535,HAM01,PF-HAM01,2026-03-15,Card payment 20,4,11.67,EUR
PM-HAM01-01536,HAM01,PF-HAM01,2026-03-15,Card payment VISA,1,0.08,EUR
PM-HAM01-01537,HAM01,PF-HAM01,2026-03-16,Card payment 20,9,47.31,EUR
PM-HAM01-01538,HAM01,PF-HAM01,2026-03-16,Card payment VISA,2,4.4,EUR
PM-HAM01-01539,HAM01,PF-HAM01,2026-03-17,Card payment,1,3.29,EUR
PM-HAM01-01540,HAM01,PF-HAM01,2026-03-17,Card payment 10,1,0.9,EUR
PM-HAM01-01541,HAM01,PF-HAM01,2026-03-17,Card payment 20,17,36.5,EUR
PM-HAM01-01542,HAM01,PF-HAM01,2026-03-17,Card payment Master Card,2,6.2,EUR
PM-HAM01-01543,HAM01,PF-HAM01,2026-03-17,Card payment VISA,3,16.36,EUR
PM-HAM01-01544,HAM01,PF-HAM01,2026-03-18,Card payment,2,1.53,EUR
PM-HAM01-01545,HAM01,PF-HAM01,2026-03-18,Card payment 10,3,8.6,EUR
PM-HAM01-01546,HAM01,PF-HAM01,2026-03-18,Card payment 20,12,40.39,EUR
PM-HAM01-01547,HAM01,PF-HAM01,2026-03-18,Card payment American Express,1,1.25,EUR
PM-HAM01-01548,HAM01,PF-HAM01,2026-03-18,Card payment Master Card,1,3.04,EUR
PM-HAM01-01549,HAM01,PF-HAM01,2026-03-18,Card payment VISA,3,6.9,EUR
PM-HAM01-01550,HAM01,PF-HAM01,2026-03-19,Card payment 10,2,5.24,EUR
PM-HAM01-01551,HAM01,PF-HAM01,2026-03-19,Card payment 20,10,25.22,EUR
PM-HAM01-01552,HAM01,PF-HAM01,2026-03-19,Card payment VISA,2,3.55,EUR
PM-HAM01-01553,HAM01,PF-HAM01,2026-03-20,Card payment,1,1.7,EUR
PM-HAM01-01554,HAM01,PF-HAM01,2026-03-20,Card payment 10,1,1.0,EUR
PM-HAM01-01555,HAM01,PF-HAM01,2026-03-20,Card payment 20,8,28.16,EUR
PM-HAM01-01556,HAM01,PF-HAM01,2026-03-20,Card payment Master Card,2,3.15,EUR
PM-HAM01-01557,HAM01,PF-HAM01,2026-03-20,Card payment VISA,3,7.86,EUR
PM-HAM01-01558,HAM01,PF-HAM01,2026-03-21,Card payment 10,1,1.2,EUR
PM-HAM01-01559,HAM01,PF-HAM01,2026-03-21,Card payment 20,3,4.9,EUR
PM-HAM01-01560,HAM01,PF-HAM01,2026-03-21,Card payment VISA,1,2.5,EUR
PM-HAM01-01561,HAM01,PF-HAM01,2026-03-22,Card payment 10,1,1.0,EUR
PM-HAM01-01562,HAM01,PF-HAM01,2026-03-22,Card payment 20,5,9.84,EUR
PM-HAM01-01563,HAM01,PF-HAM01,2026-03-22,Card payment Master Card,2,10.48,EUR
PM-HAM01-01564,HAM01,PF-HAM01,2026-03-22,Card payment VISA,3,6.6,EUR
PM-HAM01-01565,HAM01,PF-HAM01,2026-03-23,Card payment,1,1.38,EUR
PM-HAM01-01566,HAM01,PF-HAM01,2026-03-23,Card payment 10,3,3.53,EUR
PM-HAM01-01567,HAM01,PF-HAM01,2026-03-23,Card payment 20,7,12.9,EUR
PM-HAM01-01568,HAM01,PF-HAM01,2026-03-23,Card payment Master Card,2,4.5,EUR
PM-HAM01-01569,HAM01,PF-HAM01,2026-03-23,Card payment VISA,4,4.0,EUR
PM-HAM01-01570,HAM01,PF-HAM01,2026-03-24,Card payment,1,3.95,EUR
PM-HAM01-01571,HAM01,PF-HAM01,2026-03-24,Card payment 10,1,9.3,EUR
PM-HAM01-01572,HAM01,PF-HAM01,2026-03-24,Card payment 20,12,32.78,EUR
PM-HAM01-01573,HAM01,PF-HAM01,2026-03-24,Card payment VISA,3,8.48,EUR
PM-HAM01-01574,HAM01,PF-HAM01,2026-03-25,Card payment 10,2,6.0,EUR
PM-HAM01-01575,HAM01,PF-HAM01,2026-03-25,Card payment 20,19,53.37,EUR
PM-HAM01-01576,HAM01,PF-HAM01,2026-03-25,Card payment Master Card,1,7.5,EUR
PM-HAM01-01577,HAM01,PF-HAM01,2026-03-25,Card payment VISA,1,1.2,EUR
PM-HAM01-01578,HAM01,PF-HAM01,2026-03-26,Card payment,1,3.5,EUR
PM-HAM01-01579,HAM01,PF-HAM01,2026-03-26,Card payment 10,1,1.95,EUR
PM-HAM01-01580,HAM01,PF-HAM01,2026-03-26,Card payment 20,15,39.62,EUR
PM-HAM01-01581,HAM01,PF-HAM01,2026-03-26,Card payment VISA,2,5.2,EUR
PM-HAM01-01582,HAM01,PF-HAM01,2026-03-27,Card payment 20,7,21.36,EUR
PM-HAM01-01583,HAM01,PF-HAM01,2026-03-27,Card payment Master Card,3,10.99,EUR
PM-HAM01-01584,HAM01,PF-HAM01,2026-03-27,Card payment VISA,3,15.2,EUR
PM-HAM01-01585,HAM01,PF-HAM01,2026-03-28,Card payment 20,2,4.4,EUR
PM-HAM01-01586,HAM01,PF-HAM01,2026-03-28,Card payment VISA,2,2.9,EUR
PM-HAM01-01587,HAM01,PF-HAM01,2026-03-29,Card payment 20,4,10.28,EUR
PM-HAM01-01588,HAM01,PF-HAM01,2026-03-29,Card payment VISA,1,1.0,EUR
PM-HAM01-01589,HAM01,PF-HAM01,2026-03-30,Card payment,1,0.15,EUR
PM-HAM01-01590,HAM01,PF-HAM01,2026-03-30,Card payment 20,11,33.38,EUR
PM-HAM01-01591,HAM01,PF-HAM01,2026-03-30,Card payment Master Card,3,4.12,EUR
PM-HAM01-01592,HAM01,PF-HAM01,2026-03-30,Card payment VISA,4,13.78,EUR
PM-HAM01-01593,HAM01,PF-HAM01,2026-03-31,Card payment,1,0.25,EUR
PM-HAM01-01594,HAM01,PF-HAM01,2026-03-31,Card payment 10,2,14.9,EUR
PM-HAM01-01595,HAM01,PF-HAM01,2026-03-31,Card payment 20,25,57.88,EUR
PM-HAM01-01596,HAM01,PF-HAM01,2026-03-31,Card payment Master Card,1,5.1,EUR
PM-HAM01-01597,HAM01,PF-HAM01,2026-03-31,Card payment VISA,9,25.83,EUR
PM-HAM01-01598,HAM01,PF-HAM01,2026-04-01,Card payment 10,2,8.04,EUR
PM-HAM01-01599,HAM01,PF-HAM01,2026-04-01,Card payment 20,11,49.25,EUR
PM-HAM01-01600,HAM01,PF-HAM01,2026-04-01,Card payment Master Card,2,7.94,EUR
PM-HAM01-01601,HAM01,PF-HAM01,2026-04-01,Card payment VISA,4,8.9,EUR
PM-HAM01-01602,HAM01,PF-HAM01,2026-04-02,Card payment 10,1,3.19,EUR
PM-HAM01-01603,HAM01,PF-HAM01,2026-04-02,Card payment 20,12,42.27,EUR
PM-HAM01-01604,HAM01,PF-HAM01,2026-04-02,Card payment American Express,1,0.08,EUR
PM-HAM01-01605,HAM01,PF-HAM01,2026-04-02,Card payment Master Card,2,7.47,EUR
PM-HAM01-01606,HAM01,PF-HAM01,2026-04-02,Card payment VISA,7,14.91,EUR
PM-HAM01-01607,HAM01,PF-HAM01,2026-04-03,Card payment 10,1,1.4,EUR
PM-HAM01-01608,HAM01,PF-HAM01,2026-04-03,Card payment 20,12,31.9,EUR
PM-HAM01-01609,HAM01,PF-HAM01,2026-04-03,Card payment VISA,3,7.65,EUR
PM-HAM01-01610,HAM01,PF-HAM01,2026-04-04,Card payment 20,4,9.67,EUR
PM-HAM01-01611,HAM01,PF-HAM01,2026-04-04,Card payment VISA,1,2.0,EUR
PM-HAM01-01612,HAM01,PF-HAM01,2026-04-05,Card payment,2,1.85,EUR
PM-HAM01-01613,HAM01,PF-HAM01,2026-04-05,Card payment 10,1,4.15,EUR
PM-HAM01-01614,HAM01,PF-HAM01,2026-04-05,Card payment 20,5,5.01,EUR
PM-HAM01-01615,HAM01,PF-HAM01,2026-04-05,Card payment American Express,1,1.0,EUR
PM-HAM01-01616,HAM01,PF-HAM01,2026-04-05,Card payment Master Card,1,1.95,EUR
PM-HAM01-01617,HAM01,PF-HAM01,2026-04-05,Card payment VISA,1,2.7,EUR
PM-HAM01-01618,HAM01,PF-HAM01,2026-04-06,Card payment 10,2,5.11,EUR
PM-HAM01-01619,HAM01,PF-HAM01,2026-04-06,Card payment 20,11,23.45,EUR
PM-HAM01-01620,HAM01,PF-HAM01,2026-04-06,Card payment VISA,1,6.05,EUR
PM-HAM01-01621,HAM01,PF-HAM01,2026-04-07,Card payment,2,9.45,EUR
PM-HAM01-01622,HAM01,PF-HAM01,2026-04-07,Card payment 20,14,61.04,EUR
PM-HAM01-01623,HAM01,PF-HAM01,2026-04-07,Card payment Master Card,1,3.1,EUR
PM-HAM01-01624,HAM01,PF-HAM01,2026-04-07,Card payment VISA,3,18.75,EUR
PM-HAM01-01625,HAM01,PF-HAM01,2026-04-08,Card payment,1,4.91,EUR
PM-HAM01-01626,HAM01,PF-HAM01,2026-04-08,Card payment 10,1,0.23,EUR
PM-HAM01-01627,HAM01,PF-HAM01,2026-04-08,Card payment 20,21,56.89,EUR
PM-HAM01-01628,HAM01,PF-HAM01,2026-04-08,Card payment American Express,1,0.5,EUR
PM-HAM01-01629,HAM01,PF-HAM01,2026-04-08,Card payment Master Card,2,6.7,EUR
PM-HAM01-01630,HAM01,PF-HAM01,2026-04-08,Card payment VISA,1,1.95,EUR
PM-HAM01-01631,HAM01,PF-HAM01,2026-04-09,Card payment,1,2.7,EUR
PM-HAM01-01632,HAM01,PF-HAM01,2026-04-09,Card payment 10,1,5.0,EUR
PM-HAM01-01633,HAM01,PF-HAM01,2026-04-09,Card payment 20,11,36.02,EUR
PM-HAM01-01634,HAM01,PF-HAM01,2026-04-09,Card payment American Express,1,6.2,EUR
PM-HAM01-01635,HAM01,PF-HAM01,2026-04-09,Card payment VISA,9,21.99,EUR
PM-HAM01-01636,HAM01,PF-HAM01,2026-04-10,Card payment 10,1,1.7,EUR
PM-HAM01-01637,HAM01,PF-HAM01,2026-04-10,Card payment 20,5,9.55,EUR
PM-HAM01-01638,HAM01,PF-HAM01,2026-04-10,Card payment Master Card,2,2.78,EUR
PM-HAM01-01639,HAM01,PF-HAM01,2026-04-10,Card payment VISA,1,6.23,EUR
PM-HAM01-01640,HAM01,PF-HAM01,2026-04-11,Card payment 20,4,6.79,EUR
PM-HAM01-01641,HAM01,PF-HAM01,2026-04-11,Card payment VISA,1,0.25,EUR
PM-HAM01-01642,HAM01,PF-HAM01,2026-04-12,Card payment 20,12,26.92,EUR
PM-HAM01-01643,HAM01,PF-HAM01,2026-04-13,Card payment 10,2,2.72,EUR
PM-HAM01-01644,HAM01,PF-HAM01,2026-04-13,Card payment 20,12,54.92,EUR
PM-HAM01-01645,HAM01,PF-HAM01,2026-04-13,Card payment Master Card,2,1.95,EUR
PM-HAM01-01646,HAM01,PF-HAM01,2026-04-13,Card payment VISA,4,4.21,EUR
PM-HAM01-01647,HAM01,PF-HAM01,2026-04-14,Card payment,1,7.6,EUR
PM-HAM01-01648,HAM01,PF-HAM01,2026-04-14,Card payment 20,10,30.81,EUR
PM-HAM01-01649,HAM01,PF-HAM01,2026-04-14,Card payment American Express,1,2.56,EUR
PM-HAM01-01650,HAM01,PF-HAM01,2026-04-14,Card payment VISA,3,8.1,EUR
PM-HAM01-01651,HAM01,PF-HAM01,2026-04-15,Card payment 10,3,12.06,EUR
PM-HAM01-01652,HAM01,PF-HAM01,2026-04-15,Card payment 20,14,44.14,EUR
PM-HAM01-01653,HAM01,PF-HAM01,2026-04-15,Card payment Master Card,2,10.65,EUR
PM-HAM01-01654,HAM01,PF-HAM01,2026-04-15,Card payment VISA,5,34.28,EUR
PM-HAM01-01655,HAM01,PF-HAM01,2026-04-16,Card payment,1,1.5,EUR
PM-HAM01-01656,HAM01,PF-HAM01,2026-04-16,Card payment 10,3,5.05,EUR
PM-HAM01-01657,HAM01,PF-HAM01,2026-04-16,Card payment 20,16,39.01,EUR
PM-HAM01-01658,HAM01,PF-HAM01,2026-04-16,Card payment VISA,3,9.05,EUR
PM-HAM01-01659,HAM01,PF-HAM01,2026-04-17,Card payment 10,2,6.71,EUR
PM-HAM01-01660,HAM01,PF-HAM01,2026-04-17,Card payment 20,6,15.21,EUR
PM-HAM01-01661,HAM01,PF-HAM01,2026-04-17,Card payment VISA,3,5.75,EUR
PM-HAM01-01662,HAM01,PF-HAM01,2026-04-18,Card payment 20,3,6.4,EUR
PM-HAM01-01663,HAM01,PF-HAM01,2026-04-18,Card payment Master Card,2,3.95,EUR
PM-HAM01-01664,HAM01,PF-HAM01,2026-04-19,Card payment 10,1,2.25,EUR
PM-HAM01-01665,HAM01,PF-HAM01,2026-04-19,Card payment 20,3,7.75,EUR
PM-HAM01-01666,HAM01,PF-HAM01,2026-04-19,Card payment American Express,1,2.35,EUR
PM-HAM01-01667,HAM01,PF-HAM01,2026-04-20,Card payment,2,4.28,EUR
PM-HAM01-01668,HAM01,PF-HAM01,2026-04-20,Card payment 10,2,4.35,EUR
PM-HAM01-01669,HAM01,PF-HAM01,2026-04-20,Card payment 20,15,39.83,EUR
PM-HAM01-01670,HAM01,PF-HAM01,2026-04-20,Card payment VISA,4,12.83,EUR
PM-HAM01-01671,HAM01,PF-HAM01,2026-04-21,Card payment,1,0.25,EUR
PM-HAM01-01672,HAM01,PF-HAM01,2026-04-21,Card payment 10,1,4.45,EUR
PM-HAM01-01673,HAM01,PF-HAM01,2026-04-21,Card payment 20,11,33.68,EUR
PM-HAM01-01674,HAM01,PF-HAM01,2026-04-21,Card payment American Express,1,1.7,EUR
PM-HAM01-01675,HAM01,PF-HAM01,2026-04-21,Card payment Master Card,3,7.7,EUR
PM-HAM01-01676,HAM01,PF-HAM01,2026-04-21,Card payment VISA,3,11.59,EUR
PM-HAM01-01677,HAM01,PF-HAM01,2026-04-22,Card payment,1,1.95,EUR
PM-HAM01-01678,HAM01,PF-HAM01,2026-04-22,Card payment 10,2,3.55,EUR
PM-HAM01-01679,HAM01,PF-HAM01,2026-04-22,Card payment 20,18,67.3,EUR
PM-HAM01-01680,HAM01,PF-HAM01,2026-04-22,Card payment Master Card,1,1.7,EUR
PM-HAM01-01681,HAM01,PF-HAM01,2026-04-22,Card payment VISA,1,3.7,EUR
PM-HAM01-01682,HAM01,PF-HAM01,2026-04-23,Card payment,1,2.9,EUR
PM-HAM01-01683,HAM01,PF-HAM01,2026-04-23,Card payment 10,1,0.08,EUR
PM-HAM01-01684,HAM01,PF-HAM01,2026-04-23,Card payment 20,10,44.49,EUR
PM-HAM01-01685,HAM01,PF-HAM01,2026-04-23,Card payment Master Card,1,1.95,EUR
PM-HAM01-01686,HAM01,PF-HAM01,2026-04-23,Card payment VISA,4,10.4,EUR
PM-HAM01-01687,HAM01,PF-HAM01,2026-04-24,Card payment 10,1,0.25,EUR
PM-HAM01-01688,HAM01,PF-HAM01,2026-04-24,Card payment 20,9,22.02,EUR
PM-HAM01-01689,HAM01,PF-HAM01,2026-04-24,Card payment Master Card,3,5.21,EUR
PM-HAM01-01690,HAM01,PF-HAM01,2026-04-24,Card payment VISA,2,4.75,EUR
PM-HAM01-01691,HAM01,PF-HAM01,2026-04-25,Card payment 10,1,1.55,EUR
PM-HAM01-01692,HAM01,PF-HAM01,2026-04-25,Card payment 20,5,4.56,EUR
PM-HAM01-01693,HAM01,PF-HAM01,2026-04-25,Card payment Master Card,1,0.15,EUR
PM-HAM01-01694,HAM01,PF-HAM01,2026-04-26,Card payment 10,1,1.0,EUR
PM-HAM01-01695,HAM01,PF-HAM01,2026-04-26,Card payment 20,8,15.73,EUR
PM-HAM01-01696,HAM01,PF-HAM01,2026-04-26,Card payment Master Card,1,3.0,EUR
PM-HAM01-01697,HAM01,PF-HAM01,2026-04-27,Card payment 10,1,0.25,EUR
PM-HAM01-01698,HAM01,PF-HAM01,2026-04-27,Card payment 20,15,45.38,EUR
PM-HAM01-01699,HAM01,PF-HAM01,2026-04-27,Card payment Master Card,3,6.51,EUR
PM-HAM01-01700,HAM01,PF-HAM01,2026-04-27,Card payment VISA,2,4.4,EUR
PM-HAM01-01701,HAM01,PF-HAM01,2026-04-28,Card payment 20,20,87.54,EUR
PM-HAM01-01702,HAM01,PF-HAM01,2026-04-28,Card payment Master Card,1,1.5,EUR
PM-HAM01-01703,HAM01,PF-HAM01,2026-04-28,Card payment VISA,6,11.29,EUR
PM-HAM01-01704,HAM01,PF-HAM01,2026-04-29,Card payment,2,5.55,EUR
PM-HAM01-01705,HAM01,PF-HAM01,2026-04-29,Card payment 10,2,5.07,EUR
PM-HAM01-01706,HAM01,PF-HAM01,2026-04-29,Card payment 20,18,69.9,EUR
PM-HAM01-01707,HAM01,PF-HAM01,2026-04-29,Card payment Master Card,2,4.3,EUR
PM-HAM01-01708,HAM01,PF-HAM01,2026-04-29,Card payment VISA,2,2.06,EUR
PM-HAM01-01709,HAM01,PF-HAM01,2026-04-30,Card payment 20,10,20.55,EUR
PM-HAM01-01710,HAM01,PF-HAM01,2026-04-30,Card payment Master Card,1,10.91,EUR
PM-HAM01-01711,HAM01,PF-HAM01,2026-04-30,Card payment VISA,2,0.33,EUR
PM-HAM01-01712,HAM01,PF-HAM01,2026-05-01,Card payment 10,1,3.1,EUR
PM-HAM01-01713,HAM01,PF-HAM01,2026-05-01,Card payment 20,6,24.5,EUR
PM-HAM01-01714,HAM01,PF-HAM01,2026-05-01,Card payment Master Card,1,3.9,EUR
PM-HAM01-01715,HAM01,PF-HAM01,2026-05-01,Card payment VISA,2,5.0,EUR
PM-HAM01-01716,HAM01,PF-HAM01,2026-05-02,Card payment 20,2,6.35,EUR
PM-HAM01-01717,HAM01,PF-HAM01,2026-05-03,Card payment 20,6,24.29,EUR
PM-HAM01-01718,HAM01,PF-HAM01,2026-05-03,Card payment Master Card,3,10.9,EUR
PM-HAM01-01719,HAM01,PF-HAM01,2026-05-03,Card payment VISA,2,4.95,EUR
PM-HAM01-01720,HAM01,PF-HAM01,2026-05-04,Card payment 10,3,13.65,EUR
PM-HAM01-01721,HAM01,PF-HAM01,2026-05-04,Card payment 20,19,58.43,EUR
PM-HAM01-01722,HAM01,PF-HAM01,2026-05-04,Card payment VISA,4,16.83,EUR
PM-HAM01-01723,HAM01,PF-HAM01,2026-05-05,Card payment,1,3.8,EUR
PM-HAM01-01724,HAM01,PF-HAM01,2026-05-05,Card payment 10,1,2.43,EUR
PM-HAM01-01725,HAM01,PF-HAM01,2026-05-05,Card payment 20,10,48.68,EUR
PM-HAM01-01726,HAM01,PF-HAM01,2026-05-05,Card payment Master Card,1,3.98,EUR
PM-HAM01-01727,HAM01,PF-HAM01,2026-05-05,Card payment VISA,1,2.66,EUR
PM-HAM01-01728,HAM01,PF-HAM01,2026-05-06,Card payment,2,3.5,EUR
PM-HAM01-01729,HAM01,PF-HAM01,2026-05-06,Card payment 20,15,118.96,EUR
PM-HAM01-01730,HAM01,PF-HAM01,2026-05-06,Card payment Master Card,3,10.85,EUR
PM-HAM01-01731,HAM01,PF-HAM01,2026-05-06,Card payment VISA,5,13.43,EUR
PM-HAM01-01732,HAM01,PF-HAM01,2026-05-07,Card payment,2,2.51,EUR
PM-HAM01-01733,HAM01,PF-HAM01,2026-05-07,Card payment 10,2,8.77,EUR
PM-HAM01-01734,HAM01,PF-HAM01,2026-05-07,Card payment 20,12,46.85,EUR
PM-HAM01-01735,HAM01,PF-HAM01,2026-05-07,Card payment American Express,1,1.2,EUR
PM-HAM01-01736,HAM01,PF-HAM01,2026-05-07,Card payment Master Card,2,5.25,EUR
PM-HAM01-01737,HAM01,PF-HAM01,2026-05-07,Card payment VISA,6,13.34,EUR
PM-HAM01-01738,HAM01,PF-HAM01,2026-05-08,Card payment 10,1,0.25,EUR
PM-HAM01-01739,HAM01,PF-HAM01,2026-05-08,Card payment 20,17,39.14,EUR
PM-HAM01-01740,HAM01,PF-HAM01,2026-05-08,Card payment Master Card,1,0.25,EUR
PM-HAM01-01741,HAM01,PF-HAM01,2026-05-08,Card payment VISA,3,2.83,EUR
PM-HAM01-01742,HAM01,PF-HAM01,2026-05-09,Card payment 20,3,4.65,EUR
PM-HAM01-01743,HAM01,PF-HAM01,2026-05-09,Card payment Master Card,1,2.5,EUR
PM-HAM01-01744,HAM01,PF-HAM01,2026-05-09,Card payment VISA,1,3.1,EUR
PM-HAM01-01745,HAM01,PF-HAM01,2026-05-10,Card payment 20,5,17.05,EUR
PM-HAM01-01746,HAM01,PF-HAM01,2026-05-10,Card payment Master Card,2,3.83,EUR
PM-HAM01-01747,HAM01,PF-HAM01,2026-05-10,Card payment VISA,1,4.89,EUR
PM-HAM01-01748,HAM01,PF-HAM01,2026-05-11,Card payment 10,2,6.8,EUR
PM-HAM01-01749,HAM01,PF-HAM01,2026-05-11,Card payment 20,9,24.45,EUR
PM-HAM01-01750,HAM01,PF-HAM01,2026-05-11,Card payment Master Card,2,4.4,EUR
PM-HAM01-01751,HAM01,PF-HAM01,2026-05-11,Card payment VISA,6,27.43,EUR
PM-HAM01-01752,HAM01,PF-HAM01,2026-05-12,Card payment 20,14,42.79,EUR
PM-HAM01-01753,HAM01,PF-HAM01,2026-05-12,Card payment VISA,2,9.95,EUR
PM-HAM01-01754,HAM01,PF-HAM01,2026-05-13,Card payment 10,1,3.8,EUR
PM-HAM01-01755,HAM01,PF-HAM01,2026-05-13,Card payment 20,8,54.49,EUR
PM-HAM01-01756,HAM01,PF-HAM01,2026-05-13,Card payment Master Card,1,5.45,EUR
PM-HAM01-01757,HAM01,PF-HAM01,2026-05-13,Card payment VISA,8,19.22,EUR
PM-HAM01-01758,HAM01,PF-HAM01,2026-05-14,Card payment 10,1,1.95,EUR
PM-HAM01-01759,HAM01,PF-HAM01,2026-05-14,Card payment 20,19,47.6,EUR
PM-HAM01-01760,HAM01,PF-HAM01,2026-05-14,Card payment VISA,5,14.01,EUR
PM-HAM01-01761,HAM01,PF-HAM01,2026-05-15,Card payment 10,2,4.27,EUR
PM-HAM01-01762,HAM01,PF-HAM01,2026-05-15,Card payment 20,8,26.56,EUR
PM-HAM01-01763,HAM01,PF-HAM01,2026-05-15,Card payment Master Card,2,7.85,EUR
PM-HAM01-01764,HAM01,PF-HAM01,2026-05-15,Card payment VISA,4,15.68,EUR
PM-HAM01-01765,HAM01,PF-HAM01,2026-05-16,Card payment 10,1,2.5,EUR
PM-HAM01-01766,HAM01,PF-HAM01,2026-05-16,Card payment 20,1,2.38,EUR
PM-HAM01-01767,HAM01,PF-HAM01,2026-05-16,Card payment Master Card,2,1.4,EUR
PM-HAM01-01768,HAM01,PF-HAM01,2026-05-16,Card payment VISA,2,0.14,EUR
PM-HAM01-01769,HAM01,PF-HAM01,2026-05-17,Card payment,1,3.8,EUR
PM-HAM01-01770,HAM01,PF-HAM01,2026-05-17,Card payment 20,5,9.74,EUR
PM-HAM01-01771,HAM01,PF-HAM01,2026-05-18,Card payment 10,1,1.25,EUR
PM-HAM01-01772,HAM01,PF-HAM01,2026-05-18,Card payment 20,11,29.63,EUR
PM-HAM01-01773,HAM01,PF-HAM01,2026-05-18,Card payment Master Card,4,15.1,EUR
PM-HAM01-01774,HAM01,PF-HAM01,2026-05-18,Card payment VISA,5,15.98,EUR
PM-HAM01-01775,HAM01,PF-HAM01,2026-05-19,Card payment 10,2,7.2,EUR
PM-HAM01-01776,HAM01,PF-HAM01,2026-05-19,Card payment 20,17,59.57,EUR
