ID,store_ID,posSystem_ID,article_ID,cashier,businessDate,cancellationCount,cancelledQuantity,cancelledAmount,currency_code
CN-WDF02-001061,WDF02,PF-WDF02,AR00383,payfree,2026-01-19,1,1.0,3.25,EUR
CN-WDF02-001062,WDF02,PF-WDF02,AR00011,payfree,2026-01-19,1,1.0,1.0,EUR
CN-WDF02-001063,WDF02,PF-WDF02,AR00113,payfree,2026-01-19,1,3.0,5.7,EUR
CN-WDF02-001064,WDF02,PF-WDF02,AR00115,payfree,2026-01-19,1,3.0,10.5,EUR
CN-WDF02-001065,WDF02,PF-WDF02,AR00293,payfree,2026-01-19,1,2.0,4.4,EUR
CN-WDF02-001066,WDF02,PF-WDF02,AR00057,payfree,2026-01-19,1,3.0,7.5,EUR
CN-WDF02-001067,WDF02,PF-WDF02,AR00396,payfree,2026-01-19,1,2.0,4.4,EUR
CN-WDF02-001068,WDF02,SM-WDF02,AR00172,smart,2026-01-19,1,1.0,3.95,EUR
CN-WDF02-001069,WDF02,SM-WDF02,AR00098,smart,2026-01-19,1,3.0,17.25,EUR
CN-WDF02-001070,WDF02,PF-WDF02,SM0014,payfree,2026-01-20,1,2.0,1.98,EUR
CN-WDF02-001071,WDF02,PF-WDF02,AR00137,payfree,2026-01-20,1,1.0,2.7,EUR
CN-WDF02-001072,WDF02,PF-WDF02,AR00204,payfree,2026-01-20,1,3.0,5.4,EUR
CN-WDF02-001073,WDF02,PF-WDF02,AR00203,payfree,2026-01-20,1,1.0,2.5,EUR
CN-WDF02-001074,WDF02,PF-WDF02,AR00163,payfree,2026-01-20,1,3.0,11.4,EUR
CN-WDF02-001075,WDF02,PF-WDF02,AR00133,payfree,2026-01-20,1,3.0,10.5,EUR
CN-WDF02-001076,WDF02,PF-WDF02,AR00242,payfree,2026-01-20,1,3.0,7.5,EUR
CN-WDF02-001077,WDF02,PF-WDF02,AR90041,payfree,2026-01-20,1,3.0,5.1,EUR
CN-WDF02-001078,WDF02,PF-WDF02,AR90009,payfree,2026-01-21,1,1.0,1.6,EUR
CN-WDF02-001079,WDF02,PF-WDF02,AR00365,payfree,2026-01-21,1,1.0,3.75,EUR
CN-WDF02-001080,WDF02,PF-WDF02,AR00441,payfree,2026-01-21,1,3.0,8.37,EUR
CN-WDF02-001081,WDF02,PF-WDF02,AR00022,payfree,2026-01-21,1,2.0,7.8,EUR
CN-WDF02-001082,WDF02,SM-WDF02,AR00034,smart,2026-01-21,1,2.0,4.0,EUR
CN-WDF02-001083,WDF02,SM-WDF02,AR90031,smart,2026-01-21,1,2.0,2.4,EUR
CN-WDF02-001084,WDF02,PF-WDF02,AR00163,payfree,2026-01-22,1,1.0,3.8,EUR
CN-WDF02-001085,WDF02,PF-WDF02,AR00390,payfree,2026-01-22,1,2.0,88.0,EUR
CN-WDF02-001086,WDF02,PF-WDF02,SM0016,payfree,2026-01-22,1,3.0,11.85,EUR
CN-WDF02-001087,WDF02,PF-WDF02,AR00365,payfree,2026-01-22,1,3.0,11.25,EUR
CN-WDF02-001088,WDF02,PF-WDF02,AR00242,payfree,2026-01-22,1,3.0,7.5,EUR
CN-WDF02-001089,WDF02,SM-WDF02,AR00441,smart,2026-01-22,1,2.0,5.58,EUR
CN-WDF02-001090,WDF02,SM-WDF02,AR00047,smart,2026-01-22,1,1.0,8.9,EUR
CN-WDF02-001091,WDF02,SM-WDF02,AR00004,smart,2026-01-22,1,3.0,1.5,EUR
CN-WDF02-001092,WDF02,PF-WDF02,AR00448,payfree,2026-01-23,1,1.0,3.89,EUR
CN-WDF02-001093,WDF02,PF-WDF02,AR00432,payfree,2026-01-23,1,1.0,3.5,EUR
CN-WDF02-001094,WDF02,PF-WDF02,AR00387,payfree,2026-01-23,1,3.0,9.0,EUR
CN-WDF02-001095,WDF02,PF-WDF02,AR00420,payfree,2026-01-23,1,3.0,7.8,EUR
CN-WDF02-001096,WDF02,SM-WDF02,AR00319,smart,2026-01-23,1,3.0,3.6,EUR
CN-WDF02-001097,WDF02,SM-WDF02,AR00153,smart,2026-01-23,1,1.0,3.5,EUR
CN-WDF02-001098,WDF02,MO-WDF02,AR00417,smart,2026-01-23,1,3.0,132.0,EUR
CN-WDF02-001099,WDF02,PF-WDF02,AR00303,payfree,2026-01-26,1,1.0,5.65,EUR
CN-WDF02-001100,WDF02,PF-WDF02,AR00365,payfree,2026-01-26,1,1.0,3.75,EUR
CN-WDF02-001101,WDF02,PF-WDF02,AR00378,payfree,2026-01-26,1,2.0,8.5,EUR
CN-WDF02-001102,WDF02,PF-WDF02,SM0015,payfree,2026-01-26,1,2.0,7.9,EUR
CN-WDF02-001103,WDF02,PF-WDF02,AR00153,payfree,2026-01-26,1,2.0,7.0,EUR
CN-WDF02-001104,WDF02,PF-WDF02,AR00053,payfree,2026-01-26,1,2.0,6.8,EUR
CN-WDF02-001105,WDF02,PF-WDF02,AR00231,payfree,2026-01-26,1,3.0,11.85,EUR
CN-WDF02-001106,WDF02,PF-WDF02,AR00291,payfree,2026-01-26,1,1.0,2.2,EUR
CN-WDF02-001107,WDF02,PF-WDF02,AR90028,payfree,2026-01-26,1,3.0,4.8,EUR
CN-WDF02-001108,WDF02,SM-WDF02,AR00327,smart,2026-01-26,1,2.0,7.9,EUR
CN-WDF02-001109,WDF02,SM-WDF02,AR00319,smart,2026-01-26,1,1.0,1.2,EUR
CN-WDF02-001110,WDF02,SM-WDF02,AR00306,smart,2026-01-26,1,1.0,4.7,EUR
CN-WDF02-001111,WDF02,SM-WDF02,AR00376,smart,2026-01-26,1,2.0,8.5,EUR
CN-WDF02-001112,WDF02,PF-WDF02,AR00005,payfree,2026-01-27,1,3.0,3.0,EUR
CN-WDF02-001113,WDF02,PF-WDF02,AR00131,payfree,2026-01-27,1,1.0,6.9,EUR
CN-WDF02-001114,WDF02,PF-WDF02,AR90037,payfree,2026-01-27,1,3.0,4.5,EUR
CN-WDF02-001115,WDF02,SM-WDF02,AR00017,smart,2026-01-27,1,1.0,3.9,EUR
CN-WDF02-001116,WDF02,SM-WDF02,AR00197,smart,2026-01-27,1,2.0,3.6,EUR
CN-WDF02-001117,WDF02,SM-WDF02,AR90020,smart,2026-01-28,1,2.0,3.9,EUR
CN-WDF02-001118,WDF02,SM-WDF02,AR00053,smart,2026-01-28,1,1.0,3.4,EUR
CN-WDF02-001119,WDF02,SM-WDF02,AR00061,smart,2026-01-28,1,2.0,5.0,EUR
CN-WDF02-001120,WDF02,SM-WDF02,AR00039,smart,2026-01-28,1,1.0,1.0,EUR
CN-WDF02-001121,WDF02,PF-WDF02,AR00115,payfree,2026-01-29,1,2.0,7.0,EUR
CN-WDF02-001122,WDF02,PF-WDF02,SM0015,payfree,2026-01-29,1,1.0,3.95,EUR
CN-WDF02-001123,WDF02,PF-WDF02,AR00294,payfree,2026-01-29,1,2.0,4.4,EUR
CN-WDF02-001124,WDF02,PF-WDF02,AR00426,payfree,2026-01-29,1,2.0,5.0,EUR
CN-WDF02-001125,WDF02,PF-WDF02,AR00154,payfree,2026-01-29,1,3.0,9.6,EUR
CN-WDF02-001126,WDF02,PF-WDF02,AR00288,payfree,2026-01-29,1,2.0,4.8,EUR
CN-WDF02-001127,WDF02,PF-WDF02,AR00434,payfree,2026-01-29,1,3.0,11.67,EUR
CN-WDF02-001128,WDF02,SM-WDF02,AR90039,smart,2026-01-29,1,1.0,1.5,EUR
CN-WDF02-001129,WDF02,SM-WDF02,AR00392,smart,2026-01-29,1,2.0,5.5,EUR
CN-WDF02-001130,WDF02,PF-WDF02,AR00187,payfree,2026-01-30,1,1.0,2.5,EUR
CN-WDF02-001131,WDF02,PF-WDF02,AR90007,payfree,2026-01-30,1,2.0,2.8,EUR
CN-WDF02-001132,WDF02,PF-WDF02,AR90014,payfree,2026-01-30,1,1.0,1.7,EUR
CN-WDF02-001133,WDF02,PF-WDF02,AR00356,payfree,2026-01-30,1,3.0,16.5,EUR
CN-WDF02-001134,WDF02,PF-WDF02,AR00017,payfree,2026-02-02,1,2.0,7.8,EUR
CN-WDF02-001135,WDF02,PF-WDF02,AR00201,payfree,2026-02-02,1,2.0,54.0,EUR
CN-WDF02-001136,WDF02,PF-WDF02,AR90051,payfree,2026-02-02,1,3.0,4.8,EUR
CN-WDF02-001137,WDF02,PF-WDF02,AR90011,payfree,2026-02-02,1,1.0,1.7,EUR
CN-WDF02-001138,WDF02,PF-WDF02,AR00064,payfree,2026-02-02,1,3.0,7.5,EUR
CN-WDF02-001139,WDF02,SM-WDF02,AR00221,smart,2026-02-02,1,1.0,1.0,EUR
CN-WDF02-001140,WDF02,SM-WDF02,AR00277,smart,2026-02-02,1,3.0,23.7,EUR
CN-WDF02-001141,WDF02,SM-WDF02,AR00325,smart,2026-02-02,1,2.0,7.9,EUR
CN-WDF02-001142,WDF02,SM-WDF02,AR00023,smart,2026-02-02,1,3.0,5.4,EUR
CN-WDF02-001143,WDF02,PF-WDF02,AR00009,payfree,2026-02-03,1,3.0,3.0,EUR
CN-WDF02-001144,WDF02,PF-WDF02,AR00318,payfree,2026-02-03,1,3.0,3.6,EUR
CN-WDF02-001145,WDF02,SM-WDF02,AR00203,smart,2026-02-03,1,2.0,5.0,EUR
CN-WDF02-001146,WDF02,SM-WDF02,AR00057,smart,2026-02-03,1,3.0,7.5,EUR
CN-WDF02-001147,WDF02,MO-WDF02,AR00160,smart,2026-02-03,1,2.0,7.6,EUR
CN-WDF02-001148,WDF02,SM-WDF02,AR90036,smart,2026-02-04,1,3.0,5.1,EUR
CN-WDF02-001149,WDF02,SM-WDF02,AR00017,smart,2026-02-04,1,3.0,11.7,EUR
CN-WDF02-001150,WDF02,PF-WDF02,AR00043,payfree,2026-02-05,1,1.0,8.9,EUR
CN-WDF02-001151,WDF02,PF-WDF02,AR00161,payfree,2026-02-05,1,3.0,11.4,EUR
CN-WDF02-001152,WDF02,PF-WDF02,AR00294,payfree,2026-02-05,1,1.0,2.2,EUR
CN-WDF02-001153,WDF02,PF-WDF02,AR00219,payfree,2026-02-05,1,1.0,1.9,EUR
CN-WDF02-001154,WDF02,SM-WDF02,AR00003,smart,2026-02-05,1,1.0,1.0,EUR
CN-WDF02-001155,WDF02,MO-WDF02,AR00089,smart,2026-02-05,1,3.0,6.6,EUR
CN-WDF02-001156,WDF02,PF-WDF02,AR90016,payfree,2026-02-06,1,3.0,5.1,EUR
CN-WDF02-001157,WDF02,PF-WDF02,AR00027,payfree,2026-02-06,1,3.0,3.6,EUR
CN-WDF02-001158,WDF02,PF-WDF02,AR00398,payfree,2026-02-06,1,2.0,4.7,EUR
CN-WDF02-001159,WDF02,PF-WDF02,AR90030,payfree,2026-02-06,1,3.0,4.8,EUR
CN-WDF02-001160,WDF02,SM-WDF02,AR00089,smart,2026-02-06,1,3.0,6.6,EUR
CN-WDF02-001161,WDF02,SM-WDF02,AR00136,smart,2026-02-06,1,3.0,8.1,EUR
CN-WDF02-001162,WDF02,PF-WDF02,AR00105,payfree,2026-02-09,1,2.0,7.9,EUR
CN-WDF02-001163,WDF02,PF-WDF02,AR00405,payfree,2026-02-09,1,2.0,2.4,EUR
CN-WDF02-001164,WDF02,SM-WDF02,AR00106,smart,2026-02-09,1,3.0,11.7,EUR
CN-WDF02-001165,WDF02,SM-WDF02,AR00047,smart,2026-02-09,1,1.0,8.9,EUR
CN-WDF02-001166,WDF02,SM-WDF02,AR00095,smart,2026-02-09,1,2.0,5.2,EUR
CN-WDF02-001167,WDF02,SM-WDF02,AR00417,smart,2026-02-09,1,2.0,88.0,EUR
CN-WDF02-001168,WDF02,PF-WDF02,AR00204,payfree,2026-02-10,1,1.0,1.8,EUR
CN-WDF02-001169,WDF02,PF-WDF02,AR00070,payfree,2026-02-10,1,1.0,2.3,EUR
CN-WDF02-001170,WDF02,PF-WDF02,AR00396,payfree,2026-02-10,1,2.0,4.4,EUR
CN-WDF02-001171,WDF02,PF-WDF02,AR90035,payfree,2026-02-10,1,1.0,1.7,EUR
CN-WDF02-001172,WDF02,PF-WDF02,AR00004,payfree,2026-02-10,1,3.0,1.5,EUR
CN-WDF02-001173,WDF02,PF-WDF02,AR00360,payfree,2026-02-10,1,1.0,14.9,EUR
CN-WDF02-001174,WDF02,PF-WDF02,AR00176,payfree,2026-02-10,1,1.0,1.4,EUR
CN-WDF02-001175,WDF02,SM-WDF02,AR90027,smart,2026-02-10,1,3.0,4.8,EUR
CN-WDF02-001176,WDF02,SM-WDF02,AR00126,smart,2026-02-10,1,3.0,5.7,EUR
CN-WDF02-001177,WDF02,SM-WDF02,AR00213,smart,2026-02-10,1,1.0,1.2,EUR
CN-WDF02-001178,WDF02,SM-WDF02,AR90053,smart,2026-02-10,1,1.0,2.0,EUR
CN-WDF02-001179,WDF02,PF-WDF02,AR00020,payfree,2026-02-11,1,1.0,3.9,EUR
CN-WDF02-001180,WDF02,SM-WDF02,AR00194,smart,2026-02-11,1,2.0,3.6,EUR
CN-WDF02-001181,WDF02,SM-WDF02,AR00094,smart,2026-02-11,1,1.0,0.3,EUR
CN-WDF02-001182,WDF02,SM-WDF02,AR00121,smart,2026-02-11,1,3.0,6.6,EUR
CN-WDF02-001183,WDF02,SM-WDF02,AR00019,smart,2026-02-11,1,2.0,3.6,EUR
CN-WDF02-001184,WDF02,PF-WDF02,AR00230,payfree,2026-02-12,1,2.0,34.0,EUR
CN-WDF02-001185,WDF02,PF-WDF02,AR00381,payfree,2026-02-12,1,2.0,7.5,EUR
CN-WDF02-001186,WDF02,PF-WDF02,AR00066,payfree,2026-02-12,1,2.0,5.0,EUR
CN-WDF02-001187,WDF02,PF-WDF02,AR00145,payfree,2026-02-12,1,2.0,2.2,EUR
CN-WDF02-001188,WDF02,PF-WDF02,AR00039,payfree,2026-02-12,1,3.0,3.0,EUR
CN-WDF02-001189,WDF02,SM-WDF02,AR00454,smart,2026-02-12,1,2.0,5.8,EUR
CN-WDF02-001190,WDF02,SM-WDF02,AR00432,smart,2026-02-12,1,1.0,3.5,EUR
CN-WDF02-001191,WDF02,PF-WDF02,AR00176,payfree,2026-02-13,1,2.0,2.8,EUR
CN-WDF02-001192,WDF02,PF-WDF02,AR90055,payfree,2026-02-13,1,1.0,1.7,EUR
CN-WDF02-001193,WDF02,PF-WDF02,AR00095,payfree,2026-02-13,1,2.0,5.2,EUR
CN-WDF02-001194,WDF02,PF-WDF02,AR00319,payfree,2026-02-13,1,1.0,1.2,EUR
CN-WDF02-001195,WDF02,PF-WDF02,AR00345,payfree,2026-02-13,1,1.0,3.9,EUR
CN-WDF02-001196,WDF02,PF-WDF02,AR00160,payfree,2026-02-13,1,2.0,7.6,EUR
CN-WDF02-001197,WDF02,PF-WDF02,AR00166,payfree,2026-02-13,1,2.0,7.6,EUR
CN-WDF02-001198,WDF02,PF-WDF02,AR00021,payfree,2026-02-13,1,3.0,11.7,EUR
CN-WDF02-001199,WDF02,PF-WDF02,AR00331,payfree,2026-02-13,1,2.0,39.0,EUR
CN-WDF02-001200,WDF02,SM-WDF02,AR00106,smart,2026-02-13,1,3.0,11.7,EUR
CN-WDF02-001201,WDF02,SM-WDF02,AR90020,smart,2026-02-13,1,2.0,3.9,EUR
CN-WDF02-001202,WDF02,SM-WDF02,AR00156,smart,2026-02-13,1,3.0,11.85,EUR
CN-WDF02-001203,WDF02,SM-WDF02,AR00017,smart,2026-02-16,1,2.0,7.8,EUR
CN-WDF02-001204,WDF02,SM-WDF02,AR00242,smart,2026-02-16,1,1.0,2.5,EUR
CN-WDF02-001205,WDF02,PF-WDF02,AR90035,payfree,2026-02-17,1,3.0,5.1,EUR
CN-WDF02-001206,WDF02,PF-WDF02,AR00106,payfree,2026-02-17,1,1.0,3.9,EUR
CN-WDF02-001207,WDF02,PF-WDF02,AR00131,payfree,2026-02-17,1,2.0,13.8,EUR
CN-WDF02-001208,WDF02,PF-WDF02,AR00031,payfree,2026-02-17,1,2.0,3.0,EUR
CN-WDF02-001209,WDF02,PF-WDF02,AR90040,payfree,2026-02-17,1,1.0,1.7,EUR
CN-WDF02-001210,WDF02,PF-WDF02,AR00104,payfree,2026-02-17,1,1.0,2.6,EUR
CN-WDF02-001211,WDF02,PF-WDF02,AR00320,payfree,2026-02-17,1,2.0,2.4,EUR
CN-WDF02-001212,WDF02,SM-WDF02,AR00022,smart,2026-02-17,1,1.0,3.9,EUR
CN-WDF02-001213,WDF02,SM-WDF02,AR90025,smart,2026-02-17,1,3.0,3.6,EUR
CN-WDF02-001214,WDF02,SM-WDF02,AR00090,smart,2026-02-17,1,2.0,2.6,EUR
CN-WDF02-001215,WDF02,SM-WDF02,AR00175,smart,2026-02-17,1,1.0,2.5,EUR
CN-WDF02-001216,WDF02,PF-WDF02,AR00107,payfree,2026-02-18,1,1.0,3.7,EUR
CN-WDF02-001217,WDF02,PF-WDF02,AR00303,payfree,2026-02-18,1,2.0,11.3,EUR
CN-WDF02-001218,WDF02,PF-WDF02,AR00087,payfree,2026-02-18,1,3.0,4.5,EUR
CN-WDF02-001219,WDF02,PF-WDF02,AR00432,payfree,2026-02-18,1,2.0,7.0,EUR
CN-WDF02-001220,WDF02,PF-WDF02,AR90034,payfree,2026-02-18,1,1.0,1.7,EUR
CN-WDF02-001221,WDF02,SM-WDF02,AR00341,smart,2026-02-18,1,3.0,11.7,EUR
CN-WDF02-001222,WDF02,SM-WDF02,AR00365,smart,2026-02-18,1,1.0,3.75,EUR
CN-WDF02-001223,WDF02,SM-WDF02,AR00131,smart,2026-02-18,1,2.0,13.8,EUR
CN-WDF02-001224,WDF02,PF-WDF02,AR00082,payfree,2026-02-19,1,2.0,5.8,EUR
CN-WDF02-001225,WDF02,PF-WDF02,AR00276,payfree,2026-02-19,1,2.0,4.8,EUR
CN-WDF02-001226,WDF02,PF-WDF02,AR90010,payfree,2026-02-20,1,2.0,4.4,EUR
CN-WDF02-001227,WDF02,SM-WDF02,AR00194,smart,2026-02-20,1,2.0,3.6,EUR
CN-WDF02-001228,WDF02,SM-WDF02,AR00288,smart,2026-02-20,1,1.0,2.4,EUR
CN-WDF02-001229,WDF02,SM-WDF02,AR90025,smart,2026-02-20,1,3.0,3.6,EUR
CN-WDF02-001230,WDF02,PF-WDF02,AR00115,payfree,2026-02-23,1,1.0,3.5,EUR
CN-WDF02-001231,WDF02,SM-WDF02,AR00126,smart,2026-02-23,1,3.0,5.7,EUR
CN-WDF02-001232,WDF02,SM-WDF02,AR00137,smart,2026-02-23,1,1.0,2.7,EUR
CN-WDF02-001233,WDF02,PF-WDF02,AR90028,payfree,2026-02-24,1,2.0,3.2,EUR
CN-WDF02-001234,WDF02,PF-WDF02,AR00019,payfree,2026-02-24,1,3.0,5.4,EUR
CN-WDF02-001235,WDF02,PF-WDF02,AR00392,payfree,2026-02-24,1,3.0,8.25,EUR
CN-WDF02-001236,WDF02,PF-WDF02,AR00288,payfree,2026-02-24,1,1.0,2.4,EUR
CN-WDF02-001237,WDF02,PF-WDF02,AR00377,payfree,2026-02-24,1,3.0,12.75,EUR
CN-WDF02-001238,WDF02,PF-WDF02,AR90038,payfree,2026-02-24,1,3.0,4.5,EUR
CN-WDF02-001239,WDF02,PF-WDF02,AR00143,payfree,2026-02-24,1,2.0,5.9,EUR
CN-WDF02-001240,WDF02,SM-WDF02,AR00009,smart,2026-02-24,1,1.0,1.0,EUR
CN-WDF02-001241,WDF02,SM-WDF02,AR90025,smart,2026-02-24,1,3.0,3.6,EUR
CN-WDF02-001242,WDF02,SM-WDF02,AR00187,smart,2026-02-24,1,2.0,5.0,EUR
CN-WDF02-001243,WDF02,SM-WDF02,AR00436,smart,2026-02-24,1,1.0,4.35,EUR
CN-WDF02-001244,WDF02,PF-WDF02,AR00018,payfree,2026-02-25,1,3.0,5.4,EUR
CN-WDF02-001245,WDF02,PF-WDF02,AR00050,payfree,2026-02-25,1,2.0,25.8,EUR
CN-WDF02-001246,WDF02,PF-WDF02,AR00356,payfree,2026-02-25,1,1.0,5.5,EUR
CN-WDF02-001247,WDF02,PF-WDF02,AR00082,payfree,2026-02-25,1,3.0,8.7,EUR
CN-WDF02-001248,WDF02,SM-WDF02,AR00066,smart,2026-02-25,1,3.0,7.5,EUR
CN-WDF02-001249,WDF02,SM-WDF02,AR00087,smart,2026-02-25,1,2.0,3.0,EUR
CN-WDF02-001250,WDF02,MO-WDF02,AR00158,smart,2026-02-25,1,2.0,7.6,EUR
CN-WDF02-001251,WDF02,PF-WDF02,AR00407,payfree,2026-02-26,1,1.0,3.2,EUR
CN-WDF02-001252,WDF02,PF-WDF02,AR00070,payfree,2026-02-26,1,1.0,2.3,EUR
CN-WDF02-001253,WDF02,PF-WDF02,AR00406,payfree,2026-02-26,1,2.0,6.4,EUR
CN-WDF02-001254,WDF02,PF-WDF02,AR00065,payfree,2026-02-26,1,2.0,5.0,EUR
CN-WDF02-001255,WDF02,SM-WDF02,AR90051,smart,2026-02-26,1,2.0,3.2,EUR
CN-WDF02-001256,WDF02,SM-WDF02,AR00197,smart,2026-02-26,1,1.0,1.8,EUR
CN-WDF02-001257,WDF02,SM-WDF02,AR00101,smart,2026-02-26,1,3.0,5.7,EUR
CN-WDF02-001258,WDF02,SM-WDF02,AR90007,smart,2026-02-26,1,3.0,4.2,EUR
CN-WDF02-001259,WDF02,PF-WDF02,AR00176,payfree,2026-02-27,1,2.0,2.8,EUR
CN-WDF02-001260,WDF02,PF-WDF02,AR00025,payfree,2026-02-27,1,1.0,2.5,EUR
CN-WDF02-001261,WDF02,PF-WDF02,AR90041,payfree,2026-02-27,1,3.0,5.1,EUR
CN-WDF02-001262,WDF02,SM-WDF02,AR00356,smart,2026-02-27,1,3.0,16.5,EUR
CN-WDF02-001263,WDF02,SM-WDF02,AR00288,smart,2026-02-27,1,1.0,2.4,EUR
CN-WDF02-001264,WDF02,SM-WDF02,AR00188,smart,2026-02-27,1,1.0,1.8,EUR
CN-WDF02-001265,WDF02,SM-WDF02,AR00157,smart,2026-02-27,1,2.0,7.6,EUR
CN-WDF02-001266,WDF02,PF-WDF02,AR00189,payfree,2026-03-02,1,2.0,4.4,EUR
CN-WDF02-001267,WDF02,PF-WDF02,AR00220,payfree,2026-03-02,1,1.0,1.0,EUR
CN-WDF02-001268,WDF02,SM-WDF02,AR00282,smart,2026-03-02,1,1.0,2.95,EUR
CN-WDF02-001269,WDF02,PF-WDF02,AR00286,payfree,2026-03-03,1,3.0,3.6,EUR
CN-WDF02-001270,WDF02,PF-WDF02,AR00064,payfree,2026-03-03,1,2.0,5.0,EUR
CN-WDF02-001271,WDF02,PF-WDF02,AR00019,payfree,2026-03-03,1,1.0,1.8,EUR
CN-WDF02-001272,WDF02,PF-WDF02,AR90009,payfree,2026-03-03,1,1.0,1.6,EUR
CN-WDF02-001273,WDF02,PF-WDF02,AR00243,payfree,2026-03-03,1,1.0,2.5,EUR
CN-WDF02-001274,WDF02,PF-WDF02,AR00301,payfree,2026-03-03,1,2.0,7.9,EUR
CN-WDF02-001275,WDF02,SM-WDF02,AR90020,smart,2026-03-03,1,1.0,1.95,EUR
CN-WDF02-001276,WDF02,SM-WDF02,AR00101,smart,2026-03-03,1,2.0,3.8,EUR
CN-WDF02-001277,WDF02,SM-WDF02,AR00157,smart,2026-03-03,1,3.0,11.4,EUR
CN-WDF02-001278,WDF02,SM-WDF02,AR00178,smart,2026-03-03,1,3.0,4.2,EUR
CN-WDF02-001279,WDF02,PF-WDF02,AR00292,payfree,2026-03-04,1,3.0,6.6,EUR
CN-WDF02-001280,WDF02,SM-WDF02,AR90034,smart,2026-03-05,1,3.0,5.1,EUR
CN-WDF02-001281,WDF02,SM-WDF02,AR90055,smart,2026-03-05,1,3.0,5.1,EUR
CN-WDF02-001282,WDF02,PF-WDF02,AR00229,payfree,2026-03-06,1,3.0,45.0,EUR
CN-WDF02-001283,WDF02,PF-WDF02,AR00191,payfree,2026-03-06,1,1.0,1.8,EUR
CN-WDF02-001284,WDF02,PF-WDF02,AR00396,payfree,2026-03-06,1,1.0,2.2,EUR
CN-WDF02-001285,WDF02,PF-WDF02,AR00280,payfree,2026-03-06,1,3.0,35.7,EUR
CN-WDF02-001286,WDF02,PF-WDF02,AR00220,payfree,2026-03-06,1,1.0,1.0,EUR
CN-WDF02-001287,WDF02,PF-WDF02,AR00053,payfree,2026-03-09,1,1.0,3.4,EUR
CN-WDF02-001288,WDF02,PF-WDF02,AR00230,payfree,2026-03-09,1,2.0,34.0,EUR
CN-WDF02-001289,WDF02,SM-WDF02,AR00087,smart,2026-03-09,1,3.0,4.5,EUR
CN-WDF02-001290,WDF02,MO-WDF02,AR00231,smart,2026-03-09,1,1.0,3.95,EUR
CN-WDF02-001291,WDF02,PF-WDF02,AR90035,payfree,2026-03-10,1,3.0,5.1,EUR
CN-WDF02-001292,WDF02,PF-WDF02,AR00141,payfree,2026-03-10,1,1.0,2.5,EUR
CN-WDF02-001293,WDF02,PF-WDF02,AR00198,payfree,2026-03-10,1,3.0,6.0,EUR
CN-WDF02-001294,WDF02,PF-WDF02,AR00095,payfree,2026-03-10,1,2.0,5.2,EUR
CN-WDF02-001295,WDF02,PF-WDF02,AR90038,payfree,2026-03-10,1,2.0,3.0,EUR
CN-WDF02-001296,WDF02,PF-WDF02,AR90025,payfree,2026-03-10,1,3.0,3.6,EUR
CN-WDF02-001297,WDF02,PF-WDF02,AR00318,payfree,2026-03-10,1,2.0,2.4,EUR
CN-WDF02-001298,WDF02,PF-WDF02,AR00056,payfree,2026-03-10,1,2.0,5.0,EUR
CN-WDF02-001299,WDF02,PF-WDF02,AR00375,payfree,2026-03-10,1,3.0,14.85,EUR
CN-WDF02-001300,WDF02,SM-WDF02,AR00270,smart,2026-03-10,1,3.0,7.5,EUR
CN-WDF02-001301,WDF02,SM-WDF02,AR00394,smart,2026-03-10,1,2.0,5.8,EUR
CN-WDF02-001302,WDF02,PF-WDF02,AR00026,payfree,2026-03-11,1,3.0,3.6,EUR
CN-WDF02-001303,WDF02,PF-WDF02,AR00204,payfree,2026-03-11,1,2.0,3.6,EUR
CN-WDF02-001304,WDF02,PF-WDF02,AR00193,payfree,2026-03-11,1,3.0,4.2,EUR
CN-WDF02-001305,WDF02,PF-WDF02,AR00394,payfree,2026-03-11,1,1.0,2.9,EUR
CN-WDF02-001306,WDF02,PF-WDF02,AR90033,payfree,2026-03-11,1,3.0,3.6,EUR
CN-WDF02-001307,WDF02,PF-WDF02,AR00164,payfree,2026-03-11,1,3.0,11.4,EUR
CN-WDF02-001308,WDF02,SM-WDF02,AR00132,smart,2026-03-11,1,2.0,13.8,EUR
CN-WDF02-001309,WDF02,SM-WDF02,AR00381,smart,2026-03-11,1,3.0,11.25,EUR
CN-WDF02-001310,WDF02,PF-WDF02,AR00285,payfree,2026-03-12,1,2.0,5.9,EUR
CN-WDF02-001311,WDF02,PF-WDF02,AR00025,payfree,2026-03-12,1,3.0,7.5,EUR
CN-WDF02-001312,WDF02,PF-WDF02,AR00161,payfree,2026-03-12,1,3.0,11.4,EUR
CN-WDF02-001313,WDF02,PF-WDF02,AR00161,payfree,2026-03-12,1,2.0,7.6,EUR
CN-WDF02-001314,WDF02,PF-WDF02,AR00117,payfree,2026-03-12,1,2.0,4.2,EUR
CN-WDF02-001315,WDF02,PF-WDF02,AR00076,payfree,2026-03-12,1,3.0,16.5,EUR
CN-WDF02-001316,WDF02,PF-WDF02,AR00290,payfree,2026-03-12,1,2.0,4.4,EUR
CN-WDF02-001317,WDF02,PF-WDF02,AR00015,payfree,2026-03-12,1,1.0,3.3,EUR
CN-WDF02-001318,WDF02,PF-WDF02,AR00143,payfree,2026-03-12,1,1.0,2.95,EUR
CN-WDF02-001319,WDF02,PF-WDF02,AR90023,payfree,2026-03-13,1,2.0,3.2,EUR
