ID,store_ID,article_ID,businessDate,bookStock,countedStock,onOrder,daysOfSupply
IV-WDF02-AR00176-2026-06-15,WDF02,AR00176,2026-06-15,4.241,4.036,1.0,99.0
IV-WDF02-AR00176-2026-06-16,WDF02,AR00176,2026-06-16,3.618,3.574,3.0,99.0
IV-WDF02-AR00176-2026-06-17,WDF02,AR00176,2026-06-17,3.04,2.697,1.0,99.0
IV-WDF02-AR00176-2026-06-18,WDF02,AR00176,2026-06-18,6.146,5.561,3.0,99.0
IV-WDF02-AR00176-2026-06-19,WDF02,AR00176,2026-06-19,2.62,1.859,1.0,99.0
IV-WDF02-AR00176-2026-06-20,WDF02,AR00176,2026-06-20,4.42,4.006,3.0,99.0
IV-WDF02-AR00176-2026-06-21,WDF02,AR00176,2026-06-21,3.896,3.845,3.0,99.0
IV-WDF02-AR00176-2026-06-22,WDF02,AR00176,2026-06-22,5.984,5.667,3.0,99.0
IV-WDF02-AR00176-2026-06-23,WDF02,AR00176,2026-06-23,3.15,3.123,1.0,99.0
IV-WDF02-AR00176-2026-06-24,WDF02,AR00176,2026-06-24,3.635,3.366,0.0,99.0
IV-WDF02-AR00176-2026-06-25,WDF02,AR00176,2026-06-25,2.904,2.479,2.0,99.0
IV-WDF02-AR00176-2026-06-26,WDF02,AR00176,2026-06-26,2.679,1.793,3.0,99.0
IV-WDF02-AR00176-2026-06-27,WDF02,AR00176,2026-06-27,2.173,1.909,2.0,99.0
IV-WDF02-AR00176-2026-06-28,WDF02,AR00176,2026-06-28,5.326,4.48,0.0,99.0
IV-WDF02-AR00176-2026-06-29,WDF02,AR00176,2026-06-29,2.512,2.355,3.0,99.0
IV-WDF02-AR00176-2026-06-30,WDF02,AR00176,2026-06-30,5.573,4.941,2.0,99.0
IV-WDF02-AR00176-2026-07-01,WDF02,AR00176,2026-07-01,1.706,1.325,3.0,81.27
IV-WDF02-AR00176-2026-07-02,WDF02,AR00176,2026-07-02,3.072,2.543,3.0,99.0
IV-WDF02-AR00176-2026-07-03,WDF02,AR00176,2026-07-03,4.123,4.081,0.0,99.0
IV-WDF02-AR00293-2026-06-13,WDF02,AR00293,2026-06-13,3.342,2.839,1.0,99.0
IV-WDF02-AR00293-2026-06-14,WDF02,AR00293,2026-06-14,4.432,3.741,0.0,99.0
IV-WDF02-AR00293-2026-06-15,WDF02,AR00293,2026-06-15,2.944,2.088,3.0,99.0
IV-WDF02-AR00293-2026-06-16,WDF02,AR00293,2026-06-16,1.895,1.355,1.0,83.11
IV-WDF02-AR00293-2026-06-17,WDF02,AR00293,2026-06-17,2.615,1.903,0.0,99.0
IV-WDF02-AR00293-2026-06-18,WDF02,AR00293,2026-06-18,3.316,2.498,1.0,99.0
IV-WDF02-AR00293-2026-06-19,WDF02,AR00293,2026-06-19,2.753,2.53,3.0,99.0
IV-WDF02-AR00293-2026-06-20,WDF02,AR00293,2026-06-20,2.336,2.181,0.0,99.0
IV-WDF02-AR00293-2026-06-21,WDF02,AR00293,2026-06-21,2.9,2.311,0.0,99.0
IV-WDF02-AR00293-2026-06-22,WDF02,AR00293,2026-06-22,4.329,3.678,0.0,99.0
IV-WDF02-AR00293-2026-06-23,WDF02,AR00293,2026-06-23,1.059,0.475,0.0,29.13
IV-WDF02-AR00293-2026-06-24,WDF02,AR00293,2026-06-24,1.981,1.176,0.0,72.13
IV-WDF02-AR00293-2026-06-25,WDF02,AR00293,2026-06-25,3.572,2.88,2.0,99.0
IV-WDF02-AR00293-2026-06-26,WDF02,AR00293,2026-06-26,4.447,4.131,3.0,99.0
IV-WDF02-AR00293-2026-06-27,WDF02,AR00293,2026-06-27,2.134,1.877,3.0,99.0
IV-WDF02-AR00293-2026-06-28,WDF02,AR00293,2026-06-28,3.573,2.882,2.0,99.0
IV-WDF02-AR00293-2026-06-29,WDF02,AR00293,2026-06-29,1.945,1.184,3.0,72.62
IV-WDF02-AR00293-2026-06-30,WDF02,AR00293,2026-06-30,6.076,5.491,2.0,99.0
IV-WDF02-AR00293-2026-07-01,WDF02,AR00293,2026-07-01,1.475,0.72,2.0,44.16
IV-WDF02-AR00293-2026-07-02,WDF02,AR00293,2026-07-02,4.813,3.941,2.0,99.0
IV-WDF02-AR00293-2026-07-03,WDF02,AR00293,2026-07-03,2.465,1.836,2.0,99.0
IV-WDF02-AR00027-2026-06-13,WDF02,AR00027,2026-06-13,3.781,2.953,0.0,99.0
IV-WDF02-AR00027-2026-06-14,WDF02,AR00027,2026-06-14,1.285,1.21,3.0,74.21
IV-WDF02-AR00027-2026-06-15,WDF02,AR00027,2026-06-15,2.108,1.478,0.0,90.65
IV-WDF02-AR00027-2026-06-16,WDF02,AR00027,2026-06-16,4.19,3.463,1.0,99.0
IV-WDF02-AR00027-2026-06-17,WDF02,AR00027,2026-06-17,6.178,6.077,2.0,99.0
IV-WDF02-AR00027-2026-06-18,WDF02,AR00027,2026-06-18,3.77,3.039,3.0,99.0
IV-WDF02-AR00027-2026-06-19,WDF02,AR00027,2026-06-19,4.14,3.605,1.0,99.0
IV-WDF02-AR00027-2026-06-20,WDF02,AR00027,2026-06-20,5.053,4.593,0.0,99.0
IV-WDF02-AR00027-2026-06-21,WDF02,AR00027,2026-06-21,5.359,5.246,2.0,99.0
IV-WDF02-AR00027-2026-06-22,WDF02,AR00027,2026-06-22,2.909,2.278,1.0,99.0
IV-WDF02-AR00027-2026-06-23,WDF02,AR00027,2026-06-23,3.365,3.142,1.0,99.0
IV-WDF02-AR00027-2026-06-24,WDF02,AR00027,2026-06-24,3.065,2.612,2.0,99.0
IV-WDF02-AR00027-2026-06-25,WDF02,AR00027,2026-06-25,3.767,3.153,1.0,99.0
IV-WDF02-AR00027-2026-06-26,WDF02,AR00027,2026-06-26,5.5,4.776,3.0,99.0
IV-WDF02-AR00027-2026-06-27,WDF02,AR00027,2026-06-27,5.34,4.495,0.0,99.0
IV-WDF02-AR00027-2026-06-28,WDF02,AR00027,2026-06-28,3.935,3.206,1.0,99.0
IV-WDF02-AR00027-2026-06-29,WDF02,AR00027,2026-06-29,3.608,3.029,3.0,99.0
IV-WDF02-AR00027-2026-06-30,WDF02,AR00027,2026-06-30,3.953,3.306,3.0,99.0
IV-WDF02-AR00027-2026-07-01,WDF02,AR00027,2026-07-01,2.609,2.517,0.0,99.0
IV-WDF02-AR00027-2026-07-02,WDF02,AR00027,2026-07-02,5.307,5.063,0.0,99.0
IV-WDF02-AR00027-2026-07-03,WDF02,AR00027,2026-07-03,5.617,5.378,3.0,99.0
IV-WDF02-AR90042-2026-06-13,WDF02,AR90042,2026-06-13,0.684,0.403,1.0,37.08
IV-WDF02-AR90042-2026-06-14,WDF02,AR90042,2026-06-14,3.821,3.083,2.0,99.0
IV-WDF02-AR90042-2026-06-15,WDF02,AR90042,2026-06-15,2.463,1.699,0.0,99.0
IV-WDF02-AR90042-2026-06-16,WDF02,AR90042,2026-06-16,4.317,4.209,2.0,99.0
IV-WDF02-AR90042-2026-06-17,WDF02,AR90042,2026-06-17,4.782,4.071,2.0,99.0
IV-WDF02-AR90042-2026-06-18,WDF02,AR90042,2026-06-18,5.875,4.983,1.0,99.0
IV-WDF02-AR90042-2026-06-19,WDF02,AR90042,2026-06-19,3.502,2.683,2.0,99.0
IV-WDF02-AR90042-2026-06-20,WDF02,AR90042,2026-06-20,2.02,1.915,0.0,99.0
IV-WDF02-AR90042-2026-06-21,WDF02,AR90042,2026-06-21,4.263,4.147,3.0,99.0
IV-WDF02-AR90042-2026-06-22,WDF02,AR90042,2026-06-22,3.971,3.211,0.0,99.0
IV-WDF02-AR90042-2026-06-23,WDF02,AR90042,2026-06-23,4.656,4.285,3.0,99.0
IV-WDF02-AR90042-2026-06-24,WDF02,AR90042,2026-06-24,1.527,0.828,3.0,76.18
IV-WDF02-AR90042-2026-06-25,WDF02,AR90042,2026-06-25,5.282,4.564,2.0,99.0
IV-WDF02-AR90042-2026-06-26,WDF02,AR90042,2026-06-26,6.999,6.539,3.0,99.0
IV-WDF02-AR90042-2026-06-27,WDF02,AR90042,2026-06-27,3.308,3.014,3.0,99.0
IV-WDF02-AR90042-2026-06-28,WDF02,AR90042,2026-06-28,3.034,2.98,3.0,99.0
IV-WDF02-AR90042-2026-06-29,WDF02,AR90042,2026-06-29,3.785,3.066,2.0,99.0
IV-WDF02-AR90042-2026-06-30,WDF02,AR90042,2026-06-30,3.116,2.599,1.0,99.0
IV-WDF02-AR90042-2026-07-01,WDF02,AR90042,2026-07-01,2.798,1.949,2.0,99.0
IV-WDF02-AR90042-2026-07-02,WDF02,AR90042,2026-07-02,5.5,5.306,1.0,99.0
IV-WDF02-AR90042-2026-07-03,WDF02,AR90042,2026-07-03,2.917,2.342,3.0,99.0
IV-WDF02-AR00166-2026-06-13,WDF02,AR00166,2026-06-13,6.0,5.123,6.0,99.0
IV-WDF02-AR00166-2026-06-14,WDF02,AR00166,2026-06-14,6.0,5.287,6.0,99.0
IV-WDF02-AR00166-2026-06-15,WDF02,AR00166,2026-06-15,6.0,5.119,6.0,99.0
IV-WDF02-AR00166-2026-06-16,WDF02,AR00166,2026-06-16,6.0,5.677,6.0,99.0
IV-WDF02-AR00166-2026-06-17,WDF02,AR00166,2026-06-17,6.0,5.811,6.0,99.0
IV-WDF02-AR00166-2026-06-18,WDF02,AR00166,2026-06-18,6.0,5.724,6.0,99.0
IV-WDF02-AR00166-2026-06-19,WDF02,AR00166,2026-06-19,6.0,5.276,6.0,99.0
IV-WDF02-AR00166-2026-06-20,WDF02,AR00166,2026-06-20,6.0,5.181,6.0,99.0
IV-WDF02-AR00166-2026-06-21,WDF02,AR00166,2026-06-21,6.0,5.148,6.0,99.0
IV-WDF02-AR00166-2026-06-22,WDF02,AR00166,2026-06-22,6.0,5.378,6.0,99.0
IV-WDF02-AR00166-2026-06-23,WDF02,AR00166,2026-06-23,6.0,5.252,6.0,99.0
IV-WDF02-AR00166-2026-06-24,WDF02,AR00166,2026-06-24,6.0,5.344,6.0,99.0
IV-WDF02-AR00166-2026-06-25,WDF02,AR00166,2026-06-25,6.0,5.975,6.0,99.0
IV-WDF02-AR00166-2026-06-26,WDF02,AR00166,2026-06-26,6.0,5.666,6.0,99.0
IV-WDF02-AR00166-2026-06-27,WDF02,AR00166,2026-06-27,6.0,5.118,6.0,99.0
IV-WDF02-AR00166-2026-06-28,WDF02,AR00166,2026-06-28,6.0,5.779,6.0,99.0
IV-WDF02-AR00166-2026-06-29,WDF02,AR00166,2026-06-29,6.0,5.43,6.0,99.0
IV-WDF02-AR00166-2026-06-30,WDF02,AR00166,2026-06-30,6.0,5.269,6.0,99.0
IV-WDF02-AR00166-2026-07-01,WDF02,AR00166,2026-07-01,6.0,5.771,6.0,99.0
IV-WDF02-AR00166-2026-07-02,WDF02,AR00166,2026-07-02,6.0,5.972,6.0,99.0
IV-WDF02-AR00166-2026-07-03,WDF02,AR00166,2026-07-03,6.0,5.351,6.0,99.0
IV-WDF02-AR00055-2026-06-13,WDF02,AR00055,2026-06-13,5.702,5.054,3.0,99.0
IV-WDF02-AR00055-2026-06-14,WDF02,AR00055,2026-06-14,6.381,5.882,0.0,99.0
IV-WDF02-AR00055-2026-06-15,WDF02,AR00055,2026-06-15,6.47,5.585,2.0,99.0
IV-WDF02-AR00055-2026-06-16,WDF02,AR00055,2026-06-16,1.087,0.679,0.0,62.47
IV-WDF02-AR00055-2026-06-17,WDF02,AR00055,2026-06-17,2.338,1.956,0.0,99.0
IV-WDF02-AR00055-2026-06-18,WDF02,AR00055,2026-06-18,4.489,4.024,3.0,99.0
IV-WDF02-AR00055-2026-06-19,WDF02,AR00055,2026-06-19,2.215,1.822,2.0,99.0
IV-WDF02-AR00055-2026-06-20,WDF02,AR00055,2026-06-20,4.807,4.136,2.0,99.0
IV-WDF02-AR00055-2026-06-21,WDF02,AR00055,2026-06-21,4.38,3.712,2.0,99.0
IV-WDF02-AR00055-2026-06-22,WDF02,AR00055,2026-06-22,4.767,4.031,0.0,99.0
IV-WDF02-AR00055-2026-06-23,WDF02,AR00055,2026-06-23,2.78,2.685,2.0,99.0
IV-WDF02-AR00055-2026-06-24,WDF02,AR00055,2026-06-24,4.059,3.23,2.0,99.0
IV-WDF02-AR00055-2026-06-25,WDF02,AR00055,2026-06-25,4.154,4.099,0.0,99.0
IV-WDF02-AR00055-2026-06-26,WDF02,AR00055,2026-06-26,3.058,2.378,2.0,99.0
IV-WDF02-AR00055-2026-06-27,WDF02,AR00055,2026-06-27,2.776,2.122,0.0,99.0
IV-WDF02-AR00055-2026-06-28,WDF02,AR00055,2026-06-28,4.574,4.288,2.0,99.0
IV-WDF02-AR00055-2026-06-29,WDF02,AR00055,2026-06-29,3.211,2.466,1.0,99.0
IV-WDF02-AR00055-2026-06-30,WDF02,AR00055,2026-06-30,1.171,1.099,3.0,99.0
IV-WDF02-AR00055-2026-07-01,WDF02,AR00055,2026-07-01,3.266,3.087,3.0,99.0
IV-WDF02-AR00055-2026-07-02,WDF02,AR00055,2026-07-02,2.267,1.442,1.0,99.0
IV-WDF02-AR00055-2026-07-03,WDF02,AR00055,2026-07-03,4.847,4.502,2.0,99.0
IV-WDF02-AR00211-2026-06-13,WDF02,AR00211,2026-06-13,1.918,1.595,0.0,99.0
IV-WDF02-AR00211-2026-06-14,WDF02,AR00211,2026-06-14,2.887,2.569,3.0,99.0
IV-WDF02-AR00211-2026-06-15,WDF02,AR00211,2026-06-15,1.982,1.386,3.0,99.0
IV-WDF02-AR00211-2026-06-16,WDF02,AR00211,2026-06-16,1.475,1.145,1.0,99.0
IV-WDF02-AR00211-2026-06-17,WDF02,AR00211,2026-06-17,1.609,1.168,2.0,99.0
IV-WDF02-AR00211-2026-06-18,WDF02,AR00211,2026-06-18,5.499,5.13,3.0,99.0
IV-WDF02-AR00211-2026-06-19,WDF02,AR00211,2026-06-19,3.78,3.099,3.0,99.0
IV-WDF02-AR00211-2026-06-20,WDF02,AR00211,2026-06-20,6.116,5.216,1.0,99.0
IV-WDF02-AR00211-2026-06-21,WDF02,AR00211,2026-06-21,3.186,3.017,2.0,99.0
IV-WDF02-AR00211-2026-06-22,WDF02,AR00211,2026-06-22,4.529,4.4,0.0,99.0
IV-WDF02-AR00211-2026-06-23,WDF02,AR00211,2026-06-23,4.615,4.462,2.0,99.0
IV-WDF02-AR00211-2026-06-24,WDF02,AR00211,2026-06-24,1.896,1.296,1.0,99.0
IV-WDF02-AR00211-2026-06-25,WDF02,AR00211,2026-06-25,1.572,1.463,2.0,99.0
IV-WDF02-AR00211-2026-06-26,WDF02,AR00211,2026-06-26,2.115,1.758,1.0,99.0
IV-WDF02-AR00211-2026-06-27,WDF02,AR00211,2026-06-27,1.448,0.82,0.0,75.44
IV-WDF02-AR00211-2026-06-28,WDF02,AR00211,2026-06-28,2.161,2.088,1.0,99.0
IV-WDF02-AR00211-2026-06-29,WDF02,AR00211,2026-06-29,1.583,1.139,3.0,99.0
IV-WDF02-AR00211-2026-06-30,WDF02,AR00211,2026-06-30,1.178,0.335,2.0,30.82
IV-WDF02-AR00211-2026-07-01,WDF02,AR00211,2026-07-01,5.076,4.63,2.0,99.0
IV-WDF02-AR00211-2026-07-02,WDF02,AR00211,2026-07-02,4.511,3.657,2.0,99.0
IV-WDF02-AR00211-2026-07-03,WDF02,AR00211,2026-07-03,2.216,1.533,0.0,99.0
IV-WDF02-AR00106-2026-06-13,WDF02,AR00106,2026-06-13,6.083,5.815,2.0,99.0
IV-WDF02-AR00106-2026-06-14,WDF02,AR00106,2026-06-14,5.911,5.223,3.0,99.0
IV-WDF02-AR00106-2026-06-15,WDF02,AR00106,2026-06-15,1.737,1.177,0.0,99.0
IV-WDF02-AR00106-2026-06-16,WDF02,AR00106,2026-06-16,5.029,4.225,2.0,99.0
IV-WDF02-AR00106-2026-06-17,WDF02,AR00106,2026-06-17,2.984,2.264,3.0,99.0
IV-WDF02-AR00106-2026-06-18,WDF02,AR00106,2026-06-18,3.699,3.583,0.0,99.0
IV-WDF02-AR00106-2026-06-19,WDF02,AR00106,2026-06-19,3.604,2.765,3.0,99.0
IV-WDF02-AR00106-2026-06-20,WDF02,AR00106,2026-06-20,3.42,3.206,0.0,99.0
IV-WDF02-AR00106-2026-06-21,WDF02,AR00106,2026-06-21,6.975,6.529,3.0,99.0
IV-WDF02-AR00106-2026-06-22,WDF02,AR00106,2026-06-22,6.414,5.947,3.0,99.0
IV-WDF02-AR00106-2026-06-23,WDF02,AR00106,2026-06-23,4.777,4.369,2.0,99.0
IV-WDF02-AR00106-2026-06-24,WDF02,AR00106,2026-06-24,5.59,5.244,2.0,99.0
IV-WDF02-AR00106-2026-06-25,WDF02,AR00106,2026-06-25,4.097,3.264,0.0,99.0
IV-WDF02-AR00106-2026-06-26,WDF02,AR00106,2026-06-26,2.214,1.501,1.0,99.0
IV-WDF02-AR00106-2026-06-27,WDF02,AR00106,2026-06-27,4.104,4.015,1.0,99.0
IV-WDF02-AR00106-2026-06-28,WDF02,AR00106,2026-06-28,5.474,5.105,0.0,99.0
IV-WDF02-AR00106-2026-06-29,WDF02,AR00106,2026-06-29,6.138,5.604,0.0,99.0
IV-WDF02-AR00106-2026-06-30,WDF02,AR00106,2026-06-30,3.669,3.365,1.0,99.0
IV-WDF02-AR00106-2026-07-01,WDF02,AR00106,2026-07-01,6.715,6.058,0.0,99.0
IV-WDF02-AR00106-2026-07-02,WDF02,AR00106,2026-07-02,6.34,6.089,2.0,99.0
IV-WDF02-AR00106-2026-07-03,WDF02,AR00106,2026-07-03,6.474,6.218,3.0,99.0
IV-WDF02-AR00169-2026-06-13,WDF02,AR00169,2026-06-13,4.202,3.477,2.0,99.0
IV-WDF02-AR00169-2026-06-14,WDF02,AR00169,2026-06-14,2.591,1.72,0.0,99.0
IV-WDF02-AR00169-2026-06-15,WDF02,AR00169,2026-06-15,3.112,2.813,2.0,99.0
IV-WDF02-AR00169-2026-06-16,WDF02,AR00169,2026-06-16,3.332,2.863,0.0,99.0
IV-WDF02-AR00169-2026-06-17,WDF02,AR00169,2026-06-17,2.438,1.965,3.0,99.0
IV-WDF02-AR00169-2026-06-18,WDF02,AR00169,2026-06-18,4.548,4.004,3.0,99.0
IV-WDF02-AR00169-2026-06-19,WDF02,AR00169,2026-06-19,3.665,3.401,2.0,99.0
IV-WDF02-AR00169-2026-06-20,WDF02,AR00169,2026-06-20,5.04,4.319,1.0,99.0
IV-WDF02-AR00169-2026-06-21,WDF02,AR00169,2026-06-21,4.463,4.45,3.0,99.0
IV-WDF02-AR00169-2026-06-22,WDF02,AR00169,2026-06-22,6.425,6.351,2.0,99.0
IV-WDF02-AR00169-2026-06-23,WDF02,AR00169,2026-06-23,3.207,3.039,3.0,99.0
IV-WDF02-AR00169-2026-06-24,WDF02,AR00169,2026-06-24,4.185,3.328,2.0,99.0
IV-WDF02-AR00169-2026-06-25,WDF02,AR00169,2026-06-25,4.374,3.959,3.0,99.0
IV-WDF02-AR00169-2026-06-26,WDF02,AR00169,2026-06-26,2.933,2.868,0.0,99.0
IV-WDF02-AR00169-2026-06-27,WDF02,AR00169,2026-06-27,1.741,1.677,1.0,99.0
IV-WDF02-AR00169-2026-06-28,WDF02,AR00169,2026-06-28,3.004,2.889,2.0,99.0
IV-WDF02-AR00169-2026-06-29,WDF02,AR00169,2026-06-29,4.36,4.194,0.0,99.0
IV-WDF02-AR00169-2026-06-30,WDF02,AR00169,2026-06-30,2.824,2.3,3.0,99.0
IV-WDF02-AR00169-2026-07-01,WDF02,AR00169,2026-07-01,4.81,4.565,1.0,99.0
IV-WDF02-AR00169-2026-07-02,WDF02,AR00169,2026-07-02,2.261,1.599,0.0,99.0
IV-WDF02-AR00169-2026-07-03,WDF02,AR00169,2026-07-03,2.325,1.82,3.0,99.0
IV-WDF02-AR00448-2026-06-13,WDF02,AR00448,2026-06-13,6.87,6.376,3.0,99.0
IV-WDF02-AR00448-2026-06-14,WDF02,AR00448,2026-06-14,5.685,5.196,3.0,99.0
IV-WDF02-AR00448-2026-06-15,WDF02,AR00448,2026-06-15,2.189,1.459,1.0,99.0
IV-WDF02-AR00448-2026-06-16,WDF02,AR00448,2026-06-16,1.977,1.483,3.0,99.0
IV-WDF02-AR00448-2026-06-17,WDF02,AR00448,2026-06-17,3.898,3.091,0.0,99.0
IV-WDF02-AR00448-2026-06-18,WDF02,AR00448,2026-06-18,2.609,1.89,3.0,99.0
IV-WDF02-AR00448-2026-06-19,WDF02,AR00448,2026-06-19,2.64,2.484,2.0,99.0
IV-WDF02-AR00448-2026-06-20,WDF02,AR00448,2026-06-20,5.478,5.436,2.0,99.0
IV-WDF02-AR00448-2026-06-21,WDF02,AR00448,2026-06-21,4.35,4.088,3.0,99.0
IV-WDF02-AR00448-2026-06-22,WDF02,AR00448,2026-06-22,4.816,4.601,3.0,99.0
IV-WDF02-AR00448-2026-06-23,WDF02,AR00448,2026-06-23,3.562,3.558,2.0,99.0
IV-WDF02-AR00448-2026-06-24,WDF02,AR00448,2026-06-24,4.914,4.535,2.0,99.0
IV-WDF02-AR00448-2026-06-25,WDF02,AR00448,2026-06-25,5.064,4.227,0.0,99.0
IV-WDF02-AR00448-2026-06-26,WDF02,AR00448,2026-06-26,3.506,3.127,0.0,99.0
IV-WDF02-AR00448-2026-06-27,WDF02,AR00448,2026-06-27,2.705,2.558,3.0,99.0
IV-WDF02-AR00448-2026-06-28,WDF02,AR00448,2026-06-28,4.802,3.971,1.0,99.0
IV-WDF02-AR00448-2026-06-29,WDF02,AR00448,2026-06-29,5.097,4.34,2.0,99.0
IV-WDF02-AR00448-2026-06-30,WDF02,AR00448,2026-06-30,5.936,5.839,0.0,99.0
IV-WDF02-AR00448-2026-07-01,WDF02,AR00448,2026-07-01,3.929,3.764,0.0,99.0
IV-WDF02-AR00448-2026-07-02,WDF02,AR00448,2026-07-02,2.476,2.086,0.0,99.0
IV-WDF02-AR00448-2026-07-03,WDF02,AR00448,2026-07-03,6.245,5.601,2.0,99.0
IV-WDF02-AR00096-2026-06-13,WDF02,AR00096,2026-06-13,8.0,7.405,8.0,99.0
IV-WDF02-AR00096-2026-06-14,WDF02,AR00096,2026-06-14,8.0,7.583,8.0,99.0
IV-WDF02-AR00096-2026-06-15,WDF02,AR00096,2026-06-15,8.0,7.626,8.0,99.0
IV-WDF02-AR00096-2026-06-16,WDF02,AR00096,2026-06-16,8.0,7.341,8.0,99.0
IV-WDF02-AR00096-2026-06-17,WDF02,AR00096,2026-06-17,8.0,7.537,8.0,99.0
IV-WDF02-AR00096-2026-06-18,WDF02,AR00096,2026-06-18,8.0,7.134,8.0,99.0
IV-WDF02-AR00096-2026-06-19,WDF02,AR00096,2026-06-19,8.0,7.787,8.0,99.0
IV-WDF02-AR00096-2026-06-20,WDF02,AR00096,2026-06-20,8.0,7.532,8.0,99.0
IV-WDF02-AR00096-2026-06-21,WDF02,AR00096,2026-06-21,8.0,7.357,8.0,99.0
IV-WDF02-AR00096-2026-06-22,WDF02,AR00096,2026-06-22,8.0,7.229,8.0,99.0
IV-WDF02-AR00096-2026-06-23,WDF02,AR00096,2026-06-23,8.0,7.156,8.0,99.0
IV-WDF02-AR00096-2026-06-24,WDF02,AR00096,2026-06-24,8.0,7.997,8.0,99.0
IV-WDF02-AR00096-2026-06-25,WDF02,AR00096,2026-06-25,8.0,7.704,8.0,99.0
IV-WDF02-AR00096-2026-06-26,WDF02,AR00096,2026-06-26,8.0,7.55,8.0,99.0
IV-WDF02-AR00096-2026-06-27,WDF02,AR00096,2026-06-27,8.0,7.547,8.0,99.0
IV-WDF02-AR00096-2026-06-28,WDF02,AR00096,2026-06-28,8.0,7.764,8.0,99.0
IV-WDF02-AR00096-2026-06-29,WDF02,AR00096,2026-06-29,7.446,7.113,8.0,99.0
IV-WDF02-AR00096-2026-06-30,WDF02,AR00096,2026-06-30,8.0,7.3,8.0,99.0
IV-WDF02-AR00096-2026-07-01,WDF02,AR00096,2026-07-01,8.0,7.795,8.0,99.0
IV-WDF02-AR00096-2026-07-02,WDF02,AR00096,2026-07-02,8.0,7.656,8.0,99.0
IV-WDF02-AR00096-2026-07-03,WDF02,AR00096,2026-07-03,8.0,7.866,8.0,99.0
IV-WDF02-AR90041-2026-06-13,WDF02,AR90041,2026-06-13,4.72,4.023,2.0,99.0
IV-WDF02-AR90041-2026-06-14,WDF02,AR90041,2026-06-14,2.04,1.886,2.0,99.0
IV-WDF02-AR90041-2026-06-15,WDF02,AR90041,2026-06-15,5.924,5.034,1.0,99.0
IV-WDF02-AR90041-2026-06-16,WDF02,AR90041,2026-06-16,1.691,1.387,1.0,99.0
IV-WDF02-AR90041-2026-06-17,WDF02,AR90041,2026-06-17,3.069,2.901,2.0,99.0
IV-WDF02-AR90041-2026-06-18,WDF02,AR90041,2026-06-18,3.394,3.329,3.0,99.0
IV-WDF02-AR90041-2026-06-19,WDF02,AR90041,2026-06-19,2.61,2.373,2.0,99.0
IV-WDF02-AR90041-2026-06-20,WDF02,AR90041,2026-06-20,4.286,3.493,1.0,99.0
IV-WDF02-AR90041-2026-06-21,WDF02,AR90041,2026-06-21,1.999,1.821,0.0,99.0
IV-WDF02-AR90041-2026-06-22,WDF02,AR90041,2026-06-22,3.316,2.648,0.0,99.0
IV-WDF02-AR90041-2026-06-23,WDF02,AR90041,2026-06-23,2.768,1.869,0.0,99.0
IV-WDF02-AR90041-2026-06-24,WDF02,AR90041,2026-06-24,4.959,4.715,2.0,99.0
IV-WDF02-AR90041-2026-06-25,WDF02,AR90041,2026-06-25,6.602,6.048,0.0,99.0
IV-WDF02-AR90041-2026-06-26,WDF02,AR90041,2026-06-26,1.06,0.58,2.0,53.36
IV-WDF02-AR90041-2026-06-27,WDF02,AR90041,2026-06-27,2.207,1.922,3.0,99.0
IV-WDF02-AR90041-2026-06-28,WDF02,AR90041,2026-06-28,5.191,4.88,0.0,99.0
IV-WDF02-AR90041-2026-06-29,WDF02,AR90041,2026-06-29,5.776,5.022,1.0,99.0
IV-WDF02-AR90041-2026-06-30,WDF02,AR90041,2026-06-30,5.681,4.821,0.0,99.0
IV-WDF02-AR90041-2026-07-01,WDF02,AR90041,2026-07-01,4.524,4.34,3.0,99.0
IV-WDF02-AR90041-2026-07-02,WDF02,AR90041,2026-07-02,6.195,5.66,3.0,99.0
IV-WDF02-AR90041-2026-07-03,WDF02,AR90041,2026-07-03,5.378,4.779,2.0,99.0
IV-WDF02-AR00194-2026-06-13,WDF02,AR00194,2026-06-13,8.0,7.26,8.0,99.0
IV-WDF02-AR00194-2026-06-14,WDF02,AR00194,2026-06-14,8.0,7.401,8.0,99.0
IV-WDF02-AR00194-2026-06-15,WDF02,AR00194,2026-06-15,8.0,7.924,8.0,99.0
IV-WDF02-AR00194-2026-06-16,WDF02,AR00194,2026-06-16,8.0,7.173,8.0,99.0
IV-WDF02-AR00194-2026-06-17,WDF02,AR00194,2026-06-17,8.0,7.428,8.0,99.0
IV-WDF02-AR00194-2026-06-18,WDF02,AR00194,2026-06-18,8.0,7.269,8.0,99.0
IV-WDF02-AR00194-2026-06-19,WDF02,AR00194,2026-06-19,8.0,7.629,8.0,99.0
IV-WDF02-AR00194-2026-06-20,WDF02,AR00194,2026-06-20,8.0,7.549,8.0,99.0
IV-WDF02-AR00194-2026-06-21,WDF02,AR00194,2026-06-21,8.0,7.479,8.0,99.0
IV-WDF02-AR00194-2026-06-22,WDF02,AR00194,2026-06-22,8.0,7.41,8.0,99.0
IV-WDF02-AR00194-2026-06-23,WDF02,AR00194,2026-06-23,8.0,7.25,8.0,99.0
IV-WDF02-AR00194-2026-06-24,WDF02,AR00194,2026-06-24,8.0,7.655,8.0,99.0
IV-WDF02-AR00194-2026-06-25,WDF02,AR00194,2026-06-25,8.0,7.495,8.0,99.0
